Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
27,18,Marketing,9.48814104865201,8.739087375103184,17.60940820881054,2.6221514838747915,3,3.5158641185344255,72.60508393273962,2.481689968735594,28,0,9,7,56.12263607743063,3,3.693158442196776,Yes
41,17,Operations,1.5522860416119613,1.5522860416119613,12.201758640860794,2.174106619619916,3,3.6953850059383466,35.921580967701246,3.324452051811734,21,1,7,6,19.1018697170556,5,2.584495630084621,No
31,18,Sales,3.8399346263932412,3.8399346263932412,9.916733701090509,1.2446750674740787,3,3.602419002376606,52.84057592058394,3.104960663837637,34,0,10,2,39.40826289374936,3,1.7575508972115284,No
38,15,Finance,2.9320371250542316,2.9320371250542316,11.903169177461981,0.9117857448742951,4,1.8629324218783843,56.50994491954328,2.4962375740574014,5,1,5,2,16.986502724439838,0,4.161870620490541,No
31,19,Marketing,3.2996386103335995,3.2996386103335995,10.988709485705458,0.5671117934169934,3,3.5799166101843354,32.085546636072856,4.68552926677567,50,1,10,8,34.52635411461721,4,2.2747828734736886,No
31,12,Sales,3.19288161742694,2.475759201864355,6.535836878132918,0.5179066588019989,4,3.284711421768418,73.26105170420219,2.893655865790163,14,0,6,5,12.993961225502348,3,4.474734290648129,No
31,16,Sales,2.879610394793827,2.879610394793827,8.86701929713317,1.4955511126302519,4,4.995110806600473,34.529772266941286,4.012903988293121,30,0,9,2,57.605941342109404,3,2.019017261232498,No
30,15,Sales,1.0852327276480203,1.0852327276480203,7.075722919276595,0.6667763218205449,4,3.127998557349748,55.14242404030352,3.6236876365935733,31,0,9,6,27.070886210858703,1,5,No
33,18,Technology,5.994755929269069,4.511215088266265,8.163309614719978,0.8160993655583674,3,2.9779542579447607,67.10576791392438,3.791936630878539,68,0,11,7,34.424782242722976,3,2.454848259098877,No
51,17,Sales,2.7676525900276845,1.250323138467869,6.0896705798603685,0.7783404859247028,4,3.395498480984626,49.533914807570696,4.188155196260309,10,0,7,4,32.56606099598641,4,2.8684442790424,No
29,15,Finance,3.1671193570525946,3.1671193570525946,9.616380828653462,0.4975381520730082,4,4.88293624544853,41.21049022691348,3.9012674518024193,38,0,10,4,34.82102985979638,4,2.8634162523588147,No
43,12,Sales,18.833772638096217,3.561567226087435,30.044410024726034,2.266298864188023,4,2.8032671774533284,60.16711292509486,4.9829058764601974,25,1,8,6,13.699338289308027,2,4.010477441275626,No
35,15,Technology,8.42047440280734,5.63190673132505,15.445098314423042,1.0045354738158947,2,4.811049323813594,99.63084504084814,4.695071728410723,43,0,9,7,33.21846267357451,4,2.84744943904835,Yes
31,16,Technology,5.839123319363662,0.8478365909440252,17.480964321706757,1.763937593061156,4,2.221360851051199,49.56052314059059,2.0849385648814884,26,0,8,6,30.695972573032485,2,3.821161532668647,No
