Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
29,18,2.4625598142729643,1.3889659501321734,4.311244414102961,17.42650364180311,1.820759003867438,2.543120333484404,7,40,3,3.9822554438673134,47.74955833278653,2,8,0,Technology,99.98975011171402
41,17,5.843046831699378,3.6799814076412556,13.6505914852186,7.36220878204965,1.6514258601598395,0.9802332588865986,4,11,4,4.083127027392434,74.51601278463991,3,9,0,Sales,99.97982789707181
27,17,4.228174278794809,2.471090625793766,9.35487350735775,11.603433667855167,1.5494412078183868,1.7358961604727197,6,51,3,3.7966750087855234,61.851511549743535,1,5,2,Sales,99.9278573997573
39,15,5.124464212363548,2.3127656091837827,6.697679554177701,10.964366365660322,1.6481703435857749,1.7218270783135723,5,10,3,3.8889359011057834,81.48104208038538,2,6,4,HR,93.05906499274096
43,20,3.9580707433532503,2.0961909754201913,7.26338491102013,11.10557788738115,1.9038769426798687,1.0816260362371015,5,49,5,4.417841155755787,61.03790801996858,2,10,3,Technology,99.9592020373358
27,15,9.793652277995651,4.274309931071657,17.49391306364841,8.464136432481942,1.2578481956265732,1.0817244054898527,4,11,3,3.5985297261664853,61.23270919947203,5,8,0,Finance,92.21923314147129
39,18,5.310890619848574,2.6993785102052974,11.847085071953133,11.313381937760346,1.784185363131027,1.4386760842863884,6,21,4,3.3773408887939893,64.71230799861563,3,10,3,Finance,99.91206109895509
30,17,3.9730717239031597,2.60797249249189,7.558773759580427,9.068451808368653,1.8137628283489917,1.517560490444812,5,30,4,4.194968732155894,84.4940042759558,5,4,5,Sales,100
32,16,4.414800600764027,1.9412281159820555,7.083952338266373,13.157704190147587,1.8794690663670528,1.8392941786354469,6,41,3,3.006491363142508,66.83015105769041,5,5,4,Marketing,99.87769077461057
34,16,8.002935057361729,4.206892822010858,14.385149469770491,10.458719355437754,2.0856647456399795,1.9132931990490927,5,17,4,3.4052176763792517,77.59407468312892,3,7,0,Finance,95.62355694403544
35,20,6.240962451676727,2.6850361796530846,9.458017396379308,7.892578851226746,1.3171741508460035,1.0035361055681298,5,54,4,3.18945094143598,90.74298017072992,2,10,5,Marketing,99.95992679906564
32,17,6.0700547717509785,2.7884741341395465,6.142232582798377,8.355839045297035,1.3282014211742856,0.8705504250841865,5,23,3,4.103687082626393,48.9676145880083,3,4,4,Sales,95.56996656294315
33,12,4.651061353346008,2.0891070845880337,7.5281554945008065,13.534991189041234,2.067883692003918,1.9808452052627816,6,14,5,3.6841651730747444,71.24949007182121,1,3,1,Sales,84.53020099143149
37,19,5.9622542953360425,3.1371393545963757,11.63837336109463,11.889831752476034,1.915117489076565,1.5292075287410853,6,36,3,3.507703805146934,27.87688846821898,5,5,0,Operations,100
41,17,2.9884366544304393,1.9233295321617732,6.830279031306313,12.159019880137192,2.0458067186544686,1.472034495291497,6,13,4,3.697117677887185,29.812851496770755,4,7,3,Finance,100
37,19,4.09129162834517,2.0126683186482475,7.904251336735259,10.559133473499084,1.5736723504915535,1.3175923159737755,5,16,3,2.7881484276622803,61.079321250466194,6,6,5,Technology,89.29897770491036
44,16,10.268585059527915,5.0113893864934385,15.260654974087975,10.057368562910485,1.4508824658321418,1.043216463488761,4,30,5,4.706577157416034,62.092044704856775,2,3,5,Operations,100
28,17,5.019564087039542,2.2763811523119273,11.483680064687546,10.75753178956552,1.7131996185852716,1.1594509149684493,5,16,3,2.8945755967105837,87.28093360807313,2,3,3,Sales,83.32998815787835
36,17,3.5584238303546805,1.9824785433105836,6.98225018553217,16.33386048517178,1.9751592590810612,1.8360206077683225,6,21,3,2.9007727749775656,49.07735386420728,2,5,5,Technology,96.95478526864346
32,12,6.717320567287709,3.3885438719239285,10.219691874336755,5.6166977618059155,1.0625256586199099,0.7384212239962389,3,41,3,3.513098835643541,34.873555144849924,5,7,2,Operations,100
39,18,8.456289575937863,4.593050082097314,18.20513603806836,8.104331466676342,1.4276803868765175,1.1789299356547724,5,28,3,3.9187985016552176,70.12226654522027,4,7,0,Technology,100
38,17,4.913831995288906,2.78774990888406,9.072933852357425,12.987485603502423,2.108259577178992,1.8628124766000504,6,29,3,3.379969212435644,68.98448238277945,4,5,4,Technology,99.95247756178985
40,17,8.053996994100896,4.017447459025312,16.259061048837335,5.885853095426674,1.051288476184769,0.8525544241183007,3,37,4,3.600036430249452,81.28360779830399,3,8,3,Sales,99.8970023767999
30,17,4.065922138782869,2.875584142934984,5.491283446400677,7.6996494430925155,1.500745624658096,1.1912763598861171,4,14,3,3.3110664394034166,54.20101290344606,3,7,3,Technology,83.34729718028206
37,16,12.075766971233188,6.0945603027038695,19.377514643702817,16.533222072133054,2.2695757962271874,1.9435882456559381,7,19,4,3.4915966541831467,64.2869851063198,3,6,0,Operations,100
