Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
44,19,7.579264938095908,2.3133024243663547,7.579264938095908,9.340979343580832,1.6878108618215115,1.2637370747742132,5,52,3,3.712082894549655,46.44279574264444,3,6,4,Sales,99.82944520679406
45,17,10.473676779306265,5.497118894604951,14.896464957704707,8.833927942067772,1.7138551057689904,1.2093361868720505,5,28,4,4.405440571208439,58.35273333123497,3,6,5,HR,99.76395622047988
44,18,5.09942259893417,2.0886656258380185,8.27469553897741,10.045492191618703,1.4826878922198032,1.6664122066070455,5,35,4,3.2868748709856357,79.4258677887189,5,8,5,Sales,99.85880337494231
34,20,7.513857050922655,3.3637060930305442,16.981655036581333,10.215167818448338,1.6780537947272842,1.3426594939731638,4,46,4,3.879141059423931,73.28004330409682,5,6,4,Technology,99.96555957308904
47,15,4.4481076879492045,1.8851363967287973,6.080461563790862,14.187352041478979,1.9966180988405293,1.7820338937286724,6,17,4,4.69378452175625,50.00829010025212,3,5,4,Marketing,99.83028981091195
51,12,8.690332106718365,5.500550869555117,18.27372519598824,8.02871507041154,1.3387669997664022,1.3442493825243509,4,19,4,2.3905621310150993,75.81641425541245,3,6,5,Sales,91.09301932141699
25,14,4.882356649170791,1.9722329790005564,6.662309405792846,11.640133321909268,1.9244682716842243,1.4148361756147219,5,20,4,2.3156658976185405,52.984443854032676,4,5,4,Technology,99.9905020685581
34,16,5.791670998444296,3.3026219907322134,12.21769358061156,8.718889144413685,1.2973564740717882,1.18820173362985,5,46,3,4.130035444636361,48.98119838823297,3,8,3,Sales,100
39,17,5.021060015108515,2.6177098429431864,12.313724287835095,9.643639970269128,1.2913073535879682,1.005572049702072,4,72,3,3.1111186677223457,55.206869894539665,5,7,0,Technology,99.91819940925369
22,13,8.303054567846438,3.302907011784774,10.52650482061748,11.973997333636355,1.9468741912799223,1.358359589864547,5,34,4,4.397785769462852,50.090045491991674,4,6,1,Operations,98.33197729584079
29,17,5.208242943669651,3.8341936087509363,8.769611177893397,6.81072824490174,1.100470109210349,1.1469806552780257,4,58,4,3.518299621418729,64.65253501835153,4,6,4,Finance,99.95467059859428
33,19,6.715649188828323,2.6985729780916574,9.563524325965979,14.379375490055114,2.0912969386491866,2.053804386177747,7,35,4,3.891580629107075,53.10066969404026,2,6,1,Technology,100
32,16,2.899204582978404,2.194855876080911,7.340327474503551,6.509363804050469,1.2862226239341463,1.057172883949154,4,6,2,3.5128701186410995,52.04925453831825,0,3,2,Operations,72.52893691322409
