Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
47,15,5.591493201801217,2.7052114088656274,9.236437514046424,8.146655210138922,1.289573226764421,1.2045230613474027,5,51,4,2.4120181309098134,67.1968228324481,4,6,4,Operations,100
24,14,5.063802481430697,2.1110393921491046,7.896275546658862,9.210426499705338,1.624253979696108,1.0773769934405986,4,71,4,4.325448792827643,62.95539089339812,4,6,1,Operations,100
40,15,4.456547795395346,1.7100172920754204,4.854683049779781,5.462437221154639,0.8948507034849686,0.6853300811965988,3,32,3,4.591756335659382,48.96163792822118,7,8,4,Operations,100
28,18,3.0083996415888072,1.3913518660641393,4.5436787075151415,17.394920596046855,2.0309044436877848,1.9498004961454902,8,50,3,2.784002071159688,42.24672231471998,4,8,1,Sales,100
29,17,5.84603200442378,5.0197901563813705,12.148782093046037,8.527396266326313,1.3110152799659265,1.012378379726416,4,36,4,3.2138826773222617,64.96640803934022,3,8,3,Technology,100
30,17,3.481706682155395,2.1748767314059805,5.984147105641568,6.794026893257306,0.9565979857538779,0.6304216741832316,3,9,4,3.6011050957023194,51.717588386459624,8,7,0,Sales,99.98000625203758
40,14,3.146871721420989,1.9227687015686004,7.099327558354647,15.419612423672698,2.2052671093409963,1.8633903877716034,8,17,3,2.9938898413815753,70.49128345002642,7,4,1,Sales,93.71392156764668
36,16,3.3412699009691407,2.415718764404288,6.904303677184542,7.095233358922337,1.0107864246819276,0.7523531862892008,3,36,2,4.703080265241675,52.45686750822512,3,6,3,Technology,100
22,15,4.52354057533343,2.686928741493856,8.58378012290659,10.243059462406036,1.5713366254260657,1.5817159342606841,5,10,4,1.3996748226730764,31.82913400059328,2,6,2,HR,100
54,13,4.2429134865243885,3.0026635928738816,8.605981877259442,16.938685777058122,2.574149288935568,1.9423193322855161,8,20,5,5,50.63002537642058,9,3,5,Sales,99.88546966471839
35,14,3.8583011817064623,2.3084656496492344,7.578204170558135,12.144574653229036,1.6369758444257307,1.443887961071105,6,61,2,3.186850376620068,59.451285270292686,10,8,4,Marketing,99.99790310468063
41,13,5.037349747703226,2.9177476772099795,11.721362788242695,10.200172538089888,1.6178073053579698,1.278091499424142,5,38,4,2.9707847979913664,70.98211859225769,7,8,3,Technology,98.73424421810316
24,19,4.595023645761936,2.335699135538837,9.997922557262799,19.18694042544905,2.4685055801073394,2.3046804401263077,7,45,3,3.417937256806907,84.10767828718902,6,4,5,Sales,99.90172293245685
40,20,5.170490701590372,2.6257551496327407,9.215063815682216,9.92178498316735,1.8454505453568792,1.6415144812335676,5,31,4,4.493750315561133,58.784914133729266,5,5,2,Operations,99.87382124293443
39,17,4.853395614468063,2.9994899855276396,7.618937469607979,12.467187054307612,2.0868977917839047,2.0930283224619175,7,50,3,4.609113557197526,55.29888845516874,5,6,2,Technology,99.97375476557654
46,17,5.790265190486443,2.9823257149015587,8.411016647758595,11.533114408657566,1.8773310397525997,1.4227276653795087,5,36,5,2.4855418627482044,65.67937208357303,8,7,2,Marketing,100
35,12,3.5949492841367467,1.8871726461769933,4.7316210057241,8.713805419574237,1.30014768108053,1.2934585087439112,5,47,4,2.7931681903484273,65.77662873950143,5,9,3,HR,99.80537863995073
28,16,5.506817517202685,3.4396686404934838,15.753172743367845,9.897352757003633,1.8193224976062687,1.8961743051630189,6,53,2,2.492643349864058,67.53420416419684,9,8,1,Marketing,100
47,16,6.736798682734452,3.3939946740671845,11.827608657583662,10.507148768055815,1.8926779807966385,1.2469655401670519,4,24,4,2.703785008215103,65.71721287347803,3,7,1,Technology,99.75255797142685
38,17,4.848493672367287,2.792446114363565,9.020448572589087,12.995873706073665,2.1185184256015015,1.8732356388554858,6,29,3,3.38724918613059,68.31034224457218,4,5,4,Technology,99.98849740094693
31,18,2.9332232425370046,2.0729656411357733,5.653322660341342,5.638026738564724,1.0443967559471237,0.7423504199101951,3,17,2,3.5120194202532242,44.737916309113174,2,3,2,Marketing,67.78106735531077
41,16,10.77587577985613,4.668467069028932,14.925228903086758,15.658719972040203,1.9724904891249044,1.9895448545518426,7,34,4,4.084423366941009,50.970664889610845,2,7,1,Technology,100
32,16,8.405357143992111,3.1178827377711027,13.410935416768186,13.076152401917875,1.7987640288757565,1.7292726784983934,5,57,3,4.101174590130559,55.562191791591125,1,8,3,Operations,100
26,16,5.565843485651725,4.388798511980258,13.859340258952365,12.252393928613653,1.9937889737978032,1.5691100839136556,5,61,2,3.309587264877917,41.687690654777974,5,7,4,Sales,99.9589146989089
39,18,4.940739687387955,2.332471180873087,6.8672621437417485,10.711680793466755,1.8729512199462004,1.727146506292107,6,27,3,2.4939017107419703,65.78985428108788,4,6,0,Finance,94.38092295350107
22,12,5.725044944101334,3.8154863800675263,13.163285363761075,10.18500042846651,1.7568665771112078,1.5381903322702926,5,26,4,3.766827337411822,20.19270320831453,6,7,3,Sales,95.38612860262764
26,14,10.240224845020547,4.799637076886289,13.719361817372652,10.730660214357497,1.7103747092529633,1.4786723171619733,5,29,4,2.282490099960654,71.3601498401608,2,7,3,Sales,100
30,17,7.306715418282855,4.068404966436562,10.122904117678868,9.59900030008801,1.7970724116705654,1.369690745509569,5,51,3,2.9031192379127027,45.083463237838004,3,7,1,Finance,99.99059887016129
44,15,6.2248103264163275,4.088404070339617,16.162482791811975,14.525081417133684,2.2706147047143563,2.16079055232795,6,58,4,3.5136499881489325,21.947936531646562,5,9,3,Finance,100
39,16,4.03233197518489,2.1035190021047034,7.846555085171822,14.53585580980044,2.34958103472304,2.1754684870266345,6,45,4,2.7853152374404595,52.07705186202897,2,5,5,Technology,91.69271999986489
49,14,5.475038062371794,2.6759069336542156,9.6339319018154,9.052724184690508,1.2499081491022557,1.1976401206954883,5,17,3,3.495254408716466,78.93652671796681,7,5,0,Finance,89.47286755803371
49,18,6.52264552720669,3.9878053277112295,8.802001277414,8.194858534320117,1.2341262897502612,1.1198525931847525,4,39,4,2.781194530670607,95.38683679666838,3,7,4,Operations,100
29,17,6.1062582807316,3.396724903055774,14.00098160573734,9.76470497624376,1.4736958493165768,1.1582013949399153,5,17,4,2.98118171138877,47.98270653376985,4,5,4,Technology,81.23394835676208
22,19,4.895361314300997,2.9154754973246875,8.945598941960936,11.879166401823728,1.9023464956743577,1.517814686208292,5,22,3,2.6912308936768294,51.55236207353021,2,4,4,Technology,91.02421952575804
35,17,4.21263708253667,3.1128415876069675,9.356328036940988,8.434098426877474,1.3603317044238146,1.3468574405451839,4,27,4,3.4251892579304606,76.65846456413469,2,5,3,Sales,97.83462404223825
27,13,4.9874979463457505,2.1489929335273144,8.851343699038189,15.710218358913295,2.0982365358476294,1.5680120364283299,6,22,4,2.290914085168058,69.30187518239414,2,6,2,Technology,99.99426187172581
33,16,7.27563767735318,4.402367643428518,13.394727167947012,10.03549006025554,1.64140252716437,1.6076891636794761,5,47,3,3.702915435017561,89.14134312938198,3,6,3,Finance,100
24,15,7.12283043811448,3.5738572043266745,7.425664851842998,15.569694807389354,2.89327858007995,2.1896282684543427,6,29,4,4.10428550902467,74.28478346033772,1,6,0,Technology,87.97099246469583
30,16,4.4922297060046334,2.003474075450457,7.765300806493208,11.271397516710964,1.831935308976695,1.4889121989759726,5,26,3,2.6736664386264297,27.88057206709989,2,6,5,Operations,100
29,18,19.208918297833588,8.117986276610884,32.99964131140016,11.097192385360346,2.237779109249965,1.6552166359306097,6,31,3,3.106299097831324,45.49856962129801,3,8,5,Finance,99.92605000610254
46,20,6.520141656413325,2.720887176143744,12.450826283444862,7.112214827725689,1.3504810247599708,0.9517022378697516,4,26,3,3.6772059344708103,55.42617420254711,4,8,4,HR,98.09561189870382
31,15,3.1457661116036815,2.010476436044341,5.727078061460144,6.126503775966504,1.3163693612018748,0.8235534049489557,4,36,3,3.2886969452335943,60.163893807354604,5,6,1,Marketing,100
27,18,3.977769186332366,2.8065800323384154,6.788300223369979,17.51513196823175,2.055016216099279,2.1043420761962537,7,21,4,4.023579425965594,37.60127406724382,3,6,3,Sales,99.85598676856829
30,17,3.9758433780854414,2.617726014468344,7.519387945228213,8.939303113423945,1.7953445616454984,1.4808678683691574,5,31,4,4.225210226702602,84.42872498455831,5,4,5,Sales,100
25,19,2.612588566895264,1.3718118852686678,3.18229520420844,7.1375906708253485,1.4678481863001382,1.0125640707809611,4,19,3,2.790005050876828,58.536357947128785,5,7,5,Marketing,78.47400848046392
49,20,7.352537643395796,3.5242382755711734,13.10872732829724,10.90756082540317,1.8384769136174965,1.4612754246125992,6,22,5,2.6756382818914006,75.77817770032098,4,5,3,Marketing,99.7658286641841
45,19,9.129901601028804,4.445647936897968,11.438447725029075,11.151741605231754,2.0668141002457348,1.5015728085023619,6,29,3,2.6821309176728185,69.61522924594877,5,7,2,Operations,92.6345972206026
38,17,7.269929691002015,3.9816573075678314,16.468268493566526,9.747820209439464,1.5902215806750548,1.4986582666131485,6,46,3,4.405442829132096,81.70757563656228,4,7,1,Sales,99.97372440773395
28,17,8.438169504488231,3.7010338346880065,13.509337898660162,8.78765331970178,1.4015267485381457,1.1814765845913973,4,26,4,2.4790851259027176,54.06765621535935,3,6,0,HR,99.87462136763945
28,16,10.208411813821135,4.690840949384322,20.529920766653746,11.882451101491698,2.2819899404743076,1.318618666767709,6,31,4,3.504492165983031,73.5473246739941,2,6,5,Technology,94.9911422703342
44,17,7.74975594066558,2.2124320112095033,9.98881209258546,10.907926154045153,1.5670661921727216,1.143392847263083,5,40,4,4.124693877995829,28.941949172194786,1,6,2,Finance,99.78823442045534
38,17,4.923959240532174,2.688069298363013,11.983453690301497,9.30751443499516,1.3400629057166205,1.129804810249653,3,20,3,3.9031363108614587,65.34772837727506,7,4,2,Marketing,99.98698995424084
47,17,9.422442661119707,4.295633048672322,20.136957270676305,11.771655430828467,1.5399829844486097,1.677019022732998,6,27,3,4.30487195654249,87.69526337534421,3,3,2,HR,97.09376805962064
28,17,2.4129621902216942,1.1197542119077057,3.7675265653705634,7.311408749738648,0.9893418953909268,1.1315279371926974,4,35,4,2.7131865335128618,52.02917051695954,2,8,5,Technology,100
31,16,4.779453572770115,2.2034745904367217,9.920319849128655,12.199139668988947,2.1799999841082833,1.6381386755226328,5,14,3,3.4958621822442852,44.25177067042309,3,6,0,Finance,94.89290588332072
43,17,7.740528145702599,4.301406592746848,10.092830842474251,8.776335754308688,1.6110459507434576,1.3439305172074683,4,14,3,4.512310656235205,16.657864734019945,8,6,2,Technology,100
44,13,5.667666734435205,3.1163550668510447,10.897049777697891,9.007488483622685,1.510261496256179,1.019531240375583,4,21,4,3.888847037451897,60.35039623480007,6,6,3,Marketing,80.07289001104752
22,17,2.679306690460903,2.3749410628894796,6.727395994502557,11.059875494211134,1.6489498274501717,1.3408837649549874,6,54,2,4.103642903740709,44.826899806461746,3,8,5,Marketing,100
41,17,5.818255409893836,2.194238875166918,8.595422947726902,11.32181739511513,1.4560611580223675,1.2233923330403405,5,20,4,3.580558313603292,33.15552596965737,4,8,4,Technology,100
