Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
47,12,Marketing,1.334727117873326,1.177972053792897,10.513152893958988,1.9739390108514987,4,3.3479572441787635,51.835578577633,3.99040307445937,36,0,5,5,50.74504780597209,2,3.9880520150996834,No
34,17,Marketing,3.5760369591353167,3.5760369591353167,17.35428876278013,2.6901675128628333,3,2.900172234612036,60.59123923607845,4.1817869287817935,25,1,8,3,69.76193122853223,1,3.8306439621431894,No
41,15,Finance,13.261770652364474,5.500491570552834,14.492380846886196,1.2003558702744774,3,4.300859103040578,52.17252056521901,3.203048460167116,45,0,10,2,13.036938059171181,4,4.452520067197991,No
34,15,Operations,12.758836113450604,4.388237717071445,27.559042660363833,5.183005082582552,3,4.21977587387758,52.20639919678587,4.016119225753222,34,0,10,5,7.296281280435567,5,5,No
40,16,Finance,8.163968710083692,6.8183782350729665,13.2317084065657,1.3241503048283285,3,5,75.18305110382504,3.1012216180704715,30,0,10,2,13.054923840912041,0,1.75924594908225,No
48,17,Technology,6.50936804108716,2.1403490073623503,10.244909141815414,1.960050653232295,3,3.294893680197828,58.18518208700459,4.00347336102996,9,0,4,6,26.836746595737875,1,3.970024550276544,No
43,18,Technology,2.8474293286309247,1.5649283138182684,8.445094456190416,0.5257755228263763,3,4.003168681050393,44.955256846934866,4.511987967848116,40,0,7,11,9.96397088738577,5,4.844767592147774,No
34,18,Finance,12.361397425500975,6.100780439576882,20.345234050656906,2.4196518540357115,3,3.712842996263494,57.23323403545396,2.9143510196507227,20,0,8,5,7.377765664537997,2,3.456831920548414,No
38,17,Operations,3.3153493178271782,3.3153493178271782,14.08500924953517,2.618847828143705,4,3.9042753418791283,28.89371448381616,2.3839260696685978,19,0,6,5,31.719512893409373,3,2.6084484712852314,No
38,18,Technology,0.3,0.3,12.2325098005186,0.6061475137843797,4,3.811067582594277,85.13872241669895,3.319165243313561,14,0,7,1,43.68865841369814,3,3.5841953960690387,Yes
21,13,Operations,1.0964250089792764,0.3,10.000513941884776,1.6768737367867903,4,4.190598889159845,67.65411951508776,3.289831352841572,86,1,12,2,19.93803814913759,5,2.982814195675765,No
34,16,Operations,2.2033752673276257,2.2033752673276257,10.32065304664619,1.216872579553724,4,4.900582394590822,78.49444787523515,1.999895392119813,13,0,3,2,36.293158985206475,4,4.185836444922159,No
26,12,Technology,2.8916023212407866,2.8916023212407866,9.595079581665829,0.9130313627540187,4,2.2612365726050947,68.04818701855176,2.2969237876015915,44,1,9,2,51.22797155917756,5,4.183814597388663,No
27,17,Technology,0.6330534745183566,0.6330534745183566,8.797471753764126,1.6184755719053219,3,3.10187644051623,79.99167073027934,4.423240119985756,22,1,6,1,50.370974263470686,4,2.645052419259797,Yes
47,17,Technology,9.096255665680609,3.410768269997786,12.629119608908761,2.1729857479219716,4,2.7928764283904055,31.07391993016188,4.289159308368354,5,0,7,1,25.258645129474782,3,3.2722379867945053,No
31,12,Operations,6.073241333946898,4.259368928036485,17.178222828920564,1.478384024723197,3,4.981272445735935,36.909487457386916,2.3886924969945063,25,1,6,3,50.77356589285481,2,1.969747474346744,No
44,14,Sales,3.7234839869093883,1.0101767965535606,8.605293389786699,1.0039517720704225,4,4.109940702392289,59.428939444851075,2.8861020117525125,28,0,7,5,15.953159173421609,2,3.5968988771322064,No
34,16,HR,0.3253152530924869,0.3253152530924869,7.873977001602282,1.3806670187050452,4,3.0817168857229835,69.55609029110164,4.394930232109818,45,0,7,2,20.80732499979784,1,2.614176540253213,No
46,14,Marketing,2.5269489873707154,1.2676863179952902,12.429395922006137,1.8840218119647938,3,3.902750577218637,57.12877038912623,3.1082196535565725,18,0,8,4,18.772945301085816,4,4.183856800672797,No
36,16,Technology,14.40762483799738,6.306730112654951,21.63148944868443,3.5402010744837726,3,2.8925761472648897,32.42749400992073,2.6810402416002015,9,1,7,3,28.73268467327138,3,2.9532222148938265,No
27,16,Technology,1.3060109414921584,1.3060109414921584,7.918654429811857,1.171466100810843,3,3.3909127872132414,72.10667779934337,4.700212103926851,38,0,7,7,37.656781002947554,3,3.4816542115821503,Yes
33,14,Sales,8.374141071897881,2.1519737170476576,10.197896055684739,1.9984425889165507,4,3.7906562885593806,55.98171806655604,3.288184586666773,37,1,7,6,26.649586903104982,5,3.1739746837250067,No
34,19,Finance,3.924643373349405,3.637340555358731,7.0822960488800595,0.3828976103653304,3,3.8086810280278325,72.69558607991728,2.779766390324669,28,1,8,4,12.751438511749642,4,2.409093995636594,No
45,18,Technology,4.72359054368179,4.72359054368179,9.298542980421438,0.6078031834323726,3,4.195460796906165,73.97275011252631,1.9931992873389452,29,0,7,5,24.87485851065328,4,4.609174261507556,Yes
23,13,Marketing,8.03904482855385,5.738193540494097,17.207951407102037,3.3982259266757544,4,3.9096136988315844,81.82658872190187,3.475966934526168,21,0,9,9,14.46385349796165,5,2.3470401898181708,No
