Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
40,17,6.03970514182943,2.8318875836906927,9.186204829187373,6.910739224544534,1.194849631567283,0.9420216002919432,4,20,3,3.7713212487463106,79.45440321677533,6,5,3,Finance,98.21352717490748
52,15,8.425294900732013,5.094808298275779,11.11674995303901,13.742936363966228,2.082254903869269,1.5522436671411788,7,37,2,4.110171329008181,60.82162766612458,4,6,5,Operations,99.95714418508155
42,16,4.800343144139031,2.1215436327943733,6.8852540319992315,9.369202291289781,1.4339728083660719,1.3175505807815222,5,37,3,2.5017519100136574,54.69488456326867,6,7,2,Marketing,93.91290920618873
43,18,3.0532182220789075,1.787597519078892,6.474588947388784,12.009725425998198,1.4048226366747711,1.7794002263886795,6,14,4,3.902894381180809,39.796558122645834,4,5,2,Sales,96.90791473036724
28,19,4.6780354096166885,2.3998379520621365,6.776599873400469,7.651782091035656,1.6179522013412946,1.2172417871381325,5,49,5,2.3223833437346513,62.23680939970379,3,9,3,Sales,99.96614584227379
39,20,7.191301877488901,2.7003825022125225,12.440541474465212,5.921207224880579,1.1092184888322607,0.75101711655001,3,26,3,4.801664159049882,52.04011284933604,3,6,2,Sales,100
29,13,3.922609366183294,2.4782485866448263,5.314520569987909,9.834367187985684,1.8233195479564055,1.336314287064959,4,15,5,2.8020665171048984,78.12874599272136,2,3,3,Operations,99.06171533956547
32,14,7.46846337430003,3.0759511987947503,10.502442418566595,5.831310777538171,1.079036990635847,0.9258394201516211,3,12,4,4.203703783890128,53.99381321780086,4,7,3,Marketing,90.6154739820901
31,17,3.416044030050588,1.7603685247436773,5.350137694615925,9.52388670776763,1.8226725786993248,1.589362321746677,6,26,3,3.1846697978777168,64.22611317567674,4,7,1,Operations,99.48548409759064
26,17,5.683253671281327,2.4838382876204705,8.22726310276548,14.72327716960801,1.9771087991777896,1.8673558798538656,6,40,4,4.0951123674081975,54.939284551506574,7,7,1,Operations,99.91285245280642
