Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
33,15,HR,4.985192031284076,4.985192031284076,15.978218112924266,2.2699560904304943,2,4.9919496195478885,54.87422223322994,2.6932914924030626,12,0,9,4,12.146856011366413,5,3.7494311952289463,No
35,12,Technology,6.374983371630187,0.9849380831849569,16.01209261235364,1.1028300553302526,2,3.5945983439325424,84.5521484171795,2.808922056882778,27,0,10,8,33.24448418861117,2,3.578728964717077,Yes
32,19,Technology,2.4545198183189223,1.3826312237317315,6.822992914457931,0.5152000470461655,3,3.7087612824436893,64.7558546321702,3.7024227819975835,34,0,10,2,29.094960527212816,0,3.1358906351563087,No
21,13,Technology,0.8081149254971751,0.8081149254971751,6.95497348303766,0.6414158660992022,4,3.49715581708412,52.41085707116948,3.2124032422999558,20,0,5,1,17.149471205508853,3,2.298091698772288,No
36,16,Sales,20.962461661928327,10.085062145585395,27.3031221812402,1.9359904247121058,4,4.574618116603841,99.56632981605408,3.910209794370566,40,0,11,4,8.856285142383719,1,3.950143802128308,No
21,15,Finance,1.2349595211330426,0.43982475010378574,5.924122877424734,1.0787722414702183,3,2.619272964794217,61.627999464634335,4.790397499332574,36,1,7,3,31.156394741281737,0,3.6899485059334145,No
29,14,Finance,8.040082751729113,2.098693793071625,12.510347400748405,1.6173223858950794,5,3.3317832664540132,49.02577494625567,2.1148505916117957,18,0,6,3,79.75978745160974,5,2.5417706107187956,No
28,14,Sales,3.116537043424348,3.116537043424348,12.945117548294492,0.8886508993172019,4,3.507522514649227,81.73457909309266,3.615651033818225,18,1,9,10,6.878345004565438,5,3.801627188564103,No
46,17,Operations,3.193780634446735,3.193780634446735,8.771622482587492,1.5488403143860603,3,1.707502237837402,59.666131604442995,2.9247399770540286,14,0,5,6,56.17215225330498,3,4.596285481474435,Yes
39,20,Marketing,1.0383915400599562,1.0383915400599562,11.932499392039997,2.1745342879396374,3,2.7970133220818107,50.706043752476546,3.6799746841697476,50,0,11,4,17.59157341885306,4,1.853473809569592,No
48,18,Operations,1.4833883685204972,0.3,8.00016310073865,0.6834801167706293,5,2.8979175256732863,65.0004373319213,3.402918030488679,24,0,9,8,26.839873191712293,4,4.9644571435951095,No
43,16,Sales,1.6573652858730286,1.6573652858730286,7.385014710685801,1.0149270083713016,4,2.764376865258189,23.530163134210966,3.6700925389395738,37,0,7,2,28.60426269970278,4,3.1188206590322527,No
37,18,Finance,1.0213241312176458,0.9935620934932318,8.523152939919497,0.6944155493127818,3,3.5107069323510847,48.97911222168882,3.320837464046244,16,1,7,2,18.674814981566776,4,2.772962522858277,No
42,16,Technology,0.7618198002834585,0.7618198002834585,11.924914456127166,1.4975758707439433,3,4.994392470375488,70.44748878394874,4.895698241516255,50,0,7,4,39.370598593513726,0,3.0779060784577332,No
41,17,Finance,9.868410983931378,5.877017875207953,11.174275355272924,1.0024104623555956,3,3.6921778373564615,55.04113117703767,2.9800274862300924,35,1,10,10,16.343766458582635,0,2.9487699936894507,No
