Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
40,15,6.587767347842901,2.899699681845183,12.513177601766207,8.423826872894901,1.6198655446756138,1.3405451001278523,5,21,3,2.6958862374970027,35.52394181363678,5,5,3,Technology,99.39932402969274
30,16,10.776772301323945,7.008650176840682,23.707228857255075,11.140842435422666,2.03832097362997,1.68257737949488,6,33,5,2.8004276746810643,86.96502307620355,6,5,3,Sales,100
28,16,3.766307520841335,2.2993053164270276,5.8381277210443034,9.173246299066829,1.4103485185532356,1.5252230864496277,5,55,3,2.7811683081511602,43.93644819912343,5,7,5,Technology,99.95311442929277
34,13,7.341446820488238,3.7881673670752565,11.173379795224585,8.487087454944259,1.4400914604853163,0.9332767776307838,4,51,4,4.091275585587991,56.00863749763067,3,5,3,Technology,100
26,17,3.6774493505997654,2.5068819055201317,7.306538741334533,7.145464094707029,0.9752843089521173,0.8047945662987106,3,55,4,4.794819813473956,60.62880165672582,7,8,1,Finance,99.93551878962069
37,14,6.312782371474539,3.5107498554408147,14.822529539081618,9.267352854719357,1.6741798695783634,1.2598303339382035,5,26,4,3.2791735394124113,68.75640683856035,2,4,2,Sales,100
35,17,4.7933404730527664,2.8726389959529377,8.029194795871877,9.3581667793911,1.481063548542804,1.192914975034404,4,46,4,2.588669399238424,44.99256374872046,5,6,2,Technology,100
29,16,5.476550979471908,2.68468968250813,11.545947642176241,8.002437576475034,1.4271567481446827,0.9514501127521113,4,56,4,3.788571829042448,66.65888951078122,4,5,3,Technology,99.75068021786477
32,16,6.289287144644732,4.584515894496012,13.507294529064277,9.780161531940871,1.6573600051064366,1.5088090926320503,5,33,4,3.6737438809884493,84.08562131768004,2,6,1,Operations,100
45,16,4.6381919549960555,2.6470934822812104,12.72552729053012,9.12662679992835,1.2441294089811816,1.1955536409968224,5,38,4,2.5982033518913106,55.007663642150824,4,4,0,Technology,99.93161734224844
41,18,4.672206042949758,2.514968278840971,6.280463349321893,11.188068068385816,2.022164745024036,1.6081822083086743,6,17,4,2.997405390447846,65.30137197927056,7,8,3,Sales,99.03625613948161
48,17,6.258735831843374,3.213329907448131,8.240694091987093,9.11928255197581,1.789987787234726,1.1891986580340907,5,47,3,3.592873884313427,52.44051242105881,3,7,4,Finance,99.99379300592773
41,19,5.893879250290281,4.392461899769145,15.53730821184231,10.36703613315847,1.90597203806158,1.2725229404692737,5,12,3,3.6937344181651426,58.263415446870766,4,5,4,Marketing,88.24302591099253
26,19,3.5584961234055053,2.0190007246556805,6.242718470118916,7.373343755122895,1.274908697765846,0.9539860115732259,3,22,4,3.674844330572152,47.5730301889577,4,8,0,Marketing,99.41599890758648
39,17,6.224341401606268,4.527222710932428,14.132118041464983,10.935760437482504,1.8120972902938497,1.3686446976050175,5,59,5,3.888758625391841,66.42612354307231,1,10,4,Finance,99.98465706054527
38,15,4.84491831811675,2.7193343438787205,9.812074358167784,8.412211070651374,1.3657216331555846,0.973279204607443,5,60,4,2.367881808376865,47.90132574057569,3,6,5,Sales,100
40,19,6.045342197568731,2.794167999863668,10.003229045286155,4.656699853871811,0.7356694465272205,0.5989400883781159,1,25,4,4.100627033027194,77.10333736427907,1,6,3,Operations,92.35827469454618
49,16,3.946948166182822,1.4272884427090424,3.946948166182822,6.444178916722494,1.167600649884393,0.7414379004786774,3,55,2,2.4093165633263554,77.80583662699534,3,7,0,Sales,99.99107187927576
32,16,3.2087375350193934,2.2075712472925573,6.780998617041602,6.628009265392695,1.0625192136719266,0.6057286321100783,2,35,3,3.6067347274530994,57.922100256670774,4,7,4,Operations,98.5910477282488
39,18,7.171332704746004,2.8958326793198648,13.561026233062606,7.631153138230564,1.309715905612562,0.8750581754261619,3,23,4,3.994021600159102,59.327013534229735,5,7,4,Operations,92.13675932086147
