Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
40,17,12.227228695273121,4.089911750323273,16.173809424969104,4.778026319441024,0.7979725637412024,0.44361173900325124,2,32,3,2.9318954671803406,71.65446643007097,4,5,1,Sales,100
42,15,7.480187934231145,3.9101157881440547,15.287956908475667,12.644958121731987,1.5078129288692275,1.7601755766411278,7,52,4,3.3323313213696992,79.8848659038433,5,6,2,HR,99.94860239394006
31,16,7.076397026440658,3.223008373815702,11.02639680405132,10.276113657354363,2.08802270550492,1.7127503951608856,5,44,3,3.7154417099094506,66.5877021022528,4,6,1,Finance,100
39,19,9.26950012021425,3.8997278873451084,19.452450631987944,9.919834089436833,1.5069911542492356,0.9297838208486251,5,19,3,3.472077881152009,67.89486550732379,4,5,0,Operations,92.25740878152894
33,17,7.3494764497072795,4.388138762336404,12.837342474248794,11.385630351973392,1.8026700996989131,1.2421497035343059,5,49,2,4.88875445678949,74.14525266958152,9,8,5,Technology,99.90585868539921
28,16,4.766534573823959,3.9830585554841216,10.2394715372076,10.054688052443012,1.6441476586937256,1.391647120756245,5,36,4,3.3199119432755104,61.42253672306886,2,8,2,HR,92.03553462498199
31,15,2.491689711982766,1.4963455975941489,4.219805774419135,6.53942510239776,1.1060534530355788,0.7693755539161204,4,18,3,3.421429442576695,81.83807572486532,8,5,5,Technology,79.11023965985528
37,20,7.490414749749537,3.60294776165689,15.14295479181799,8.660092190902711,1.78939423621167,1.2287385109175761,4,31,3,3.0958899208846193,67.97392797833294,4,2,2,HR,85.57700221207357
35,17,5.961488140912456,4.465055988009463,13.982073338711617,7.8867307994554015,1.3754049635795036,1.118400499144727,5,28,4,3.0871257265405947,26.84810404267411,4,7,0,Operations,100
31,20,6.082919175453223,2.7755853287068337,9.791291751352666,7.534467780043687,1.2340808840316455,1.0526179848946715,3,14,5,4.087476065894534,87.55254255026897,3,4,1,Operations,92.62901086391159
35,12,3.5933662012677505,1.9292931580812605,4.754438640878446,8.803126741063906,1.3281171090431094,1.2955932838855833,5,48,4,2.7846055426872742,65.52259364900756,5,9,3,HR,100
34,17,4.60819605652537,2.014244083603686,7.411060086117071,14.53760743535634,1.6981264410199404,1.6173837256852115,6,47,4,3.8237948145938754,67.72191534774096,4,9,5,Sales,98.82540686509154
32,13,7.601647485755893,2.5048539676383976,9.321691808311515,23.156476063081364,4.455421579474855,3.495848017300956,9,25,4,3.3206350672873306,22.068568070165746,4,7,4,Marketing,100
35,17,8.156119879288212,4.102007941602912,20.35848480328441,11.359642514179479,1.9632376014743902,1.720837945116506,6,22,4,3.8648833129561484,58.893801976654075,1,7,2,Operations,100
36,20,3.4156791442592183,1.6006743991234629,5.528844523104959,8.112032324575637,1.1156106664153702,0.9566065521644547,4,21,3,3.803305509333299,80.41167881279877,3,4,0,Finance,98.40474241407146
29,14,5.559654233882844,2.873757638806315,11.548857723971235,16.294035348238083,2.4576063360723577,1.9346186670030185,6,31,3,4.812608365247123,75.01551291760062,3,1,3,Marketing,96.89291033749458
45,18,5.308391145100128,3.3037515042675625,11.182386819854937,6.0246688379870195,0.7956234728476526,0.7343773302626438,2,17,4,3.3146436226149536,55.44740258039953,2,4,1,Technology,73.26880338669648
48,14,2.5239638819863797,1.4377455308084817,4.842576415939155,6.518820731528728,1.1830750176049551,0.8490589354189206,4,27,5,2.7130947515159987,54.47362527359178,3,7,2,Operations,100
22,17,6.203023319592272,2.3087306149733897,10.765335406472156,15.079445732338165,2.309275374122442,2.1657518434383953,7,17,4,3.381953723711498,41.62098616416358,4,4,3,Sales,95.37190496462014
36,20,4.982791886676539,2.2115111351095478,8.214649798095492,10.96011763874944,2.157238271366196,1.6128595754058377,5,15,4,3.018749369799407,36.032921137756674,3,6,0,Marketing,82.07068612423305
44,15,6.491766923561547,3.4934572040071505,11.961552087772654,9.8128968585433,1.3438911646186276,1.2863420443497657,5,28,4,3.4797949988173174,72.2580192833012,5,4,1,Marketing,96.19110672391318
43,15,6.0490358204059325,3.037272839769978,12.837595525619632,8.028787406617257,1.428738584426298,1.3514464464089027,5,20,4,3.3949119652637645,69.75948266717073,5,2,1,Marketing,98.55819066537221
33,19,7.325154729489852,3.059317985536788,14.599017383365199,6.421011581148225,1.435277925796479,1.0249605283770749,4,38,4,3.822789538377036,71.63865506372316,3,7,5,Marketing,100
28,19,5.609348383249748,3.8693141911000968,12.816440763645707,8.80830069302211,1.4052014549003367,1.1266928765785023,4,10,4,3.603905042299478,48.759592960278,6,4,5,Operations,83.63311572286588
39,13,3.997491184305955,1.4628195888787956,4.410257258280933,6.251235231546367,1.1788630942758898,0.9436615510715943,3,37,4,4.1034446315044955,66.3201586444438,3,7,4,Marketing,100
25,19,4.377046293939194,2.1127515020968897,11.025925891079316,10.000262213258232,1.220767966861447,1.4264675830682974,4,27,3,4.614221229370173,61.2636715758733,5,7,3,Sales,99.92848880628124
24,20,4.93152636768685,2.256021251296796,5.800864276907711,7.152404118365844,1.2775408232632623,0.793000714997029,5,35,4,2.398473535817247,54.808512487933505,6,6,5,Technology,88.92739080125902
52,17,3.936185578103127,2.0630470183485072,6.384777059201738,7.981405669184243,1.3184250287443389,0.9189988562015854,5,30,4,3.1002312927648172,54.863126700832396,7,7,2,Finance,100
44,16,5.651924474081867,3.2254474601692738,12.52773402623242,12.010550103090967,1.8289853606124842,1.7537684712870398,6,37,3,2.4088167178423325,42.64227012784271,2,7,2,Marketing,100
31,16,4.855657167773306,2.1107345962945185,9.722294579958259,6.172732857582806,1.2196588104189177,0.9235401773589115,4,19,3,3.483206962680025,69.30525331233032,4,6,3,Operations,82.97786860893174
38,16,7.692168095226435,3.785038053684039,14.440336348375752,5.294224905362689,0.9150987020507503,0.9183977581786796,3,45,4,2.0092975198155902,65.65217671605738,7,6,3,Technology,100
45,15,6.575171867251008,4.0969221299243745,10.723384399658926,12.508740465005511,2.4124639879016128,1.7110546180862585,7,26,4,4.174744370999287,66.04165684988223,6,6,3,Sales,97.45349498694011
35,15,6.441905980992276,2.5877874898406352,9.790883666785405,6.221051106713882,1.2013326175259322,0.8001355082446586,4,24,5,3.507256872863081,64.93364271188892,6,5,3,Sales,100
42,15,5.411478731279088,4.171303382158999,11.71245503587704,11.038144657978851,1.5240449052744802,1.3894579465713428,5,34,3,4.505285701831334,58.23783125615447,5,7,0,Marketing,98.03722990430104
36,16,5.401621467750979,2.6461661031050365,10.25977033945573,8.572741982525283,1.5242861965026264,0.9653436577918028,4,31,3,3.395893351334523,54.74598923140454,4,10,2,Sales,90.40438457633951
22,14,2.452611678607206,1.7970280430293168,5.308306669627065,9.220286571039212,1.2181005953619777,1.1288680972496958,5,32,3,3.8750089385630337,76.70896574623195,5,8,3,Technology,99.99079301409687
42,14,14.189597364657491,9.078290217420687,23.133753736590698,7.62733199149643,1.3713962467515786,0.9154569346071304,4,22,3,4.377022240043758,57.66822891145193,5,6,1,Finance,100
39,15,6.899939733721133,2.719193083716811,10.725043144766884,7.803075855315972,1.3787734355909136,1.058940440463034,4,43,3,3.5057400748705896,70.3903149778998,5,8,4,Marketing,99.81335055047671
31,16,6.856437427726113,2.779753618753747,11.055373853436157,7.027012356176356,1.0503126482323946,0.8951433718792177,4,27,3,4.5181839886361805,56.62680007609521,6,5,4,Operations,95.57212740186539
55,20,9.198878492600324,4.430719796012568,19.268807870392617,11.927834460063865,1.760847098577798,1.2304155427473313,4,45,3,3.5167534404809935,80.88200684889993,5,9,5,Sales,100
42,18,8.205125756485582,3.6895615006311555,9.711155149876358,11.901771812077172,1.829347813089958,1.878666090908421,6,84,4,3.392222719309031,55.25024013308685,7,6,3,Sales,99.91731063517719
43,14,3.825313985573295,2.782643201832973,9.630163009700562,11.419873712690805,1.9393811556988574,1.7508771051176881,6,41,4,3.0894438472729306,77.05124684527121,3,4,4,Sales,99.99302217142984
35,18,5.010431629521427,2.51709998001233,8.371693884039836,7.132761810309187,0.9708800411524431,0.7944882784668291,3,29,3,4.7981171279244705,48.47363032340069,5,7,5,HR,90.92263938938538
44,15,5.400827745829862,3.1029189344215764,7.73743866340723,9.430287996054227,1.8907475403807417,1.6644203440837246,5,33,2,3.9178113299871575,39.65774217710056,4,8,2,Operations,99.86870213716239
26,14,10.23815702864908,4.827321907623911,13.907333263087063,10.744805697317243,1.6984576495279047,1.4920426782569052,5,29,4,2.313925061698214,71.47136784508936,2,7,3,Sales,99.99139158968704
41,18,6.42361928241842,4.100756290617145,10.347541631617927,11.337853200050677,1.9532176183350416,1.5167795459080715,5,16,3,4.695122488729859,46.07176848274615,6,8,3,Technology,99.9746867367414
33,19,4.908404973531123,2.3161601277422643,10.183802637167046,7.087927629096188,1.220774221282736,1.0801658147285187,4,15,4,4.7017974445470765,51.08497167974918,3,3,2,Finance,97.28028847898776
41,12,6.244960535452543,2.68352311382995,12.608051379833935,16.26728728204879,2.6157696305451923,2.7181459067690574,8,13,4,3.693002520994881,46.96951547188764,1,7,5,Technology,100
39,14,4.333994615672583,1.886393353518861,8.526694270679728,4.199547728544481,0.9267873425937105,0.5121911247369801,2,17,4,4.512569855716585,63.116046172291234,3,5,4,Finance,88.71479441008405
49,15,7.7041194445197165,3.8768463585485575,12.76351928211233,12.978602659189557,2.3119957816075543,2.2683681063890875,7,61,4,4.51605914154898,72.97987903782646,2,8,3,Marketing,100
33,17,8.115198787749035,4.105019244983651,13.639291356545634,10.721204633138612,1.6851787670217178,1.5300352167613682,6,81,4,3.9192255020863187,67.19388311569385,5,7,4,Marketing,100
31,20,4.692460737556094,2.1162804184990165,6.568499704336671,12.370487888474523,2.064523080406232,1.5098435640207353,6,56,4,2.874923079921201,74.99940241166634,4,7,2,Finance,99.91019401326818
40,15,4.396408194769103,2.223400261522508,6.355808134321794,7.584052453204278,1.3891281571828509,1.0723565318320185,4,20,2,3.6013708691264292,55.94717818613589,3,5,4,Sales,82.05441319303574
22,13,6.083828011348951,3.8098192724011,13.055841289361178,14.314683773255002,2.2211624788665,1.6680731860739801,7,25,4,3.2257066717990464,40.79304405900108,3,4,4,Operations,99.97704901407701
30,19,8.186425222325669,2.998542509142821,13.736705643991128,11.990770601154537,1.3369162445558218,1.2082287717865177,5,41,4,3.4076472010843823,67.71889891778459,6,7,3,Technology,99.9890998920791
34,12,8.537059868590868,4.27101136801333,12.773591542298522,9.285515928770131,1.5023546770726988,1.3044900307736413,4,54,3,4.58004997496893,63.126828457751905,1,4,5,Technology,99.87145563790153
42,15,2.831884808370987,1.8157296945340573,6.341840629086619,8.479002341050524,1.687474972170609,1.0663029591139348,4,100,3,3.503079671541767,71.15315562737068,5,9,3,Marketing,100
32,14,3.3454443773501263,1.6137236601297957,4.607469036564485,12.059961522370118,1.7086982076489103,1.4437780446506925,5,15,3,3.705721095154744,54.18361986164587,6,5,4,Sales,88.41991078012644
29,20,3.370920205303151,2.506903282734623,6.186016135619465,7.738056696946985,1.2661153904368305,0.7342041484457543,2,100,4,3.5851015065489373,58.47593962786321,3,8,4,Sales,99.97786961045968
22,18,5.354836839235945,2.9257120111761035,10.39794435319648,8.586391123306116,1.5965979382600488,1.2219327117105816,4,21,4,5,54.0289449230682,3,6,4,HR,91.87240945422363
22,16,4.128877858259548,2.0841632958604914,8.075845534070018,8.089600043678447,1.6585013933272774,1.126027365525221,5,33,3,4.31535936023995,70.04650701219596,4,5,0,Operations,99.95103560119982
26,13,2.615367460796875,2.0095787807707217,6.194246335963937,10.402131623382127,1.6018652002146012,1.2558397451813705,5,6,3,3.382129581772301,70.90049307383909,6,3,4,Sales,70.38890385703414
28,19,5.833698104932085,3.0709294695509572,11.903883496686154,10.454452366190278,1.585761371195349,1.1759813987409875,5,34,4,4.590460767560013,46.47996496457987,3,4,3,Operations,91.18316788230747
35,13,4.373236414193605,3.08967063456622,6.218196177966985,7.324731116961205,1.1753371929277667,0.6982819475230749,3,33,2,3.128963217851615,58.63305743774417,3,6,0,Technology,93.14782215916824
30,17,3.479348012606674,2.210581664193365,5.979585504192427,6.756880343437967,0.9347769028992182,0.6184374828001215,3,10,4,3.5938008459142208,51.991243042451686,8,7,0,Sales,99.9257657102621
27,12,9.169617641582079,5.380660064012429,19.436704185078472,11.839714911168242,1.6023484206205125,1.4370962057895063,6,12,3,2.804844767758895,59.51259386648438,6,7,2,Technology,99.94158564891305
35,13,6.911529476191227,3.8984711878413902,16.730740842813873,18.693732030090867,3.461248454603485,2.7883913310773747,9,38,5,3.3959131459326155,60.278654109686826,1,8,3,Operations,96.56140268546191
22,16,7.222453271863459,4.2940896231458465,20.863235386816193,9.495270768247822,1.972231128172868,1.3196625336468364,5,15,3,3.1000567322273933,50.812726986259534,4,6,0,Technology,99.26691202145358
43,20,2.981443740229072,1.9128278223731356,4.321948164269525,9.93413016001749,2.1856506183364357,1.386583443886651,5,39,3,3.180325588890135,45.69241596517204,6,5,0,Sales,99.76256686373446
33,15,6.4029286355898565,2.8179178597054433,10.960703903807312,10.261360269555546,1.5147129017825984,1.7058085237718956,5,26,3,2.512354170950051,49.50403890974146,5,6,4,Finance,88.09194292521568
27,18,5.19061333588544,3.7974799582675582,11.200316776414061,5.6823965285919815,1.0903051168297684,0.6785382660439512,2,8,4,3.803781001080559,54.905291185962994,0,4,4,Sales,82.00154642236747
38,19,4.141527571152785,2.2175215142550324,6.190497059424041,9.02665814003217,1.4117961235288583,1.2552662149873854,5,39,4,4.701870733861968,51.12994788644227,6,4,1,Technology,93.12303033111795
44,15,3.5335910373140957,3.0715455726634144,8.64510916784883,10.86586667083804,1.5968390332527942,1.4090225442924176,4,38,4,3.796271593848765,57.7933730019261,6,8,3,Operations,92.18571500740781
34,14,8.252867094383593,3.9060770949573658,12.125217960491216,9.5776804366684285,1.7029085884950248,1.4027615927335961,5,45,4,5,38.872940091814954,3,6,0,Operations,100
45,15,5.035021556338787,2.4156228325170233,8.098932666663229,10.307065056795176,1.662930944596329,2.0475555526993543,5,26,3,4.67191875382379,24.313001015916537,7,6,4,HR,90.79475766553979
40,12,7.390724574153206,2.781699096603873,10.262276798541253,6.481474957559757,1.1965825806489259,0.6651522564722956,2,19,4,3.6964280509262935,63.94505065133129,5,6,4,Finance,92.34128730390994
32,16,6.183893370651088,3.2424684626851668,10.068220079826467,12.923455555210097,2.3190325549468835,2.2099177499878966,6,24,4,3.370739063227506,78.53990482101732,3,8,2,Finance,96.84769682982247
37,17,7.904414773278027,4.422249933509426,11.699955932854857,9.428731096780169,1.3262425474285493,1.117773619145791,4,65,4,4.800257290203395,49.11801849548672,4,8,3,Operations,99.84089590552374
34,16,5.345642815322572,2.3933262579538344,13.144211899323299,10.9269064699946,1.3677179096660435,1.2075539870168803,5,30,5,2.5724365023038396,65.45934118643545,2,5,4,Sales,100
41,16,4.413194752977558,3.186859636868462,9.561419574785859,9.875258502699351,1.6718686135921688,1.2521547949983634,4,5,3,3.4117616250546723,64.08209104709644,4,6,3,Sales,72.590317513492
38,15,11.926819219029172,5.5163165415580755,16.583355524866104,16.277753861837642,2.7634262190535828,2.634748210182605,7,13,3,3.519396332061724,60.89255302767729,9,8,5,Operations,81.15116456472084
25,20,5.701928037803192,3.138195742753222,8.132603017135283,12.777012252327607,2.0655579979949468,1.308100390710801,5,15,4,3.57248960237269,81.23173485613249,2,6,4,HR,86.77401410067613
45,17,10.566312433974105,5.498923324971964,15.005680619665503,8.726285785485516,1.704109901028058,1.2013866888631204,5,28,4,4.393488741929789,57.94512926060255,3,6,5,HR,100
27,14,7.424054168559489,4.921801177924339,9.721446073189728,11.370948831276928,1.850139980800393,1.6067958517718353,6,40,3,3.6064339104377106,54.29562568801757,4,6,5,Technology,99.88236454087173
29,16,7.048466855676784,3.9965533156063926,8.694803410808012,16.55782259109059,2.3683699016253974,2.1982361926131126,7,47,2,4.001490608892257,67.80370148201715,3,6,3,HR,99.9629450568504
36,17,3.9260389075566953,1.8980659078466573,5.329846748022145,9.302177454798867,1.4503253877245208,0.7955742842783473,4,26,3,3.2722769249648063,93.08411846254475,2,4,4,Technology,81.31641403677396
43,14,4.531539937264548,2.700522230042793,7.892225490544381,11.642011134558603,1.6398098229894968,1.522695893837149,5,49,2,4.09734312064904,71.7965061259552,5,6,5,Sales,100
38,12,6.381992969995683,3.6102962710183104,13.75109872492558,20.483898335577095,3.5687183385052665,3.0986359059263093,7,34,2,5,42.61280578652205,6,8,5,Operations,99.9060901505779
47,18,8.972621015650253,3.6262958749216745,12.496610831897218,11.653226045760126,1.8371909891199243,1.4322712126462178,5,65,5,4.170970258449751,66.26473572806718,3,7,4,Finance,99.87317850093014
51,15,1.9224974680759241,1.9164159863415404,3.8724829815232393,4.892568192645759,0.8213870328630167,0.6745581015062071,1,48,4,3.996513451872787,59.215634996303336,2,9,0,Operations,99.96499967650301
46,15,3.8835606496009887,1.9119677420465917,7.188053546576325,10.049163579866743,1.5697264007903549,1.55501884897463,5,19,5,2.2189392101236667,19.877245614833956,6,5,5,Marketing,96.89324185035113
35,17,8.664407642150527,5.888860484098664,17.084928461918786,9.371403288106055,1.5094929969558,1.4228882752997134,5,18,3,3.5168528851973844,53.037818176531154,2,7,3,Marketing,100
33,13,7.26966418292679,3.606225141014936,17.497012510804417,5.835589202582598,0.9318415350893021,0.7751324062408541,4,59,3,4.383635511004223,81.78350941745339,3,5,1,Finance,100
53,16,4.959522859665833,2.0226591709842103,6.978360397794128,9.970130321730599,1.8819959096248247,1.2339474312868732,6,51,4,2.8861862941030934,59.08422370011761,6,8,2,Technology,100
32,20,4.675999500194049,2.4279494202115637,11.76369660715306,16.908870080390713,3.0796052463960613,2.206242118781068,8,22,4,2.3926199367296253,56.3512556234333,12,3,5,Finance,96.18599351288852
30,19,6.178339858988657,2.9081348658388406,9.711453823183817,7.85332828295183,1.3129842204889077,1.106457663918379,5,23,5,3.5239547406799834,62.21991701057402,2,6,5,Technology,100
38,17,5.068840871229021,2.737402297767216,11.902881677179106,9.332139573320026,1.3309707675142612,1.1271631990043331,3,19,3,3.9097032959997673,64.5961756064876,7,4,2,Marketing,100
36,16,13.798665063326226,4.917645186411982,19.029861211227313,12.674565753073285,2.429325231847208,2.5047877005032633,6,43,4,3.5371353410566573,63.83442420703648,5,8,1,Sales,99.83325512022398
49,16,6.206170283725809,3.392407015512412,8.2023241285316,6.569889129169239,1.1307965878404278,0.8246290576270707,4,39,3,2.154632247939115,54.84193611791186,1,7,0,Operations,93.87590616300602
30,14,4.684505519657073,2.268497628058063,8.026292726457715,10.114115175288076,1.541471691257825,1.2566030156006482,4,26,3,3.3909752176098977,56.59442316521607,6,8,4,Technology,98.12367836397523
32,18,6.725030702962068,3.8813633783532238,14.549155841547721,8.855668395526433,1.6757193273564905,1.5785330966261684,5,26,4,3.883286098689185,62.342098979584115,2,4,2,Technology,99.94892176951583
40,17,7.69886225546656,3.10656190897345,13.234441339606873,12.860451801389276,1.5595097879383648,1.5176678016777392,5,64,3,3.9264217901308385,72.23455986856308,6,8,4,Operations,99.93573511162931
22,17,4.741036085853212,3.5935992311442644,9.763649712797191,10.210790538592713,1.6089374748742231,1.315702443662256,5,16,4,2.9089553989435917,71.3375545424774,0,5,0,Technology,96.49961091072085
35,18,4.918905370918641,3.9178857650528176,11.799324242994688,12.224061632353312,1.8776463795140406,1.6473558603033989,5,21,3,2.8925355112826465,48.72074804122324,4,6,1,Technology,100
22,17,3.641205624661848,2.3646771024302735,6.869676762615077,20.050142252879844,2.4026541863495243,2.3714558626273776,6,21,4,3.493691484379752,71.30005041201086,5,5,2,Sales,91.08673144091979
36,18,5.347883759747804,3.0289460035205074,10.460831621084795,5.3980104946497525,0.928866239289424,0.6865419874988825,2,42,3,3.6056790829853873,52.86751652685404,4,7,2,Finance,100
31,18,2.9498983493803537,2.0529995198671673,5.864440611385336,5.661066671073639,1.0586387135905893,0.7281341746681939,3,17,2,3.50628748952744,45.267574226861235,2,3,2,Marketing,67.51187370464068
48,13,8.336285256077746,4.18236815226354,10.63149600079752,14.30043014278558,2.3123841127111744,2.186658938826439,8,32,5,3.335192201292135,73.12656463967656,7,7,3,Technology,99.96579854801834
33,18,15.542423223990767,6.2127613692010755,15.542423223990767,10.142321797718656,1.8383269790890386,1.359407094120593,5,33,3,3.4846885536715324,52.570915352352664,5,7,5,Technology,99.96607799144836
32,15,6.38630425501553,2.9986132242927668,8.098172956799008,5.275579921387763,0.8111698616995144,0.542566204616705,3,37,4,3.479138584051813,67.30390929942777,6,4,0,HR,91.67152336940107
22,16,3.679081595936399,2.538961859493775,8.712778710023873,7.8008727758863605,1.2372136412128285,0.8914167626809223,4,43,3,3.190164150679285,62.1342460703763,7,9,3,Technology,100
33,15,5.581495387449687,2.293752880413226,10.145439363869622,10.962218658993391,1.681548571599563,1.262510384017345,6,40,2,3.5917234516308274,85.83979206996644,4,5,5,Sales,99.86090218853964
31,16,5.098113982269492,2.5081177986538243,8.089630813250206,7.447936452071615,1.246373665479594,0.9597869056389632,5,24,4,3.5086076497287952,33.44970655659389,3,7,3,Sales,99.129415409497
28,17,2.5181306722835743,1.0587863831134017,3.8622602153429253,7.316331636471095,0.9885322724659832,1.1252241119765778,4,35,4,2.6903905161165285,51.828604930065474,2,8,5,Technology,99.92546769195113
41,18,4.58118699672734,2.5163298994762635,6.3244138952321025,11.194677633228027,2.035045092900281,1.6136858775941008,6,17,4,2.9851096731403906,65.42216982715861,7,8,3,Sales,99.11188153854755
22,16,3.3382461063560473,1.6917311040785123,3.6902975660969566,13.918473774798358,2.432231924285579,1.9479025062488182,6,21,4,5,89.91397487470225,7,5,3,Operations,88.90408502027292
22,15,4.711560566120666,3.0346602308075186,10.547418798434544,6.9788229451916814,1.269770894890454,1.1660710259628588,4,40,4,3.9191872487347106,87.7792028483611,5,9,0,Sales,99.75124690898065
42,18,3.951000951031077,3.219091404589402,9.306373872472532,10.745600336290023,1.641474582665643,1.3186367959295417,4,38,3,3.4664406408362143,64.61865864970734,4,8,1,Finance,100
42,18,6.479957743109085,5.531864310200036,20.541198647831962,9.97646230865017,1.984163661730568,1.7831905728555981,7,33,3,4.194815250141698,37.92296177832801,6,7,5,Finance,99.92280459006493
22,19,4.44481825479658,1.6186118613907512,7.731717401106569,5.5150585716273985,1.0147613614104378,0.6605644793986593,3,40,5,4.170290191304099,47.80843952712299,2,6,4,Technology,99.89717219433707
39,15,4.6008521315273825,2.2027079134198657,7.389554435711173,10.116342644706485,1.5990557547046769,1.2771015866316526,4,13,3,3.6949066816696363,74.50932558235584,6,6,4,Operations,86.11959039815403
37,17,3.7074557146130434,1.7001200414553648,5.390739110008493,7.991576983034524,1.5001995145497158,1.3326365551919876,5,18,5,4.211912442944274,60.67433536136739,5,7,5,Marketing,71.19009549776791
30,18,5.015561032872914,2.2188030218781707,6.444026950535599,14.265414550065195,2.7781393453267853,2.2994710678378603,8,25,4,4.61448232399029,63.97469613282525,1,8,1,Marketing,99.09494625311912
22,15,5.860181587973263,2.896332425433172,20.873711091741246,10.276052485965188,1.6286880923852964,1.4996035203598075,5,39,3,4.116343551620652,75.00943623009306,4,6,1,Operations,100
27,19,6.023288395809878,3.7021716722763394,9.109374776259537,11.130493829689195,1.521126520828916,1.1660747507715303,5,26,2,2.90102020184553,64.67790055232194,6,6,0,Sales,99.87863838185275
45,15,3.315800764976522,1.9004062108719988,5.801505393710464,8.631739673796027,1.39880568814875,1.2438336150415625,5,21,4,2.4834777926315317,43.45900302159098,3,5,2,Operations,89.32136831992595
49,16,3.985415885953692,1.3790390515249307,3.985415885953692,6.413213455602099,1.1713068093419972,0.7260006713488543,3,55,2,2.4196237041469804,77.63575981250166,3,7,0,Sales,100
28,15,4.564247577981805,2.9005754607623437,8.690511734646218,9.953496425788927,1.6748440023216373,1.712771827867275,6,66,4,2.601765832695894,71.79090483531715,6,9,2,Operations,99.92260505279467
43,18,4.9360241823508835,1.7964187849745417,6.004283985346189,12.059844486666874,2.182387937156848,1.3710545498458273,6,43,3,4.00532129314002,49.363334137306794,3,6,4,Sales,100
50,16,3.9448259089408766,1.790609212542197,8.61320421197514,7.842860117361779,1.4981887677411851,1.149693643391101,4,55,5,2.5825507192045642,46.9913631387269,8,7,2,Sales,100
38,17,3.3819536094114553,1.6219153192123028,4.137065144854968,6.069488605999746,1.1126078243060575,0.7046183607635991,2,34,4,3.4925567502301345,36.59176656176877,5,6,2,HR,97.51362002519267
