Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
27,18,Operations,3.143118402769384,0.8331854140393745,12.08216609892905,0.6878557967971559,3,3.300568083183097,33.62614993815506,3.9105708290991625,22,0,8,4,7.274189066365229,5,3.3560457437468254,No
27,19,Marketing,9.963797067903872,3.6641359048741373,18.419225768762246,2.4241156519059808,3,2.8090904356086432,60.01099543504064,2.292763813540775,12,1,5,4,8.592392738609215,3,3.435946318760476,No
43,17,Sales,1.9241076310462801,1.9241076310462801,11.989390746877369,0.8799612411277323,4,4.604547839064974,49.38732095853641,2.5108367818473405,10,0,4,3,14.946472746077436,0,2.685691684067913,No
53,16,Operations,9.917166488631448,3.0738545889103936,12.3324871190572,1.748053794997608,3,4.686509423643075,63.86048261508112,4.083931937890717,34,0,8,3,33.16121800997519,0,3.3783100700458215,No
43,12,Finance,3.5211773523353593,3.5211773523353593,9.268922381825371,1.1668007707497121,3,3.6090879639479776,50.66391443939989,1.6970043318171804,42,1,10,4,7.4465970127213295,3,2.245630060825438,No
36,16,Technology,14.496654613537386,6.271341560659807,21.58731391588219,3.5242591784233315,3,2.8966455496014234,32.80716985248101,2.6990312472256677,8,1,7,3,28.861902250020773,3,2.95636719537613,No
27,19,Operations,6.041266356293235,4.038809446555633,9.618177186617645,0.5402886175625172,4,2.796312354789214,71.97424597944966,3.404092055801762,41,0,7,5,25.647819350082862,3,2.295576387219176,No
47,17,Technology,11.43429578972074,7.542388737531114,9.917162575099342,1.600476939824421,4,2.6894762794176486,55.6525025836684,3.0907584951239793,38,0,9,8,11.56437261128015,2,3.991020642891175,No
34,17,Operations,0.3,0.3,8.358463600078323,0.6906859393772669,3,4.193994697120288,39.84200858700647,1.7148322846108865,54,0,11,10,14.673393434570775,4,3.11114454382659,No
51,15,Finance,0.3,0.3,9.324576052937365,1.1330942813491045,2,4.179656987704414,60.39738395349357,3.3893760734833673,31,0,10,3,9.536114109797001,1,3.9055957447492715,No
45,20,Operations,10.028280308068439,6.381143550213535,12.248237885007825,1.480552358607157,4,3.323660437703997,54.34325044055133,3.3319571356649313,25,0,8,6,25.216603969103506,3,4.46343657542748,No
21,16,Operations,0.43458791333760394,0.3018293781239291,10.544427621606053,1.2558160463758206,3,2.499368804304184,65.31672550372542,1.0399487884593352,70,0,12,10,33.96404654969062,3,3.425832005317854,Yes
48,16,Technology,0.6831263726639001,0.31113082686483756,6.658373801809809,0.6653177797099643,3,3.70578207502812,79.43616509402982,3.8060607375048567,17,0,7,4,8.514092173901231,4,1.8519635871520683,No
34,13,Operations,1.080357482812845,1.080357482812845,4.653172866836079,0.4216017450516086,3,3.4024382589508724,97.93375805411182,3.5130507592031845,33,1,5,3,10.594952380338166,3,4.0596461143690075,Yes
40,16,Finance,2.774074112975078,2.774074112975078,9.9110652222974,0.7995886668992384,4,3.7966417185016073,55.38602635734194,1.0003572420309588,47,0,8,4,22.324364400020617,3,2.0116365815003263,Yes
24,17,Technology,5.137625524211705,2.8641804938485933,9.234510435535825,0.7639649359358152,3,3.2068505255576043,37.12894902996604,2.3808355978215876,17,0,8,5,47.65080426552635,3,1.9511692867545092,No
41,20,Sales,0.7415134620929607,0.7415134620929607,8.27986151632986,1.3282476337422935,4,3.7789775795980143,15,3.779793759915453,25,1,7,4,27.627244900930545,3,4.649574765035945,No
43,18,Sales,0.8564009193130223,0.8192813326865537,6.843910912655555,1.343263269369628,3,3.0089345648534405,48.35683640980934,4.986078556714181,8,1,6,6,43.428616138446436,5,2.3633257300409816,No
32,14,Technology,3.635158761152491,2.825042817466272,16.702995668397403,2.8574549102306537,2,4.088448540477409,47.819871562307185,3.686407268069974,13,0,9,4,15.55648068443903,4,3.570122146884722,No
32,15,Sales,11.58561524170019,3.1624960447397914,15.265096205718331,2.9090150934603582,4,3.987965110395723,38.88082218786128,2.5980711336168825,19,0,7,3,19.200147838877577,4,2.0875132463070245,No
23,14,Finance,2.68810623590966,2.68810623590966,13.927363488507774,0.7321172473158312,3,3.7240545152456845,66.22070021706706,3.4293262070846775,13,0,8,5,31.316749015437953,3,3.770303327072808,No
36,17,Finance,4.039978634206818,4.039978634206818,10.067285317288027,0.7993176596239605,3,3.1264632934577277,63.12642002137982,3.395205476992619,36,0,8,8,14.080033290932978,4,1.8779471785475566,No
39,18,Finance,5.671718841958183,2.0905186498209334,11.803942679517945,1.2956923297171838,3,3.0093308507487073,58.120738207341425,2.119398677519091,24,0,9,7,19.68541043659277,5,3.4168514219753567,No
43,19,Marketing,1.6106904749696596,1.6106904749696596,9.5870349309808809,1.7918242376792604,3,2.4900547988633126,48.466060794699224,2.882406281726351,14,0,6,7,19.95829010390799,1,3.1173731068250667,Yes
30,16,Operations,4.617735584284681,4.617735584284681,11.728654578252199,1.0629945537157972,4,2.408829426927479,62.75161631211348,2.8319604153993057,35,0,6,4,41.1552607351426,5,5,No
36,16,Sales,20.96172976510692,10.03023569026278,27.16097827112067,1.9457210313267275,4,4.584601271585069,100,3.900820433396869,40,0,11,4,9.304108842706142,1,3.895822010860693,No
27,16,Technology,6.6381588287478275,0.3,18.278125735944432,2.3465341019143957,3,3.004601761444748,43.58946016197304,4.320016022260531,31,0,9,3,30.657811068399113,1,2.736481230635707,No
38,14,Marketing,8.337072813122521,6.282687648783244,14.950602353539557,2.5709184282519972,3,2.6059623834540036,27.760142503414908,3.268234817432244,19,0,7,2,25.077420729532538,4,1.876809380715978,No
24,20,HR,1.5775699858629566,0.9082947804770463,10.27702529881165,0.5576774926090601,3,3.12311581441478,65.79361919214658,2.497499537481802,59,0,9,4,19.050795927249666,2,2.543842705238454,No
27,14,Finance,0.6876876518349746,0.6876876518349746,6.962713389762004,0.9492348832489683,2,3.6079867655267934,42.093215453551224,4.9751691043241895,18,0,7,2,19.754439028918693,2,2.5762136874297763,No
34,20,Operations,3.436632469311906,0.36448136359622485,9.064967756315777,1.5897652558207043,2,2.9266786925333257,22.42482078706607,2.289895977226383,32,0,6,4,44.72744083413471,3,3.371041488711523,No
43,16,Sales,1.3275744043820987,1.3275744043820987,12.28860262286721,2.3362364034702847,4,2.591196394451378,48.31186876213497,3.7774002838918563,28,0,10,5,31.638176304328404,1,4.135036097624843,No
28,12,Operations,11.610408457156701,4.729260676572742,17.48057730116915,2.0569891915876104,3,4.117419495183948,79.03114575197905,3.5078544427852707,32,1,9,6,33.72239507266973,1,4.574251126748757,No
41,17,Finance,1.2308436762079769,1.2308436762079769,9.806462658702197,1.4246464987119003,3,4.189467550186864,84.39942406958073,1.700824031197409,25,0,5,4,20.25394816115746,5,3.9941867349046247,Yes
50,16,Marketing,0.49272967091262176,0.3990446183458502,11.217004274108376,1.032482378697332,3,4.803224470185437,46.49775540312069,2.4948653904567997,53,0,12,4,13.71564615301725,1,3.5808328869232375,No
29,18,Marketing,3.845759970402132,3.2004807404879245,8.59668463979161,1.0489821460193647,4,5,55.74218420946273,2.5749896180574643,29,1,9,7,10.013123626412439,2,2.0700016517561814,No
25,16,Sales,16.021153966657923,4.826887139487165,19.60565840395714,1.2215632770309908,3,4.0081753635477915,83.79510069886683,3.9069752535156637,13,0,9,5,64.04120250333885,4,2.9626867766123235,Yes
28,18,Sales,4.6792721288516415,3.5565377709799,12.91206463415396,2.254016958338969,4,1.7991452033459971,66.91342779340414,3.8063759459905677,27,0,7,8,22.6578331633258,4,3.4731576005661093,Yes
52,16,Technology,3.402959200617009,3.402959200617009,11.653320708970007,2.190314291157713,2,3.4974355238939956,54.1919483810213,3.30943709572205,61,1,8,7,15.597482071143338,4,2.114767797775245,No
26,16,Operations,1.641641452121153,1.641641452121153,7.949263965769901,0.604165752346284,3,2.194913931462327,67.23112266302931,4.1030283499340285,5,0,5,5,33.6599047300976,1,3.407289004512674,Yes
34,14,Marketing,0.7931232248138714,0.7931232248138714,8.00024963472565,1.0415097630074692,3,2.998712466831252,49.495886618926946,3.5260205278566636,26,0,7,4,16.405595600647374,3,4.548347178187269,No
39,13,Operations,2.556922664397327,2.556922664397327,8.938240860246145,1.6384555062544466,5,3.6869122772727003,94.34555312489933,3.485984223443161,35,0,10,3,17.692901954658428,5,1.5925274564990524,Yes
37,16,HR,17.497207665564524,5.848206753120247,27.359110538559378,2.6606935550749444,4,3.804573001583072,59.039606967740035,3.220420658461886,18,1,10,1,11.407180233333886,4,4.712097310566596,No
32,17,Sales,1.4359623426650505,0.3,10.000149992632744,1.6491856696051999,3,2.9968163778077903,67.27449201060298,2.979760537416392,36,0,6,7,29.38202764761775,5,3.924111650115275,No
40,17,Finance,5.466154909460449,5.466154909460449,13.831988971609793,1.1892555806673821,5,3.5044840500614223,42.619068339398474,3.308376063744484,38,0,8,6,25.47955289550823,1,2.2957786127869637,No
