Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
46,17,HR,2.449447508957438,1.5006047354691538,10.691292095053658,1.486825573661316,4,3.5921308718571385,57.36430461728171,3.290316112814753,24,1,6,2,7.930462459886354,1,2.8580913584244376,No
31,17,Technology,0.33618085994838376,0.33618085994838376,10.90612235487937,0.6462066439317176,2,3.7750676845962694,67.99992309806193,3.78927706828097,50,1,10,4,20.910723658636606,3,2.9195074865198576,No
22,16,Finance,1.0396931788807675,1.0396931788807675,9.870928038503282,1.4505177033938748,4,2.3089490284415044,66.50738079661062,1.9355576815664834,36,0,8,7,17.130094723590993,5,3.204346066127397,No
35,12,Technology,4.498442488742632,4.334892503547588,8.789319628441104,1.3284502159102147,3,2.7296139918308766,45.22547706570676,2.8101692798989473,22,0,7,2,14.112110431952951,3,2.713180594414492,No
44,19,Operations,3.6408619729971146,3.6408619729971146,7.7724628269741265,1.1136155153709253,2,4.256820024019941,70.97627867419114,3.8772767922797753,40,0,7,3,62.46363349193574,5,3.7095507325483115,No
39,17,Technology,0.3238353817434642,0.3238353817434642,6.499616825017125,1.2168415464479372,3,3.2754309328921596,19.140435360172564,4.101805464710856,43,0,9,4,31.70250165884374,2,2.2949992137019937,No
32,17,Operations,7.204836075212674,7.0830168149873725,14.222563548864317,1.1829131541518496,4,4.58461296977435,43.95204178957746,3.076213319488096,10,0,8,6,49.7731822256974,4,4.372440893807915,No
26,17,Sales,7.30170514893116,4.0273839845897355,11.4605949235581,1.1038490817166025,3,4.914741775396889,86.45017954942216,3.712096634094719,49,0,9,5,43.151868399331086,3,2.8549425544430043,Yes
48,14,Marketing,0.6920553970836557,0.6920553970836557,6.881008820782089,0.7819518581615228,3,2.087296203062161,45.37558741562216,1.8945548924252822,12,1,8,5,79.8358936150533,5,4.520419726358556,Yes
31,16,Marketing,3.1310177833012887,1.5336388912979244,12.72724007657236,2.4015557179132943,3,2.290117601071712,82.34900355424215,1.2114744560450619,13,0,7,6,10.258329195754717,0,4.36630704086076,Yes
39,16,Finance,23.026620687251462,6.991061778652057,19.67751228449205,2.487071537455919,5,2.617100482001315,38.954283717311846,3.866732966039901,24,0,11,3,43.11593937829059,2,1.4707434872317386,No
34,18,Finance,7.485310850655868,4.1861498959388195,12.943866542829587,2.0585270084467613,4,3.871416809627154,59.03134730101503,2.5836925908217454,32,0,9,6,41.29907989613837,4,2.5343472439923915,No
35,18,Technology,2.9193877787265374,1.9184504872857537,9.08015011289575,1.5698980297064153,3,2.0886732408526174,39.77920916638483,1.990206246233873,8,0,5,1,21.204827369915378,0,2.092134912037899,No
54,18,Sales,6.966132276375528,0.30430201429180964,8.3732821830532,0.5178428584196944,4,3.608867875519869,60.72369831112594,3.3109680220003406,21,0,7,4,19.42418096059594,3,3.376162649042216,No
35,14,Finance,1.606633511093272,1.0905842199584022,6.788962416311685,1.2014655363558189,5,2.6149068620232665,46.66544219091558,3.218325340817655,17,1,8,7,8.702236128776761,4,4.356544745863451,No
36,18,Marketing,1.0454913584102399,1.0454913584102399,10.620407110790694,0.8752504208098134,4,4.903618676075507,54.30249748814648,4.706853224777559,41,0,8,4,30.43315543651356,3,3.0677410934387677,No
44,16,Technology,1.4893000698392216,1.4893000698392216,12.30754754847015,1.2444381081666362,3,4.107443545534206,53.389915888407806,4.185144106994038,65,0,12,7,11.889109018930226,4,4.547709494485233,No
50,15,Technology,5.887041614779181,0.41391750216180684,9.180039538228447,1.7094929338112386,3,3.408679275588446,54.08658526922548,3.923346753386353,29,0,7,4,55.19935764506021,3,4.214969769945103,No
42,18,Marketing,1.156377092973845,1.156377092973845,6.961272453441167,0.4673704111314594,3,3.388812014073721,85.43899952798681,3.162984846354939,21,1,7,4,29.12869579118462,2,3.8064423373329634,Yes
29,20,Finance,16.10306892719981,5.930535852403864,23.05291896652649,3.861997532700632,2,5,67.44327114816349,3.024008592182099,28,0,11,1,80,3,4.577399421031344,Yes
28,19,Operations,4.683590484463475,4.06197605944423,9.937937783128575,0.6516812328600704,4,3.7055115865093256,23.875662258972508,4.694146157101135,73,0,9,5,16.77945477469496,5,2.7211829735851794,No
44,14,Technology,3.358463934078879,3.294394871344212,10.366919163684935,1.0019050830131118,5,3.7834711777465064,66.05621121697652,3.400157810466042,12,1,6,1,20.07428504126516,5,3.9436005426896243,No
37,15,Technology,2.2877463543159626,0.3209440431447254,11.104420992793305,1.5279104259670562,2,2.600381106105935,51.44333327982877,2.9750983387156213,27,1,7,4,49.3604418767187,3,4.267645981709283,Yes
36,14,Operations,1.3120703069408024,0.3919566419588145,8.131980531058693,0.8510172398820182,2,2.9010560729285246,77.306388198911,3.6017885661139393,46,1,6,4,17.741964813353082,1,2.505510284580905,No
21,20,Operations,4.0632332663128015,4.0632332663128015,11.974802842854622,0.5889877353459327,5,3.9852416505424135,32.27204169095234,3.0084065317408095,17,0,5,8,14.66166382910734,2,1.5736110918653845,No
44,14,Finance,5.282721403857826,2.65398370779355,14.287420708154636,1.2928679136630659,4,3.4993205240714214,32.38488356945118,2.825769963043646,26,0,7,3,28.703819774553747,0,2.0347173789325157,No
40,17,Sales,1.8865780721015306,1.8865780721015306,7.385928956671974,0.8157620435631174,5,3.498979318462489,71.93932631270937,4.197418215143308,42,1,9,5,19.270517637545517,0,2.35926871246674,No
25,18,Operations,10.644915452706995,5.492867615402347,17.338573119361385,1.6878512168669781,2,4.10010500296802,42.395170889194105,4.0199366211648595,11,1,6,0,70.05873375860189,3,4.309492382494462,No
38,14,Sales,24.88028203067892,7.797107273541315,31.21273399535298,4.129325107449876,2,2.4110571990769913,46.57375661987954,3.2059309633193025,55,1,11,3,63.41787888838711,2,2.9743024938681835,No
34,14,Sales,3.5752666994677837,3.3231640970273646,7.056077663548584,1.0572215780158318,2,4.2030464837572605,57.39694934672048,2.5236857309257603,24,0,9,7,54.44383209657004,4,4.691184890375956,Yes
25,13,Technology,2.317883725617819,0.3,10.228671288477456,0.7889101080030462,4,1.5013585750169591,52.14098716651731,1.9157079001624047,29,0,5,4,12.237195798966273,4,2.533078340680935,Yes
25,15,Operations,15.7236348154449,8.010672807924024,24.53936021087697,1.8097663475375396,3,4.217170782965431,82.06919178569267,2.401455623236119,21,0,7,2,37.247187272646585,5,3.4321525447071197,No
46,20,Sales,0.3,0.3,7.295183403251377,0.7624824986585956,3,4.33225007218308,81.17234912358563,4.512222340213407,62,0,10,2,27.188635528594034,5,3.667963421076933,No
35,16,Marketing,1.025365203929344,1.025365203929344,7.50026105216019,1.366549148214409,2,4.4080062421531805,34.837670600484394,3.3875316750577156,31,1,8,5,76.67289373006322,3,2.580576035363275,No
36,15,Sales,4.214772329111994,4.214772329111994,10.64644124677559,1.9213637401377825,3,3.888627463148327,58.46508705802016,3.674567327366218,70,0,11,3,38.02107430536749,3,4.19774618355723,No
