Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
53,19,Marketing,5.304282496715874,2.05063911863596,9.840530035006267,1.4645147012647781,5,2.7794255083858945,61.28972421511944,4.468509869374971,23,0,5,2,14.93753559102474,4,3.5183790232435475,No
27,19,HR,2.0892328405882914,0.3393808083008054,12.196077861769815,1.6747372518626986,4,4.205133994703891,62.20863419607569,3.586018513304611,29,1,5,3,26.294013612786404,3,2.7050264000454485,No
42,12,Sales,0.8505484556444035,0.8505484556444035,8.698111071402911,0.9021047124320768,4,3.9098835056049266,62.15600758625052,2.7960473820031866,36,1,5,2,35.58471790243319,0,3.3414383435694885,No
33,15,Finance,14.03718787672246,6.2597375800643,26.353449969735042,3.8866891166486544,4,2.9186777012238614,49.51085949311814,2.982579542344504,21,0,10,6,42.167958562310794,1,2.7150305557950616,No
29,19,Finance,1.5387450290776368,1.5387450290776368,12.574181656872696,1.2850195072507749,4,3.602583884063702,54.939878703794946,2.697010723483309,36,0,9,3,48.52863436528459,1,4.6468145787007415,No
29,13,Operations,1.0787921534484575,1.0787921534484575,8.906797807469818,1.0501694038167753,4,2.5092928894004842,72.13533601587436,2.5155125278538932,41,0,10,4,10.726278921751486,3,1.5829510532275384,No
30,17,Operations,3.911943768089414,3.911943768089414,8.138093076659532,0.7055544639274316,3,3.635008943538596,54.37889829651623,2.58908690820975,33,1,9,4,67.69133364717497,2,3.2956356956178543,Yes
31,18,Technology,14.771916473785073,5.414393025352833,19.800057153826145,3.5425395845978414,3,3.600062796375355,57.70755420946583,3.6757221489146006,46,0,11,4,11.77299777542754,5,4.154263086182463,No
31,15,HR,3.9744452760898814,3.9744452760898814,8.142387775751644,1.0709643549124457,3,2.486986414448539,58.36611172273738,2.8135112480731927,47,0,8,4,32.666915158367004,4,2.2012638511421225,No
36,16,Technology,24.083367773969055,10.786502438014322,26.783227849191988,2.786871961417645,4,3.490983327096498,66.32392724127472,2.7164245079921603,14,1,6,4,9.594908739461992,2,4.383947114427612,No
32,17,Operations,7.692783628858191,6.454011772230056,9.669296252944305,1.1970365321685097,4,2.7069866353419494,40.540966064742456,3.142344655901894,31,1,7,3,41.00597902442686,3,3.8775019077075608,No
42,15,Technology,0.3,0.3,6.854551395214911,0.9502170815768901,4,4.996364457467431,87.33426087892343,2.411487693569843,35,0,9,6,80,2,1.6427687770076957,Yes
50,14,Technology,2.647644427226266,2.647644427226266,8.196840742398527,0.5997600733647254,5,3.524213759299794,45.7335735329321,4.328728024473155,39,0,10,7,29.019297815422487,3,2.419307340291947,No
31,18,Technology,0.3,0.3,8.29980882464431,1.6098424654962753,5,4.306195209706601,74.03077412866078,3.0906418520439742,37,0,8,5,38.5241815470277,0,2.8614049903219394,Yes
28,15,HR,11.731295866004109,8.12454235345734,15.207064890351951,2.2301910189115146,4,2.499367469553277,61.85196675568203,2.485933117680305,8,0,9,6,24.248026064287718,2,4.620130250967665,No
30,15,HR,3.719304549672801,3.719304549672801,10.601034709035053,0.7772464819735208,3,2.292333320434924,71.4244841298933,3.823634288696769,46,0,7,3,24.393312731164343,3,4.462890700888486,No
34,18,Technology,22.413816831131612,9.91388074116546,27.131678952808365,3.47186545837783,5,1.1740406170057283,57.2381414408845,2.996617173190317,49,0,11,2,18.25194734547741,1,3.470616005903471,No
39,19,Operations,1.4615445280342623,1.4615445280342623,9.58310633742801,0.9672146445687697,3,4.038348169870613,67.70087353479751,1.381771695084791,34,0,7,4,36.50340637220928,5,4.465902660918658,Yes
26,17,Operations,1.3643389596552915,0.3057036388817381,6.802365052940023,0.8600751814871764,3,4.186915820107058,45.96755941355959,2.4129473391185696,49,1,8,0,29.481266443832258,0,2.984918610665919,No
