Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
29,16,Sales,4.211678584391051,1.1177061345097346,10.717629579983598,0.6769418540363983,3,4.2163369337572885,50.30810349775285,1.9530843347177325,29,1,10,8,16.380814378025843,3,3.4720810999931646,No
41,18,Operations,1.568879110368499,1.568879110368499,7.998667122488856,1.4372552865668933,3,3.4974802926060207,68.75577271019314,2.8791108424468606,32,0,7,6,57.51851261200128,4,2.0659676884486506,Yes
48,18,Marketing,0.9363169775066208,0.9363169775066208,7.979322418868009,0.47495336442880515,3,2.118383680599261,47.34754234575848,3.991207052844726,51,0,9,3,24.0656913717666,4,2.945904527747525,No
34,18,Finance,7.307957776039439,4.2129945829637965,12.875320937006268,2.0687496381459543,4,3.9047870212124676,58.81521393444823,2.5948240322354716,32,0,9,6,41.273465851484595,4,2.502357463485499,No
40,16,Marketing,2.4200423131523765,2.4200423131523765,8.494718292739709,1.0339317022766028,4,3.803380343035939,94.05997874357436,3.005672456240086,33,0,6,4,14.280410327963063,5,4.0610619555314305,Yes
47,16,Sales,18.64436241086106,9.591824129120665,28.3932055175599,4.661451689414771,2,3.330071566969342,60.217066101716355,3.3343466806212394,51,1,12,2,37.47460879431622,0,3.0227864112563037,No
26,14,Operations,2.30372767266882,2.2881338753129294,11.851225268871518,1.6021081268845334,4,3.9100917826555603,64.34464688798322,3.8052273996302373,43,1,9,2,30.14564287399809,2,3.474427951964908,No
38,12,Finance,4.308069121282508,0.3164433083599949,10.425517926842511,1.8991060502891497,4,3.7734580508200324,63.15745253276467,4.187772477396967,60,1,12,5,14.876050162551918,5,3.464902156178822,No
37,16,Technology,2.0102847382968427,2.0102847382968427,10.049351791506634,1.6799241088636792,4,3.2901690370472307,55.84034783267651,2.5985997480232568,33,0,9,8,11.639412119407556,1,2.982105428009797,No
33,15,Finance,14.14265823466175,6.31447649352315,26.302398135514633,3.8929549316121705,4,2.9083470908335736,49.88024645700357,3.0099752765578076,22,0,10,6,42.38667170519578,1,2.735395753009193,No
25,12,Marketing,2.3896573127579015,2.1667780071404428,11.864950529645427,2.014217231144116,2,3.8155107046485,58.97135315991824,2.833087178913421,43,0,9,4,18.294717399286064,0,3.491317029192776,No
32,15,Operations,1.7462482272153739,1.7462482272153739,9.22347369612397,1.7828457308008605,3,5,81.44097413267676,4.3631454747088245,21,0,5,3,29.616931248973184,1,4.136755624263242,No
48,15,Sales,9.695294037895685,4.367293342256669,17.18734980973031,1.044437307204627,3,1.139480233717842,54.6249636446204,2.479516299602507,19,1,7,5,32.93563947769234,3,2.783312024611865,No
37,17,Operations,4.12140382280489,2.7904137555032684,9.830601000122524,0.5009492630081283,2,3.7415939669401466,63.61568907014821,3.4849045766243854,48,0,8,2,47.507834338153096,3,3.661761512301724,Yes
30,13,Finance,4.469254864716428,2.9253261238861445,11.746896103016228,1.8927795413025639,4,3.602493530063643,43.733625224184316,2.6729388900095294,27,1,7,2,22.347097018055244,3,3.49651798734199,No
30,16,Technology,3.6779813562363106,0.6830119394069819,8.559762030204173,1.4015617143997354,2,1.6895326427015227,70.41774429203483,2.395003755730111,17,1,7,5,22.169419967438724,2,4.011248672215417,Yes
42,19,Operations,1.350978907588767,1.350978907588767,16.128490662102017,1.9809620214121304,3,3.3368733409069002,57.014469244903125,3.605009534723843,13,1,3,4,65.63723376620342,4,4.114000610814635,Yes
29,12,Operations,1.5998415312579979,1.5998415312579979,10.280646526840567,1.602115501712665,3,1.8271251485985456,49.176477580923994,3.3947452655359123,25,1,9,8,33.81658125650161,0,1.645839809083365,No
26,19,Marketing,12.207031749173332,8.230553932107949,14.31654295579326,2.5621792160979724,4,2.682031068938584,75.09683774815954,2.892789300321361,50,1,9,4,17.391434058425094,2,2.9163500055953344,No
21,13,Operations,1.929948622248719,1.929948622248719,12.238963200847378,1.3738933598381218,5,3.0947038896162926,40.79935548216935,3.0097422708286783,43,0,9,4,24.18734978247464,4,2.6410943852360287,No
21,14,Technology,0.7654198073090706,0.3709662477016047,6.510468494223214,1.224535068280763,4,3.0080302214539043,34.96181716096682,2.175104444794245,35,0,7,3,58.46194269756044,0,3.710222423456227,Yes
36,18,Finance,2.4728195801192725,0.38521485106825015,12.979387786122098,2.5576617253235248,3,5,43.11565609506552,1.7064911147451052,78,1,12,3,27.55296240650409,0,2.3991477443336584,No
29,16,Sales,3.507482047049034,2.2540990793641194,9.300418898692115,1.7974545055203155,3,3.8227990981573914,59.12797213756476,2.677979217174011,15,0,3,5,17.508218841871496,5,2.704878545621604,Yes
25,16,Marketing,0.6642697159412077,0.6642697159412077,11.16582436229488,1.6924970871058733,3,3.6018373157647905,59.27271138179142,2.895437367425562,18,0,4,4,51.66741125548641,2,4.6495806259088965,Yes
26,15,Sales,2.5199637505798282,2.5199637505798282,9.56276276963717,1.182210094341891,2,2.2985917705850514,58.59622058269343,3.2835936714994856,34,1,9,5,9.761016076536094,0,3.5112395816307367,No
43,13,Marketing,3.9994741571575285,3.193077460733018,11.407932930144305,1.607092530604906,5,2.602071510414455,39.456408338027956,3.2765028862853898,42,0,11,2,35.33807637992859,5,3.365692553051929,No
39,19,HR,2.240030244816272,2.240030244816272,8.822649350796608,0.4985727334887643,2,3.48401720678596,80.77198053406674,3.200083169847411,83,0,13,3,24.053922122683232,4,2.3730744906648584,No
23,18,Sales,0.3655119641506147,0.3655119641506147,10.705956426157881,1.5144721851690786,3,2.2078112125796574,56.46310993933761,3.8989357002868696,58,1,9,4,44.62738527330028,2,3.4017323415110656,No
39,15,Technology,0.47082733456374426,0.3,5.90042010378578,0.5331414252541228,2,2.1225764956367725,52.09277728152211,4.318596037790254,87,0,14,10,5.862474545064229,0,3.7329459801429414,No
25,16,Technology,1.0105970572731269,1.0105970572731269,6.765343193582678,0.647494685443659,2,3.895421048897007,45.39665289750256,3.7970680541844497,13,0,6,4,49.314055114482315,2,4.87543369400652,No
30,17,Technology,4.827151538885839,1.158481847861403,11.94786177490436,1.99292536440507,3,2.7907790694280497,65.18533264550352,2.31448247590722,50,1,8,2,23.034799638761054,2,4.809431152915694,No
22,19,Marketing,3.3735200168748682,3.3735200168748682,7.15927417233323,0.6951167633511359,4,2.578109925983019,48.089298241111024,2.3928774403065276,40,0,8,7,46.803598164504024,3,3.088716759522093,No
27,14,Operations,5.506637464015351,4.559744071172055,9.169262057427677,0.8680668889747649,3,3.8228476498568447,55.39400803972984,2.3329725127567,24,0,9,4,17.817951937436725,2,2.2334902363966376,No
24,16,Sales,4.018380945128371,1.4189051207007817,9.695857243361447,0.940812240830654,3,3.988974740371401,45.09233245887523,3.176404137347124,19,0,8,4,30.070400367185073,4,3.3725139494169487,No
35,16,Marketing,5.085383077250563,1.275717384502442,7.028963534373455,0.6601687327177195,3,3.674212774811814,50.3927197633242,3.419109320707465,24,1,8,3,24.583919113553314,0,4.147002904291778,No
36,14,Technology,9.209107688144599,7.134672807564752,9.902397969669728,1.0886291652439548,3,3.492772445683282,57.945767077614875,2.9083174611217495,58,0,10,6,20.78078082096572,1,4.033818929101208,No
57,17,Marketing,11.690575429615086,7.659052017151756,13.902992932107788,1.1907112604733334,3,4.095305862383543,36.32295404199736,4.104994983702237,23,0,10,5,18.611860463956685,4,2.24243291872348,No
35,14,Marketing,0.4610286151676474,0.4610286151676474,10.907232481529098,1.855179745100701,2,3.6980589274124678,61.84993561389587,3.496495424295905,19,0,4,6,32.437928546329005,1,4.187010300683407,Yes
44,16,Technology,1.9790062350859579,0.33832121663896203,12.027694422664307,1.5303716360574213,3,3.612982972515784,84.31984754018674,3.7741990437611648,29,1,8,6,30.327433054385896,2,3.457334308601065,Yes
