Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
37,17,5.531356587677991,3.0210744033897408,9.332259150794082,14.621916313664652,2.5987423139064205,1.3478571340438885,6,13,4,2.194999101501568,48.39366085535651,5,4,4,Operations,99.91752988972921
30,19,8.058613778693601,3.01653219833937,13.912766258117617,11.98060048582522,1.361062543184891,1.218219837168923,5,41,4,3.3988032109899677,67.29471647373374,6,7,3,Technology,99.99880996338773
29,15,5.848717872106258,3.3320141461898185,12.179901768531517,11.667371960558791,1.7381501059113418,1.565302932239408,6,11,3,2.9173649393910654,80.40600833798051,1,4,4,Operations,93.43496855746803
32,16,4.411018692294377,1.898124653749256,6.798718981770409,13.248083571246596,1.8547688573899421,1.8305298706070483,6,40,3,2.9964628098712915,67.64502404987978,5,5,4,Marketing,99.8588731097551
45,17,5.695628200300235,2.7140054302414205,10.846292192018067,17.982165756205834,2.752258054550491,2.760268556204198,7,5,3,2.722280866194994,50.158077859293016,0,8,5,Operations,81.1669628727964
41,16,3.2060026126541796,1.8967469642889458,5.927908028408118,5.141292173398914,0.8886853740247991,0.6357716289263388,4,24,2,3.6036324231350263,59.15832576771786,2,6,3,Sales,89.32277092915498
27,19,2.075359259311619,1.0952583927870683,2.7985067973323767,10.76292711582843,1.974771457220545,1.5951505857174124,6,29,4,3.6127973597778,50.34127091570779,5,9,5,Marketing,99.77343030366335
38,20,5.37288230966294,3.7176509302780425,12.331441407576907,16.875738110264443,2.38789713471946,2.5333864356250473,7,12,5,2.6863106063829845,78.81414291800616,3,5,3,Sales,99.61055670572965
34,12,4.855769983832418,2.4684277275745785,9.071783910584037,13.304682552583188,2.329794010014117,1.433792962443912,7,31,4,3.9708688714436278,36.8332501967042,4,7,2,Finance,100
28,13,6.087580884621099,2.0656529429347907,10.39097106846226,16.1512373083809,2.278109539208791,2.1547537273547617,7,44,4,4.685904942787324,94.47715005930257,3,8,3,Finance,99.8784506022116
35,14,5.957678145884523,2.3181842616485926,8.20015155855229,8.553051954601713,1.329511423514134,0.9972387048166917,5,17,3,3.4952987975100407,45.50971783628836,3,6,0,Sales,96.48076806640039
48,17,6.97621208712993,3.6101849213481234,11.623176797492755,6.247839116188119,0.9465399630479028,0.9550630786233433,3,12,4,3.705167928621116,73.43237884887,4,9,0,Marketing,99.36513899215501
33,15,7.139741335701744,4.394367906142529,10.550810851743748,8.925919175880441,1.4832650572959345,1.1784386610998463,5,36,3,3.2103430476866994,69.85648960913555,5,8,1,Sales,99.94240927318465
32,18,7.094981965613493,3.198327025968723,8.766459191338745,9.752085766465548,1.4972533431688546,1.0337896932156547,4,43,4,3.508164341100813,91.87529664733152,7,6,0,Operations,99.70870225591734
22,13,4.353691363815962,3.179664926967548,10.958950474520549,13.43515349395203,1.8598565767896234,1.8487899073265623,6,30,4,2.804578872929895,48.804795604491524,6,7,5,Finance,99.98786455673071
37,18,8.101423492480057,3.9165012648312683,14.980628486884314,6.885906218735969,1.1584920506832486,0.8206833981447286,2,39,4,2.904415097071315,61.52802727547288,1,5,3,Sales,100
26,19,3.5111107663510546,2.034689259056125,6.217104583039586,7.361329669832491,1.2833036277464729,0.9629196497643837,3,22,4,3.70060710320743,47.811644365137674,4,8,0,Marketing,99.39668676809856
30,17,4.0177809428514655,2.6034705572862866,7.404625179551951,8.859293208630055,1.8161764368771256,1.4837145444973414,5,31,4,4.208492812976399,85.2348133321142,5,4,5,Sales,100
42,14,7.533732420608533,3.4830044848899337,10.166840219174997,20.30348509451973,2.253709702514015,2.2566321051939577,8,44,3,3.831139026811372,50.33284254909509,7,8,3,Operations,100
35,17,7.83599755614326,4.580419277738751,14.682923715094372,9.954314969179704,1.8350830856060967,1.6930135887220643,7,9,3,4.21243574134445,88.99716728143746,3,9,4,Sales,91.79047128664298
35,12,3.9106373396158074,2.3795609084920595,5.528535584040291,15.605065012405834,2.2573436852021906,2.319738845175977,7,40,4,2.594879944834834,61.787754861831736,2,5,2,Sales,92.22635385217252
35,16,5.862213124352297,3.6019328478775576,11.784685456277916,13.833665135870364,2.1853626897411234,1.4740370067139286,5,33,5,2.903956712406917,80.17484551318542,6,7,0,Operations,99.94566837995686
37,14,6.79233387995479,3.2120138177585353,8.021023324357015,11.283042384705094,1.724115594595167,1.455779875105353,6,42,3,4.1936508029942114,66.93969606443288,3,9,0,Technology,100
29,13,14.277754282892724,7.771350410907747,29.638111981791457,11.5181879584279,1.4541199033800947,1.434345549288395,6,16,4,3.580116384716181,71.49731457858658,3,10,3,Technology,88.81354392975084
33,17,4.016589982565,3.2082346995635103,9.061999299296255,9.688289790900335,1.7018776025111508,1.1104955193428405,6,47,3,3.716037980860161,59.597868295724936,4,7,2,Marketing,99.97420595092031
38,17,6.823311466737387,2.808835789861538,12.809906796120332,5.958245542937479,1.015295792311799,0.8153214770837028,2,46,4,3.5082010911420913,47.603583414526405,3,6,3,Marketing,99.77537079441736
29,14,4.4263373408617745,2.1976326843110634,8.601092502080066,13.550318151527822,2.3438626315531503,2.1771803584908977,7,22,4,2.5649602975548036,65.88397836162991,4,2,3,Technology,92.23415943246538
46,20,6.53616057470357,2.7132919998251017,12.52060556081812,7.05365271593216,1.3102000460629244,0.9258207121862099,4,26,3,3.716892178070586,55.80220942166226,4,8,4,HR,98.18160127136287
33,18,7.1402813677348735,3.3339926119882675,12.765431149515777,15.84943898675109,2.6425683331353693,1.8333087525997274,6,52,4,3.790122790196882,77.86291147371352,4,6,1,Marketing,100
36,18,5.872222012157227,3.7206510325876514,12.344464396788764,6.4180605361511915,1.0896744886734901,0.7466733514669419,3,33,3,4.783239284910269,76.90300326151161,4,6,1,Operations,99.88478059251473
30,14,4.00268569759285,1.686168241384443,4.971310510182985,16.04918486434759,1.848604852991251,1.886970220337185,6,33,2,4.121918345035952,76.33750706154274,5,9,3,Sales,95.97159960447638
54,17,5.045795578080717,2.153926633583942,6.106324041160123,15.03465044561984,1.9586583795144399,1.7760307818508787,6,42,5,3.2953512421060083,59.32664523094942,6,6,0,Technology,100
45,18,3.5395126305704268,1.2848270927056904,5.070003500771578,6.8261616841987065,1.1913646475319948,1.0945533382191415,5,22,3,3.6986963848876084,76.05308965304846,2,7,3,Technology,77.36998072991254
33,15,4.850042379489095,2.294432941744209,8.817103442644576,7.596068653389671,1.1528947150739666,0.9332899024914673,5,32,3,4.512006165693909,45.240022793794886,3,5,5,Operations,100
45,16,6.087826323944373,3.770102580183506,11.657416891134192,12.424519417912242,1.9477796459850505,1.4136491956650323,6,15,3,4.11802606996637,58.79313400684141,4,7,3,Operations,89.53318711141594
47,17,3.4955010274307545,1.2666637537465684,5.804884387176461,15.958566568118634,2.2703997247410688,1.806498190571129,7,31,4,3.9157124550521654,58.45612748759754,1,6,5,Sales,98.29109904727203
38,18,5.873159307566188,2.405914153529889,8.434283809063995,15.676745020256815,2.5007701239771416,2.8928159515661087,7,25,4,4.1974623829538675,57.94524118701661,4,7,5,Operations,99.9378244489639
38,17,4.763852586850558,4.697926023010618,11.621826908519225,9.218613911707322,1.5920463358071064,0.9880646121211843,4,34,2,3.604009682634219,60.37418885426367,3,6,1,Technology,100
39,18,5.279487601243944,2.713875492656833,11.81853242044474,11.305528979337447,1.7672792507645745,1.4333293096887314,6,21,4,3.401997452908149,64.97291258447363,3,10,3,Finance,99.95654685174961
26,20,6.897034657010864,3.2606362914097233,11.857159059477876,11.95541464147288,1.51013582423631,1.3623581314197837,5,15,2,3.4886569387950312,72.17648469051599,6,5,2,Finance,99.96243096322247
32,15,7.228759053118581,2.8743746552992575,9.768936331461415,9.575528876152141,1.6596719833497668,1.5733878482108952,5,50,5,3.391222214948878,65.42237753629199,3,7,2,Marketing,99.75853697524364
32,18,3.07336864917633,1.9287493693159916,5.065433703502058,6.129492977246235,0.899060283961234,0.8726067770401283,4,44,3,3.608973791052098,61.152726060271824,3,8,3,Marketing,90.0101357548249
39,17,6.551791032967987,2.746765757717424,7.169818648227408,6.792020704823917,1.1844805897532948,1.0115260726552402,4,76,4,3.487340219959431,50.91116328632484,3,6,3,Sales,99.92961354274304
31,12,3.0888531219531967,1.529962180287318,6.224094969387895,11.133904635436657,1.8415247345890693,1.5994897351710908,6,27,3,4.0855761807464335,85.33837311208752,4,6,1,Sales,89.9408286049875
48,17,8.785407435267103,5.071542343127769,21.907707084096618,14.99018937991682,1.6217025388422077,1.6577325222055541,6,18,4,3.372674616552387,71.29583262608958,1,7,0,Operations,86.35365300974401
33,19,2.199965662680532,1.7189046018276475,6.8867197702186935,4.789206239435798,0.8819211419223666,0.5071886714833985,2,24,4,3.2987061778100437,34.000854641100595,5,4,4,Marketing,95.25014952647348
38,15,11.913641379338099,5.514185872516024,16.56121197890136,16.35325145742477,2.776888408665889,2.630802768822396,7,13,3,3.495320151684323,60.50948487822574,9,8,5,Operations,81.15173946539232
48,18,5.4833797169737695,3.0112358948268962,14.558157233798019,14.972286360623315,1.9844259995778397,1.7537771723367304,6,46,3,4.206022011696928,72.2816626863269,6,7,4,Marketing,100
34,16,4.15191683454846,3.3568654308261268,10.546052439691417,10.979530137629332,1.886774884305389,1.5775107687035415,6,34,3,4.680934012187086,59.86678884220221,8,5,4,Operations,98.28634803248599
43,17,12.429342902829722,5.177242300986685,16.80194836057929,6.793284025525789,1.1150499660543656,1.0344051840031052,4,41,2,4.9849558069561795,72.3416045967356,3,9,3,Technology,98.46478032668465
