Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
39,17,4.028720786852409,2.388515106513903,10.00462152759318,8.81019592296258,1.4948855062474813,1.1543311669246064,5,73,3,4.491376416316224,38.819699241946495,1,6,1,Operations,99.90386529592939
50,16,11.19906354441769,3.997758147636778,15.228278988213065,6.322103576188108,0.8754092756245119,0.7347558936282003,3,16,2,3.808414627596217,62.059782822915196,2,6,5,Marketing,99.91079367483516
22,16,7.97090937309888,4.704717094924527,16.932388970904466,9.30647824013638,1.692741148236906,1.3102717270343767,5,24,3,4.998373970720099,70.15076742673233,5,9,5,HR,100
29,17,5.905190283992603,5.014156339989287,12.289694514928554,8.5806118346193,1.3187563718871396,1.0157721625113394,4,36,4,3.217845524759286,65.07103578460979,3,8,3,Technology,99.89325882964118
37,19,3.977254228038649,1.570487635559138,6.581057569801415,10.363334350293982,1.4756838773304857,1.3376734374135206,5,20,3,3.4169438931238263,70.09732720912704,2,2,3,HR,79.86060557186848
31,18,8.091642283212284,5.08712420517422,13.35620233641228,8.116638122969333,1.2575921208718328,1.1425158314837465,4,12,4,5,63.29021663612937,4,6,0,Sales,74.81429175831948
38,18,3.704393487354269,2.286890849452753,5.9773436066574215,14.612747618388857,2.496295704181058,1.9737053337219232,6,21,2,3.789996221272691,54.86736164602497,4,7,0,Marketing,100
47,15,5.0120411795779996,2.4028973072306203,5.557771957875933,8.71995160696359,1.5157648337810168,1.3442175430123655,6,16,5,4.40336339342854,37.17672636473107,4,9,4,Finance,99.93929799408397
34,20,2.6923154227412236,1.5912730354577247,6.2488890654706255,8.27706095773674,1.5092271912899504,1.1464351962084893,6,32,4,2.7083352781510808,57.80212738473502,4,6,5,Sales,100
32,15,5.867887421509147,3.0628680152905514,10.089038665834552,7.76533077209745,1.2880332305704407,1.0422340017751792,3,40,4,3.701377925924142,27.091275735601588,2,6,3,Sales,99.98909558526113
