Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
40,15,1.6075008204045025,0.9929344985933378,3.1040673130839207,12.782197997835283,1.721506844500583,1.7436195328366406,7,31,3,2.367123791385094,51.833303188183926,5,6,2,Sales,94.13248437973323
44,17,3.534548064029518,1.5026521075481833,10.98320446995606,6.007355074803486,0.8898589806033104,0.5834719574802646,2,33,3,4.107196771816457,42.161356439342775,2,8,3,HR,86.16258795126751
43,18,4.2609823376959,1.8959463851420124,8.329846565255016,8.413774847343303,1.524408180014619,1.2213089518108617,5,27,4,3.9999177150989844,47.67659693204979,6,4,3,Sales,89.44139746180214
31,17,4.754902598211047,2.5201728649137656,8.665912706350902,13.244383927885908,1.931872846472552,1.9119509708796163,6,24,3,4.593464673146977,71.38382314943867,4,4,5,Sales,99.96941394648255
41,16,7.011208947865958,3.19101013004938,10.532413894053896,7.297801120042524,1.3806234054839999,0.7153029661454121,3,33,5,2.9872794668380602,41.90204088077125,2,7,1,Sales,100
38,17,4.632021043330648,4.632021043330648,11.634900170679146,9.267186656724089,1.5882645156354245,0.9854019734363582,4,34,2,3.579882270255532,61.00578779417218,3,6,1,Technology,100
35,18,2.346872481626102,1.1924257570646712,4.662890036829559,10.383613084400539,2.12028880310766,1.414191140735188,6,64,2,3.6027725088466114,60.270585787138245,5,7,3,Finance,99.95258251115861
29,18,4.828314168463401,2.230162691928266,5.955133684985868,10.465849203685055,1.1722735500840846,1.1883129060492554,5,49,3,4.40906752388375,72.01492254861431,3,9,1,Operations,100
46,17,6.719933984825677,2.8059631405647765,8.815006976110055,11.08326948831334,1.801480701822348,1.5725839460002815,5,22,3,2.716682903354184,36.3271895237329,2,3,4,Sales,91.94776404788743
39,16,7.294651609719312,3.507852125901461,14.725080913944192,10.453994918834255,1.7850365913173256,1.3199990154284216,6,32,4,3.491555426740383,62.769133271033226,1,7,2,Sales,87.31164048139027
33,13,6.913568876750309,3.4077866112315376,11.069358037615666,17.103682243722538,2.0921159433426366,1.8029606610194941,6,31,3,4.289364268593799,60.59060998962733,8,4,4,Technology,99.90650000197769
50,16,4.694120569196894,2.3884028567453073,10.515876011007053,13.677171138292712,1.7604204869094875,1.6502283927822343,6,31,4,3.601102533430542,53.27005395715671,5,7,2,Operations,100
22,20,5.311875682597123,2.5848048844689595,8.878183478636652,15.161986781780211,2.686265512610294,2.471999936539219,8,14,3,4.086407987659803,73.20766193275416,1,3,1,Technology,94.26715283658926
30,13,9.903320431012194,4.506430278151412,14.350330577951457,7.028202702603237,1.0729042412101675,0.7808451813936889,4,29,3,3.504558094211144,58.047311520930265,7,8,5,Marketing,95.59512684179305
34,18,5.377540130356539,2.1492242912330544,7.273344177529333,7.336997945899647,1.3824664467471317,1.0612411298189113,5,49,2,4.027124563705355,70.59392814733305,5,7,4,Operations,99.73980574160541
24,14,5.112103355587967,2.091449490180683,7.922173610886166,9.332215296603977,1.6225117823138644,1.0783537443487203,4,71,4,4.304385515801724,62.91201572037482,4,6,1,Operations,99.83754710658867
49,14,6.022817668514549,2.2069129082503536,8.180471828749841,7.850099347965586,1.5194141532034648,1.2581092430159992,4,25,4,4.111425228211379,73.92471292819609,3,8,3,Marketing,88.44338628562834
47,16,6.103522843742275,2.2014760338615065,8.49496233509742,13.69142319240449,2.3608888989680628,1.717201541822837,6,36,3,4.316367821999005,80.28275105553774,6,6,3,HR,99.86276684246916
30,15,4.801819975106558,2.63516941549402,10.262857399944654,6.774180455267398,1.288261335220912,1.1428869964685948,3,46,3,4.632699105604245,87.31484827180978,8,6,1,Technology,96.27797805354584
29,14,5.488362106382157,2.8296665355060036,9.482381965435227,14.900136036328025,2.752388439320677,2.0300622694048074,7,38,3,2.9135565396013514,38.70044035612734,6,7,4,Finance,100
54,15,9.857306120525207,3.825248915237155,11.762072340420351,11.371093642248134,1.9335325508990004,1.4275000077685578,7,34,3,4.894618664342425,44.751256328973284,2,6,2,Technology,99.92971072305211
37,17,3.745411589962289,1.7151160214467631,5.590156177453161,8.041821074299783,1.4739649385649531,1.3286371256419798,5,17,5,4.19354269410573,60.47981801115557,5,7,5,Marketing,71.49384450179875
45,15,4.928739821772684,2.406987358127587,8.017508281800714,10.375289842706845,1.6266174180515185,2.056638504965635,5,25,3,4.684405183380368,23.983652474038028,7,6,4,HR,90.59467441297608
27,17,4.482327421175106,3.166423684879257,9.198125892078972,11.485844393480406,1.6665190551341975,1.1529553261111283,5,23,4,2.686482613633082,71.6573325828379,4,7,4,HR,93.15479454016594
35,14,3.734211229062817,2.0215921172495546,7.1456782897789255,7.865718274910265,1.4896744133060191,1.0884390423702666,4,61,3,4.678958951911928,66.68094454197035,3,4,4,Operations,100
29,18,19.24763173832827,8.117875919660165,32.97726000330035,10.964938439850824,2.2468636829900293,1.6464359563901139,6,31,3,3.120276489235982,45.576934168124865,3,8,5,Finance,99.66270715004373
44,15,2.9789358645082342,1.812043751874097,5.463165787436697,8.708805979274869,1.4252103991333849,1.1830070637328205,4,49,3,2.2979422037862,62.941662777141104,3,6,0,Sales,100
27,14,5.1538799609930095,3.0211630226959976,10.054463907150215,7.852348453063441,1.4460012131677198,1.0525831980308182,4,31,4,2.1918253814088366,65.67343857704739,4,6,1,Operations,99.87400941149329
39,16,5.48609893452388,3.189445438152545,11.416997290685899,11.470698217561102,1.8747380490847094,1.6880526544317251,6,61,2,4.710359718325996,56.07564063202401,6,8,3,Sales,100
32,13,4.539496592731945,2.040640707236782,8.55301438576727,9.069088835141565,1.5637120974181424,1.0275452432658707,5,40,4,2.5185233450554607,52.625297682116546,1,8,0,Finance,94.38007375232678
32,17,7.040729240117131,3.1777847520822657,14.36672976134926,11.553262148860801,1.769846026634831,1.2624599604904758,4,19,4,3.799227818063294,65.49816812178173,4,5,4,Operations,97.69143206406075
23,15,4.3993183175106445,2.8988647312260913,7.7648717393210775,15.266377480369247,2.699327487043072,2.4591461300007222,7,36,3,4.4021158583023565,50.54836378690675,4,7,3,Sales,99.90914086888932
52,13,4.558644713203954,2.1327092703125783,4.728635353130795,11.616188343561719,2.102485727852369,1.7474251100067404,5,14,4,4.376417876330434,53.65605283656354,2,7,4,Sales,94.96335604199062
22,16,2.721906310142879,2.6938698826840146,6.609798893592923,9.481253613381215,1.8038651908760426,1.2491601441367401,5,24,4,2.4788152961510437,54.32861637093379,4,5,2,Technology,97.74080884540106
34,17,9.290870597718959,5.918719159811054,24.814302863948328,10.594921023707709,1.8117621758415174,1.7359264355551371,6,25,3,3.3743654045399047,41.72811382608168,3,6,1,Operations,100
36,17,4.492997484319859,2.5075920203816757,7.915539711345401,6.218046268318283,1.186046183632968,0.9918044266254585,4,22,5,3.0122359495077804,72.18406342402022,3,9,1,Marketing,78.10247751094178
42,20,5.095793396525166,1.9117275756238994,8.348060494606731,9.736463641871326,1.4976886174681046,0.8971090280318251,4,10,4,4.077827766166547,40.31224878114314,4,8,3,Marketing,100
24,15,7.886917256409606,4.484006792964842,10.875530443830339,9.60625159951335,1.3139013186822996,1.3128540011863963,5,25,3,2.780260742620813,64.2357309801455,2,8,0,HR,95.7011447176759
32,16,2.624129158177461,1.692859613002557,5.3453410536427155,12.17847102231913,2.082661755449916,1.816047407351227,6,12,5,4.997486320039969,69.18810120188851,6,6,1,Operations,92.7722051900219
33,13,3.1198440103609895,2.6103021733201626,6.3037173555386445,4.516487324577219,0.6943278301622131,0.5573623505939609,2,14,2,2.9026583708771088,62.90337254380731,2,4,2,Operations,86.81762546569558
45,16,6.00069077643546,3.887345413075345,16.658370514159646,7.516052750814021,1.067232818051057,0.6896796219967456,4,20,4,3.4034639736726993,69.33485680459255,4,5,3,Operations,83.5488468936713
37,16,12.028824623541603,6.086619381030099,19.32066320482375,16.48076654921176,2.2758627391826156,1.9581147808269947,7,18,4,3.4857559771943447,64.1458923845612,3,6,0,Operations,100
37,17,7.860602195656318,4.405790436056977,11.729457955216219,9.478715406853754,1.3427298346474852,1.1235922449570297,4,64,4,4.7978576987307084,47.96995129866762,4,8,3,Operations,100
27,19,3.4664566173511484,1.9079205369515042,9.57849000192615,12.145258204747055,1.831569263782794,1.5708045495962977,6,51,2,2.6075224007032274,70.81918331147293,4,6,3,Marketing,99.90574278226302
34,16,3.496901257026573,1.6451039247192287,6.029546584637719,6.735699920608989,0.8267787550444228,0.7312677315724486,3,78,2,3.481916023051136,41.58195601820973,3,7,3,HR,99.95873703267029
33,17,2.6061656803530964,1.8080434326382033,6.353382992488178,12.104880369610434,1.9906322985236256,1.6644352022224422,5,23,2,3.425860110441249,55.2524758424429,5,6,3,Sales,89.80180460696687
52,20,7.226170252707198,2.421017159675469,11.347926354934073,10.607191465612916,1.4684168950110148,1.1481899570901226,4,15,4,3.795396526596326,90.84074589285196,1,5,4,Finance,88.23714769619306
22,17,2.649594763977219,2.4046833474574805,6.473353572138727,11.066535808373748,1.650526463137978,1.329050536877797,6,53,2,4.112744086264842,44.86064194643637,3,8,5,Marketing,100
32,17,6.893835897187739,2.1698209401388353,8.473941468548606,13.980574194435775,1.9004054817474452,1.4359204953335243,7,26,3,4.506750379999751,59.14883540595767,4,6,3,Operations,85.91060790408496
29,15,4.311099586008923,2.19831383997369,8.012603705519295,6.787277177975693,0.783910552116727,0.6967259167029719,3,27,3,4.685424122290832,84.7722667110254,7,5,2,HR,94.28095192697971
45,16,13.639034693545227,6.609884285228664,29.448812610753198,6.686293333262999,1.0900338027284022,0.7949118740240076,3,34,3,3.4957273219751483,69.45758204659467,7,9,3,Marketing,97.10280549195024
33,15,6.280924294479865,2.7378686440756788,11.540896138013519,8.776130314223542,1.4537424217246888,1.2346055799469544,5,49,5,4.200159882718627,71.12214070670004,4,6,4,Operations,100
27,20,5.976062402666135,2.514455115144123,10.293008938404595,12.01806146543286,2.387787299734385,1.6996078477648646,6,38,4,3.9020485209757876,68.40908928177453,8,5,1,Finance,99.95760004975217
25,14,11.601899920755175,5.891405391464466,17.673223195199977,14.050573615281568,1.8372621377125293,1.7194765706804105,7,22,4,3.981549540669052,45.80579247759588,4,5,3,Marketing,99.05173708049328
33,17,6.4452810745137015,4.316072918792188,9.837353618462654,13.901469554447663,2.2743459473084253,1.4457742864043879,6,80,3,3.8085772408675904,45.71135433405044,5,6,1,HR,100
39,19,9.09501934433542,4.510689298349565,18.209156975610988,7.7959964082961655,1.558513385463428,0.9298060543150173,3,6,5,2.797946704807985,25.124789909930463,6,4,4,Finance,79.41342092472398
42,17,8.768290782677441,4.8115044920601955,14.866609820540862,10.737958919463798,1.2295316481315273,1.0640385723817183,5,21,3,3.6218163299300947,33.71644427508992,5,4,2,Operations,100
47,17,9.397185778101443,4.304709861324199,20.086617728051145,11.776196797070357,1.5181696225657506,1.6684867578275584,6,28,3,4.287772512012702,87.41580054267187,3,3,2,HR,97.15550452033622
29,17,5.148594388900792,3.759352616184177,8.679963027316498,6.961496566982023,1.1057788502775265,1.1857909304580188,4,58,4,3.530877513234416,64.82843987774879,4,6,4,Finance,99.89038882858642
29,12,5.724044002390571,2.6647862771334077,11.887726082427466,7.974034874223461,1.2362552151169477,0.9143695694036219,3,50,4,3.3283194897111974,42.33795871426302,3,6,5,Sales,99.9176135424536
45,13,5.702069328831219,2.3104444523180825,8.695325239470712,8.248241516991346,1.6463295025572444,1.0273704666698358,4,20,3,3.979639524566914,58.89028289752516,6,7,1,Technology,90.62297925733729
35,15,9.089812089655547,4.904813654006269,17.28266560733753,13.093289253426743,2.1140892248047343,1.6785640492099847,7,27,3,3.579453403361059,63.25610803260438,6,6,2,HR,100
44,15,16.446093435628335,7.286228927151213,24.129397232880134,15.415311205123075,2.0172578747451886,1.82946136386669,6,67,4,4.396738936360389,69.78560923327069,3,8,4,Finance,99.99898227585778
36,16,5.116335519778507,2.8205280140846383,11.365387633432505,10.34645630058687,1.6610148388745996,1.2608488259226387,6,22,4,3.818623268170159,64.71990749076664,7,5,1,Technology,100
37,18,8.097451786121978,3.862896945532991,14.894308802631771,6.852549150068187,1.1558029673699899,0.8282621151907676,2,39,4,2.8908682742978735,61.26343482002514,1,5,3,Sales,99.87085061452076
44,16,8.584549891902972,4.189949406062583,14.714743301035773,6.020429702856147,1.2339379009210694,0.9186825712143374,3,25,3,2.923998077070158,40.4071393503985,5,8,2,Technology,99.319723234466
31,16,4.01404214944993,2.2952816066870128,7.930924316513552,6.054063383962002,1.3540357653051716,0.8056590301174784,4,11,4,4.609542893822888,52.6103494438423,2,6,3,Sales,87.91603990903062
27,17,9.076191945025547,4.2298737049606725,21.720001376547675,11.82874413386669,2.1980793415267916,1.534421367303006,6,13,3,5,42.69252486605705,3,5,4,Marketing,100
30,19,6.561977759955274,5.189012994926138,11.132417140467075,10.696500975213851,1.634635066282874,1.2326881017440712,5,49,4,3.490809177961305,51.72271617829465,6,7,0,Technology,99.95115106527263
24,20,4.897650709856051,2.2858520396069224,5.78715583812574,7.085976856190177,1.2653230071391484,0.7954874879506988,5,35,4,2.379247569411431,54.4795107093937,6,6,5,Technology,88.93771783500351
37,20,7.50918989504049,3.559547245394834,15.159761505813915,8.699189174769165,1.7985100474181053,1.223420461290885,4,31,3,3.138403760202669,67.8430501517631,4,2,2,HR,85.57837448365335
36,13,5.361412242374826,2.362720096341296,7.785387402668675,12.844131146709937,1.8471426971310865,1.3047464268447317,6,35,4,4.773816166502464,63.21515137155946,7,6,2,Technology,100
43,14,3.638774440236337,2.1976942298126434,7.742127661145194,10.874939159495536,1.6687754130448518,1.4805340787422014,6,52,3,3.3119753869446975,39.52345252332649,4,5,0,Operations,100
50,14,8.859006538630618,4.411290995789639,12.037049295526465,13.283075122997827,1.6402558757353292,1.341231167202265,5,62,2,3.032765301852363,41.13964359875842,2,8,2,Technology,99.88321812035264
29,15,5.132050128496726,2.688376707465889,7.841377813090448,10.28101235327472,1.3785439375118334,1.0871903836818162,4,33,2,2.609912561813852,40.550383015541435,4,8,4,Finance,100
29,17,9.166765224664086,4.220838320555653,13.800685161693842,6.665434773417232,1.0764680004009315,0.7632454255079423,2,38,3,2.9977378354250197,55.951891599623735,6,9,4,Marketing,100
22,12,9.605211308218047,5.52276484703022,17.22321766666085,8.796370459739867,1.095528951982683,0.9695496440555775,4,10,3,3.6977710007448903,60.3711605909927,6,3,1,Marketing,92.36290786191842
