Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
35,15,6.609117753374126,2.9929452821649227,11.617598199055523,9.905874808343153,1.7528871402808088,1.5163257511321626,6,60,2,3.8853930298153427,70.86212431132734,5,7,3,Technology,99.91088894674536
30,12,4.148353634904084,2.4010749363128,9.964553654185032,8.71282074104193,1.3771083997460425,1.3732532405391678,4,48,4,2.597960475923772,62.48704503454885,3,7,2,Sales,100
49,12,4.985882329718147,3.09587820318336,8.739791418436067,10.575954963790489,1.9104475526093152,1.6805359421033172,5,28,3,2.67024979382219,48.70762571059752,1,6,4,Marketing,100
30,16,4.503783805029641,1.9958172872188968,8.044756447754203,11.232815083518302,1.8470525933808573,1.4936733289929895,5,26,3,2.679469059431273,27.858759850114023,2,6,5,Operations,100
34,18,3.925917455081463,2.2578976597082945,7.224130071444099,14.118438186935428,2.3675463078966774,1.8990151131914483,6,40,4,2.907379347016284,80.93005805239463,3,6,2,HR,100
36,15,4.635183238002704,1.861498677002606,4.660916089390822,8.432860529777649,1.3592607181307146,1.1774224423065056,4,18,4,3.5998468278559144,41.77108370133806,4,5,5,Operations,98.33172261121409
23,18,9.593748324191148,4.906512818416468,18.020734407259244,16.972459002487966,2.5835143111205237,2.2577742639721676,8,58,3,2.112443978359039,77.884587873516,4,4,4,HR,99.93153060428766
43,16,4.168088180627016,1.8737241370110091,8.190492794491531,9.659794369267455,1.4337346193378355,1.1664153532820138,4,12,3,3.100705931963465,65.60790308961069,4,4,2,Finance,77.1056017511851
32,13,2.6953196828809802,2.0711938765339624,5.747523931305041,7.886106511931148,1.4895651381303183,0.8594709574989964,4,38,4,4.020711732422704,74.17612985552675,3,5,1,Technology,99.98463567408353
42,16,3.616749185121537,1.6028324518806518,6.711522193466609,14.310369473416797,2.1983240929581642,2.083160458489582,6,37,5,4.580252957101229,33.60316685681649,3,6,3,Marketing,94.87510005914363
45,19,5.303479491619912,2.8076815431125235,11.93780545898584,11.158270639996392,1.8118919604272365,1.4296235168246183,6,32,3,3.106700532306705,61.32441482979244,1,5,3,Technology,83.99495250104039
27,16,6.4491768270045045,4.211635932537128,11.042984759656173,11.049885037032617,1.6196029742149787,1.4846672630583653,6,25,4,3.794203487290417,41.7103824859795,2,5,3,Sales,100
34,16,5.1916129174010175,3.104543035554346,13.546257635119112,6.994180315733049,1.1923669207032543,0.8262133246683597,3,22,4,3.417838506785765,56.150237348860585,2,5,5,Finance,88.60502109396047
23,18,6.193057391074115,2.9307839122461403,11.753682218133145,5.2075777610117155,1.0048217395070804,0.7156551343746603,2,20,3,4.043436676861654,48.873578124197074,7,6,5,Finance,93.85244329567404
31,16,5.879504891796588,3.992098763977162,11.299789180217259,8.72993508999892,1.4067487062140616,1.4576181496516558,5,16,4,3.594675874327178,60.63136997230615,2,6,2,Sales,92.22087006957393
41,18,6.4631501891181244,2.8071489176971025,9.50866810455906,13.870933231070747,2.175352531074531,2.111094150881742,5,20,3,2.1062224973456907,51.13364470258851,3,3,2,Marketing,85.70985593264844
40,17,6.535540608379449,2.987791471674304,15.022232566297953,10.806881373859575,1.599942123567064,1.433283381433838,5,34,3,3.289895131117484,51.52193560047292,5,4,3,Marketing,99.87127749016868
46,17,12.975450241009737,5.7857960555031775,16.726227520370816,8.866392575101603,1.4673757672957715,0.9914318554030588,5,47,5,3.499509841908564,73.94441379874692,4,7,3,Sales,99.92658097424949
41,18,4.607074633393784,2.5067913783314917,6.344670099451956,11.1016804743896,2.0250858437320103,1.6206024513741897,6,16,4,3.0053664155020297,65.05169184760103,7,8,3,Sales,98.82461202026147
22,14,2.7701206668909273,2.0537602003554762,4.988563619271357,16.542500403816682,2.4255584840617983,1.7930103498880023,7,66,4,3.219200824069685,62.59868333840783,7,7,3,Sales,99.83875960467111
29,18,2.591056909419896,1.5028019389373894,7.384295643389918,14.268131339983325,1.8742341922443082,1.7443226676397925,5,44,4,3.295831709016388,52.39633906552501,6,6,3,Technology,100
43,15,6.134246601299691,2.9809151105700673,12.759770728702396,8.137259981326855,1.4171943496036898,1.3569721252421916,5,21,4,3.4076252342886684,70.42815982895141,5,2,1,Marketing,98.47565732669823
39,15,6.818754078700376,2.6998767248865794,10.531408384314776,7.756623669711568,1.376467715435124,1.0632098108951555,4,43,3,3.4958553874556135,70.84108125236277,5,8,4,Marketing,100
45,14,7.915842341642227,3.7999422903547115,13.746713255595306,10.075476532211516,1.608443126541096,1.166709839937854,4,7,3,3.9053977321722284,68.24734879287628,8,7,4,Finance,100
45,17,7.024025822496542,3.012668018375127,8.357464594541193,10.815162903054185,2.209243185174069,1.4922598977147998,5,27,3,3.6932343935957594,56.72308409297912,6,8,4,Technology,94.15157580601219
43,17,11.196707388988237,3.7860317338505673,18.891599860005144,18.760917733657728,3.1948346826266785,2.546966041112194,9,56,5,3.5167866514305834,63.72285493601822,6,7,2,Technology,100
22,15,4.4471269189327804,2.6385407626338755,8.912622622271316,19.796196514272044,3.3871012065189063,2.8442949022450574,8,38,3,3.10203868003071,55.76319577271632,4,6,1,Finance,99.9815274513042
28,15,3.5035698033215055,2.212642950326242,6.68823479684474,7.890348885165063,1.4003972921537413,0.9438269322878471,4,40,3,4.5079501008885865,98.97528649362113,3,6,4,Sales,87.84259348688872
46,16,11.789468554174402,5.093038979695366,21.924082318867004,11.21802198534955,2.161591862412431,1.3075249072161184,5,33,5,3.604798651395153,83.85719709651752,7,6,0,Operations,100
30,17,3.527056757671801,2.199057420360102,5.88043942245642,6.766696990556538,0.9437206956777765,0.6318452361256667,3,9,4,3.602819087456017,51.84284059555968,8,7,0,Sales,100
37,18,8.118770905194648,3.903366787313927,14.810520557712008,6.7297219367142285,1.1682055294061566,0.8191224887581889,2,39,4,2.9054079473669687,61.71647549892479,1,5,3,Sales,100
37,17,3.8431306700209094,1.6893371477785024,4.51879561276969,6.940993220611325,1.1408069446876334,0.7825930509622292,3,25,3,2.882823120773152,42.839019453497926,4,6,4,HR,84.88648774471515
34,20,8.402168581468615,4.4948466551176995,13.365120649439726,12.835260276743814,1.9452018453437137,1.5152795725104808,7,36,3,2.693756245802857,78.61164790251803,4,10,1,Sales,100
28,13,7.6654073888177745,3.1925612631114744,11.671936230537302,8.482365514344792,1.2696234044856394,1.0023407112554634,4,49,3,3.804913906236461,61.65981574411515,2,8,1,Operations,99.9123135466102
40,17,4.832184746661183,2.672372936156288,9.247605306135526,13.084191479652178,1.7980457459554415,1.9354144268739821,7,37,3,3.7077665915582765,70.5337171669985,4,8,4,Sales,98.49036465857789
35,15,9.256914864248971,4.893392386216951,17.321821605782514,13.181956338532592,2.1344198719664225,1.67162534905013,7,27,3,3.6077387965927947,62.88886378215913,6,6,2,HR,99.69804481222445
41,12,6.167003772204584,2.728026042468583,12.453173804487394,16.130104902297923,2.6352970522650425,2.7220265057201964,8,13,3,3.7181682608297204,47.046988352050484,1,7,5,Technology,100
32,15,5.174246215552872,2.8044344555000325,9.852468006295684,9.277742731242954,1.334054027380042,1.3494082850770204,6,24,3,2.7310775667031675,44.996941249340615,3,6,3,Operations,89.81470193092774
22,16,3.8891540161241887,2.2057566224881873,7.021307005320823,14.886225488211386,2.2406858750634893,2.455491272135863,7,40,4,3.4003399588961094,61.234872747179885,1,8,5,Finance,100
30,13,9.884367098701546,4.49636932373831,14.328429601284924,6.989419187630093,1.07155827679228,0.7783183907776277,4,29,3,3.525017357299343,56.77305888818118,7,8,5,Marketing,95.63877187045374
24,19,5.761721042027992,2.9381448406824053,7.777658325785688,11.751696147409417,2.134428526496592,1.354899647010016,6,41,5,4.024728241094293,48.45749544617155,5,5,3,Technology,99.90743978108384
32,15,11.844251726017417,5.428495922008308,18.656373164459037,11.080999044739743,1.5497856991005219,1.2802191038517223,6,18,4,3.201514939028822,86.47904968892375,6,5,3,Marketing,99.94926811189855
45,14,7.506271204936573,3.8338165429142683,9.455563727922888,9.432529830597979,1.8264630457927393,1.0819989936475378,4,19,3,2.7249310251727352,43.28868152791073,4,4,2,Technology,99.89843869422953
26,17,12.633876753519578,4.958186457228607,22.2953296084978,8.126113066962587,1.0774671840965264,0.8640599127588316,4,33,4,3.198229217118031,69.7041386746195,6,8,3,Technology,99.69017782097076
27,19,6.414586622258342,2.5856188174239167,12.818381193524088,10.409050581126541,1.412709186310312,1.1976985191817835,5,31,4,3.2087607883613467,66.74035584089266,8,8,4,Technology,99.96929742309437
38,19,4.077614950123031,2.2052041022058666,6.133997101123189,9.02278559820672,1.4178111335203225,1.269778847571831,5,39,4,4.720361022953577,50.82969432975219,6,4,1,Technology,92.97397874556226
48,14,4.684715703862169,2.862257786481565,6.692037190344516,12.093801707909607,1.7416045937866695,1.4121932649380313,6,40,3,4.106597518408635,38.79495417491611,4,8,2,Operations,99.343782431417
39,12,5.289273358406615,3.014266981755648,10.047664023293123,14.17520825964934,2.1111176917850836,2.802169506284485,7,24,4,3.608807336667198,41.80622219709668,1,6,5,Finance,100
32,17,6.282820469709894,3.429042258659106,11.28114936502064,10.352050153065909,1.5889339431765488,1.5396700397305372,6,14,3,3.0785154307897917,92.41474107726079,3,4,5,Finance,80.96670350442146
36,18,5.27589887459206,1.9116795240218156,6.954425295105265,6.668157722769033,1.3600882921841653,0.8718536873437547,4,31,2,4.0009424909107665,53.6685676581008,9,8,4,Marketing,96.79455789875061
37,19,4.141385772789944,2.003902385252434,7.8826756084057905,10.684554096639003,1.578089138593631,1.3016347166266593,5,16,3,2.784004520223202,60.33243321338218,6,6,5,Technology,89.39440161011868
25,17,3.8235601313528926,2.367868623766501,6.376292660895314,8.705842818024733,1.5026515257495796,1.0595661571982227,4,17,4,4.6945024430495925,45.485395033534,3,8,3,Finance,100
29,14,3.2448273847015354,1.6982374836922303,6.5816600777613985,9.205959907916714,1.5481910835997297,1.2191281272443761,5,15,3,3.984448440380856,49.185483903003686,2,6,3,HR,91.0782065165001
35,18,3.6392856952362918,1.586718526632415,7.65788124857365,16.270144544510522,2.790144602142858,2.6116876943196043,7,26,2,3.0908580441829394,48.3140156410646,3,5,2,Sales,91.1476022217895
40,16,4.25786986068761,2.9948422614039503,10.761982914898265,10.881256996862126,1.9777513147869492,1.2272499057425295,6,25,3,3.5020563801179185,79.68731020217757,3,4,2,Technology,80.56681472543566
27,18,5.217607092111499,3.805812162956147,11.160348721662016,5.686102248189435,1.0782716911763122,0.680918609713413,2,8,4,3.814395972008464,54.90859668519791,0,4,4,Sales,81.80354046784973
49,16,4.035739986565817,2.123472097141769,6.024565605705546,10.056175529429543,1.260692742785526,1.354716198584123,5,53,3,2.5966142687815346,33.2410121126457,11,10,0,Operations,100
41,15,4.221958573616956,3.5963114809176617,9.94626344250348,8.741418649049113,1.6636874733732592,1.323142057582275,5,37,4,3.8037578413478292,56.35426240201758,2,7,5,Sales,99.90975988432899
30,15,4.758705211521632,2.69574414120849,10.516483596552334,15.2690391295985,2.415152042440769,1.6523290917799347,8,64,3,4.313072220823872,63.97739530243139,2,6,2,Marketing,99.94304188815187
29,16,3.6203193792238726,3.186092402110667,6.297782912354713,9.799736371178165,1.457725101910239,1.2087338396444927,5,32,4,3.7079019647931424,78.9222705094832,5,5,2,Operations,99.76897283716931
44,12,6.235540498344879,2.8939098103834917,18.825900807258645,9.32440492529129,1.4041987386387755,1.3791955263161313,4,27,3,2.7956246818619075,77.19268712468823,1,6,1,Operations,99.86442797536681
39,16,8.337699415798658,3.6167908588686926,14.230107943844114,16.83017049796542,2.2857720179751593,1.9155505023170132,6,42,2,4.878823125594327,50.63529129668742,4,6,4,HR,99.81770744874956
24,16,6.537437086946202,2.681680176373462,9.972386792316236,12.112374742952035,1.495708373196904,1.5223644428264105,5,44,4,3.6084232867630477,67.65616220930085,7,9,0,Technology,100
39,16,8.832975734645984,4.004079988902687,15.453521494298997,11.767447393236605,1.6950490493380104,1.3349794555442016,5,56,3,2.5892201985371717,89.33325951877481,3,7,5,Marketing,99.92158445866782
45,15,3.684263509449774,2.3027350919829708,8.794763653863747,7.321586527956903,1.4250177588231476,0.9521262696717592,4,14,3,2.1801672510425427,72.8297616375152,4,7,1,Technology,78.63227131878276
29,16,7.0166124602929445,4.010695688174977,8.872387779102134,16.63718020598311,2.3599449952370017,2.171597860623339,7,46,2,3.996984928059421,66.89078112415162,3,6,3,HR,100
31,20,4.759064002164857,2.105576417535863,6.566880286509608,12.252197547982622,2.058096505768953,1.5000214703235306,6,57,4,2.914700244926848,75.17733764588766,4,7,2,Finance,99.87421653008471
48,14,3.4146092960163985,1.7147799243421002,6.412992536332983,8.779486835371284,1.3542370521309257,0.9832851738614259,4,21,4,3.622493017095488,78.99457253833171,6,6,3,Sales,90.01213760086793
24,16,3.993762506537734,2.1238973909552077,5.150898782513242,14.654462757948302,2.550589215633677,1.9102868644243483,7,37,4,3.1829073546083704,62.91068787391925,6,6,0,Technology,99.98380181516347
29,14,5.403797882183888,2.7819442786380093,9.405496663349286,14.99768758909664,2.7545605596736844,2.0605616483213454,7,38,3,2.907519613233077,38.11209627937598,6,7,4,Finance,99.99581816758314
38,16,3.8438847553175863,1.7904350240213105,5.424051451166204,9.740123581716368,1.2151796960868444,1.1882368681340134,4,24,5,4.996658054384192,42.01106465237414,5,8,2,Finance,96.91867948884835
