Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
44,14,Sales,3.8330795340773034,1.0762568220059623,8.496653542809737,0.9953066566425082,4,4.100023699573908,59.18318074137427,2.8877124507567125,29,0,7,5,16.30843602850055,2,3.5854650063303946,No
46,19,Technology,4.223879638472738,0.3118011617631618,11.99723812365655,2.4264192023273274,2,4.010487230018841,45.26070912146833,5,43,0,11,3,7.249714688037516,2,2.6322023002793165,No
47,16,Finance,2.2538319611236157,2.2538319611236157,10.37586034037986,1.9071561539712225,3,3.1850049917756675,55.220755986664955,4.100437711346893,22,0,7,7,30.67780133693736,2,4.300386205722841,No
30,18,Marketing,7.190707887624748,3.6670286339523392,21.14948967710963,1.6426833457112127,4,2.709058861842288,44.38869933717986,4.117974836922684,34,0,9,2,49.17796650331664,0,3.570296240601621,No
32,17,Operations,2.5582211802725747,1.291903289953674,9.968427963078176,0.670325996825182,5,3.496923405425284,16.391483870766365,4.408228005477802,13,0,6,7,18.480252217791964,5,3.1478071217380195,No
35,13,Technology,0.750552454401472,0.750552454401472,11.817881453331216,1.2104680253646765,2,3.2064023574188534,93.36318477712888,1.3798439535444138,5,0,4,1,52.60180493333941,1,3.433750387517558,Yes
38,20,Marketing,5.57874687597721,5.083558081408315,16.224237933061755,0.928139744718157,3,3.7079590672411853,66.99129272119167,3.2020358471651016,32,1,6,8,31.50173654064066,1,4.0326620225076475,No
37,17,Finance,5.671355591676008,2.023774093401951,6.909898111823992,0.4422616741216293,2,2.491412444644802,54.33697641814453,4.342713298257999,28,0,9,7,33.53678985999167,5,2.919184008600006,No
26,18,Sales,3.830001209775464,3.830001209775464,7.562017205873774,0.6624870608696805,3,3.5219169496027387,66.25133718969147,4.809567347717421,32,0,7,7,52.00041200073979,1,4.99439951138208,Yes
37,18,Sales,6.6632307375870035,6.421844128668265,12.44590942050107,2.2814221010187903,3,4.205051770121495,72.65757832893225,1.9137144138104778,41,0,9,0,59.87830761271852,1,2.0459514528723615,No
47,15,Technology,0.3,0.3,5.412545804713166,0.7385763223277706,3,4.991298371212164,59.29831288829004,2.8421209977877804,33,0,6,2,33.80371521695819,4,1,No
26,16,Sales,0.3,0.3,6.301817242354195,0.8827543794548991,5,3.8207826947124595,72.2030074973483,3.7241823644747307,54,0,8,3,15.188048824516503,3,3.4009547001309985,No
39,18,Technology,3.983268157744018,1.4519488540914056,8.219203551011393,1.5247405954145974,3,3.2128224321082377,63.15311318797798,2.8120947489703187,22,0,4,5,24.15230440352619,4,3.545076992358008,Yes
34,20,Sales,11.136282756831916,7.910263972394091,15.883243766399946,1.3881962669629542,4,4.99874516455448,81.47761883669614,3.430626495850971,29,0,10,4,52.45528859592005,1,3.747670352122543,No
45,13,Operations,3.173639107151514,3.173639107151514,6.626569284353608,1.2723897524874561,4,3.0910106940495017,47.331289411049575,3.3984098256020063,65,0,11,5,13.259323031417992,1,4.5265961452945715,No
29,16,Technology,1.4964031106082063,1.4964031106082063,6.798433086751995,1.0534391806047476,3,4.985688996755486,64.46058488948074,1.274074315598784,35,1,6,7,16.729637414964827,4,2.6335197435553686,No
39,16,Technology,0.34931104998188617,0.34931104998188617,9.54863827969365,1.2966754519645194,4,2.4951603412606906,70.63590478612963,4.298167087273651,36,0,7,2,24.425991409147777,2,4.538616421952829,No
52,17,Sales,5.814374796029653,4.221956843468358,14.260548614611743,1.467119069879318,3,4.692634113273269,80.9422567040279,2.8761788604976304,52,1,10,6,67.06710205250458,0,3.3837078697496303,Yes
21,13,Technology,1.0030768705205122,1.0030768705205122,6.885510559844427,0.650763848609142,4,3.5208913245156386,52.07185885109258,3.185742759644209,21,0,5,1,17.163044849335467,3,2.243702519591035,No
31,15,Marketing,4.923608073214632,4.609830699187231,14.516298880685078,1.7965232406850487,1,4.290943051470447,44.96853738745464,4.719241418509184,42,1,8,5,13.56843682072801,1,4.378696203518434,No
27,18,Marketing,9.570275358185187,8.721811252946571,17.498527375776625,2.6569796411540527,3,3.477746441634741,72.43388320945495,2.5044261254481968,28,0,9,7,55.644060662317685,3,3.6737966030800195,Yes
28,12,Technology,3.4475138075614926,1.1901992295778543,13.286465462371712,1.526111487016334,4,3.5781560111192308,70.4381949771505,2.9075273340176495,42,0,9,4,4.333027545098479,0,3.4406230234755455,No
31,17,Technology,2.7273825856059837,2.7273825856059837,6.6714736681053735,1.1834982427033636,3,4.065003173022276,61.92398710012355,2.8842194426597687,11,0,5,4,34.06169040888233,3,4.9780618099232585,Yes
37,18,Technology,5.811574201960476,5.811574201960476,17.69305035769058,1.287183587379626,3,1.6938837254210912,95.871758209539,3.2057274418831443,51,0,9,4,24.065100585617646,3,3.8581449056731087,Yes
26,17,HR,4.461075201772108,3.4802438431139935,15.059023038693875,1.3575516473024802,3,3.5098523775532566,77.02249338978935,3.8849956637135916,56,1,9,6,17.009392494622993,0,2.8119530300241116,No
40,14,HR,12.552224543277175,5.813266764630876,19.469198057446878,1.5994555102900236,3,3.513483229882062,46.6006871171071,3.310009393657582,19,0,8,4,27.472995271295293,2,3.610544520605526,No
28,17,Marketing,9.211213572367834,4.693698259473452,13.665106283714216,2.285573336068584,5,3.0857054461875872,25.864221390445955,2.9850583220442504,15,1,4,5,13.974900739873208,4,3.4344258233640503,No
42,19,Technology,0.8430630182535643,0.8430630182535643,14.46809281919962,0.8787998952305172,4,2.1172161998322196,54.041088261771534,4.176104768379588,26,1,5,5,12.153063865494428,2,3.337344203516571,No
37,15,Technology,2.741847233390086,2.741847233390086,6.7197560490308375,0.8067217678691232,4,2.8902240173604494,74.61866477043189,2.3032010969002976,44,0,7,6,40.172778729020045,1,3.8777165077744913,Yes
45,16,Operations,3.019571419285521,2.2894658806213712,15.703309767346315,1.674486457045397,3,2.7967425476420784,54.5371731191914,3.8263371512262974,45,0,10,5,27.208647978502334,4,4.4408394810246525,No
28,15,Sales,4.616521500293085,4.616521500293085,16.68806149076381,0.9554969086442566,3,4.975086808914609,72.7569111993101,3.914116593665602,14,1,7,6,30.42149730076282,3,4.1998425017196555,No
39,14,HR,6.326619682370571,4.80537845651487,9.729437021627065,0.8571157169434455,5,3.5136022447580544,59.591291088223,2.9002696321953003,30,1,8,3,58.26386683708785,4,4.367808092731804,No
21,16,HR,4.401867878777039,2.1460193073254628,9.159429478486434,1.6346714435125083,5,3.104054660843285,80.30715206585427,3.7904662062052803,16,1,5,3,25.826547520534987,3,4.751700957312351,No
44,14,Finance,5.606435733514038,2.77424732136518,14.268621930669534,1.3187421516206235,4,3.4991529656100435,33.17404361854994,2.8091090976734328,26,0,7,3,28.252041152958455,0,2.048146019877088,No
28,14,Sales,3.0207047259789417,3.0207047259789417,12.887647374801714,0.892132273199766,4,3.5267530372268654,81.79611917349804,3.594015540496689,18,1,9,10,6.156047248516332,5,3.8210092633903256,No
43,17,Operations,4.482857406009989,4.482857406009989,12.145287925017387,1.153998175525026,2,2.422684506873558,23.455776368995355,3.300849678973865,34,0,8,5,21.734110888334556,0,3.883991297565234,No
35,17,Technology,0.7762766250263371,0.7762766250263371,8.35158004241322,1.4291853076100614,4,3.4853353037445634,88.83716651295201,3.728042061577625,18,0,5,9,67.30711485152051,0,4.876775855258453,Yes
34,18,Marketing,18.567622003109012,6.585897162465356,18.43960441819913,3.3771910790805535,4,2.5999825321020658,47.086969210056544,3.787442504637231,52,0,11,2,6.7394403991465355,0,4.412508219082883,No
34,15,Operations,4.176432342747055,2.1866019760589275,13.618162072538839,1.397008519881161,4,3.7491504260417763,61.843970685667614,3.9053669114644642,13,0,4,5,26.630020267149597,1,1.9289059047118056,No
45,18,Operations,0.6409695008338143,0.39177965897070344,7.989096821230069,0.8300382686892271,3,2.317504213579668,81.89446642765874,2.9046507707462217,56,0,11,2,11.173314771176358,0,3.8550868700709446,Yes
33,12,Finance,16.903625913404483,7.021427451304659,15.49148924360863,2.9865590081758993,3,4.982934188543374,60.401412200061856,4.989212855368278,42,0,12,3,17.12443193074656,2,3.296224875533473,No
27,18,Sales,6.28399630564123,2.2996551618435968,11.184864608891536,1.4948928065379972,2,2.5067944293513156,47.62717793758653,3.104889939328428,41,0,6,1,19.384523092470687,0,2.210979874068728,No
44,19,Sales,10.829146827654702,5.684336184851098,8.21305156135443,0.9853061858383323,4,2.70011254951868,71.40324712977382,3.0898268831039655,10,0,5,1,52.927310254607825,0,4.615337101736607,No
40,16,Technology,11.786780947467488,7.960026295283637,21.557299380767205,1.3665996357842392,5,3.6017079733571356,37.92730392998311,2.476236304944797,42,0,7,3,22.369397615712405,2,2.1601563889933266,No
21,17,Sales,6.825695959397684,4.317863926163645,7.725471593909706,0.6109256405280231,3,3.823312246203031,61.85759003501086,1.3980819187989306,29,0,9,6,24.054983854276525,4,3.374234433566828,Yes
33,13,Marketing,3.5591997060498324,0.33641529006984255,13.013164909379512,1.6638496872390052,4,4.109129625394341,45.74411103350558,4.118609498948563,32,0,7,1,29.850640289809903,0,2.789444748005564,No
27,16,HR,0.3063993200902929,0.3063993200902929,8.098674265132614,1.6165761286239622,3,3.8178517432637706,66.42673673129387,3.0911053490913734,35,0,6,3,17.702059934975246,4,4.831548274711029,No
43,18,Finance,0.873460235187708,0.873460235187708,9.016439583918872,0.49219753767289665,4,3.8077982782306914,60.342051352321334,2.926413348598631,16,1,8,7,58.380994241916085,4,4.780101263598089,No
24,16,Finance,14.543238026746597,6.989199265218443,30.316937920245202,5.5861433236748335,5,3.0848944007079493,45.255844845024036,4.002259069299958,28,0,9,7,27.581536663640332,4,2.374639776648121,No
41,16,Operations,6.273353001450706,1.9104876168133271,10.536032773428794,0.6080586481397264,3,4.269089807554013,57.522949953230885,3.7275583604441507,37,1,10,2,42.82058418667256,3,2.3167513052043605,No
34,14,Marketing,10.016151982210381,4.216625713387734,18.603799534263878,1.1444752411213752,3,1.892986188629165,54.020986625107554,4.308182198355874,43,1,9,5,13.579198204414963,5,3.454620536778384,No
24,17,Operations,5.330338886192464,5.330338886192464,9.30381039325234,1.6669684552997732,3,2.792608219800723,49.47145251492241,3.8335088073632186,23,0,8,2,37.730404249645666,4,1.934786166532112,No
34,15,HR,9.204569330353785,2.965874083718952,12.581590379451882,2.4778075513400526,3,2.6969168321789274,85.13460344592161,2.176138193389001,35,0,12,1,79.63222937599718,3,2.1427224981757464,Yes
