Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
32,18,Technology,12.399063188276253,4.38734322983338,16.95018232705347,2.665254763088581,1,2.999972593346635,89.54380317263265,4.093113975320056,18,1,8,6,28.426160243403128,4,3.3786426412947583,Yes
35,15,Sales,4.664952342642474,4.664952342642474,8.54220236389093,1.5071787238474053,2,2.8918774740612503,69.34273686143717,2.983952825176527,26,0,10,3,31.006213360491742,0,2.982591469311197,Yes
37,17,Sales,13.65856212870963,7.490867297579472,18.353638551130338,0.936152623850316,3,4.117742751603752,63.519508698771936,1.9729363516790275,20,0,11,4,60.649371355448636,3,4.524296977422739,No
21,17,Finance,6.885942445054453,4.25134646492303,9.945325528254342,1.7675872455891453,3,2.7073282225971997,28.511309685868838,2.905032215522489,23,0,5,4,22.61584571499853,4,3.156373627617097,No
45,19,Sales,24.720903972792687,6.1864112093915855,31.163627499584027,4.165564542212506,2,3.297469166202792,63.63932315705007,3.29992561046657,39,0,12,3,34.40574389610231,0,2.1188389718639358,No
33,18,Sales,5.329420667217297,0.6871072911942606,9.422393132822966,1.0831674176777346,3,4.514429215721485,61.731825396480524,2.2400127062918873,68,1,10,12,1,2,1.4272402536038011,No
38,20,Sales,1.4470526802813335,1.4470526802813335,5.595782429013162,0.7623592420906703,4,3.221490488316156,60.69292207425693,3.873602948971292,27,0,8,2,13.934588414018084,4,2.5711926188705725,No
37,16,Finance,1.4870474762936272,0.36285578126550566,6.765007442682423,0.40677230388365904,3,4.494745399419832,52.47187096346807,1.9046450879422616,72,0,11,7,23.069879882879462,5,2.917024667441714,No
40,20,Operations,0.33065276063880616,0.33065276063880616,6.064241412823452,0.3054139579642754,4,3.2165252482070286,66.56481031122719,2.384720452227344,7,1,4,8,28.910587284462224,5,3.3522270926117144,No
46,20,Sales,3.586117748804696,3.586117748804696,11.335128978083118,1.4940961114664546,2,3.6017104226799113,77.97106328777426,3.1895778653033178,30,1,8,9,34.827416148150675,2,3.9310429490413434,No
