Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
35,15,Marketing,6.66879129714987,3.980890325224664,8.242341619074677,0.8121333731504646,3,4.386192550424691,52.01337996371859,3.9077392052331668,28,0,8,5,15.217547669446978,5,1.1039819582825576,No
29,15,Finance,3.005889694907083,3.005889694907083,9.588734758223868,0.49049294807767485,4,4.919322343979815,40.79856295479769,3.8848376897072816,38,0,10,4,34.416476152080875,4,2.8829559271226866,No
40,14,Finance,4.719352834204866,3.5418423057576867,12.861803797622603,1.3742149198348192,4,3.0814167664890584,39.609194310317896,2.4003086637431457,44,0,7,1,51.5664175409331,1,3.753679201803534,No
44,19,Sales,10.768014292317748,5.773361239822355,8.520572751828224,0.9871487134042746,4,2.707200423135392,71.58358848285506,3.093325503262291,10,0,5,1,53.25797642122125,0,4.585053778267174,No
41,13,Sales,1.785266440806833,1.785266440806833,6.026174243801808,0.8121725975444986,3,3.4925845590926263,74.37173635508728,4.87933706130218,27,0,8,5,28.650375130060535,2,2.3382518740228573,Yes
45,12,Sales,7.674404127054003,2.3846094090484473,10.037165660355448,0.8922415566990672,3,2.101653379071091,74.31343085440781,4.203067300382804,18,1,10,5,55.567124110156065,5,2.4890016398081265,Yes
27,13,Marketing,10.087359054748665,5.556246621095933,16.543076222757026,2.6011238742928837,2,2.689121969050655,85.02343431861124,2.2112117138477396,36,0,10,3,23.7771225570272,1,2.639695777122574,Yes
35,16,Operations,9.026849894699344,5.818323079889789,8.39275050938196,1.5482845125626574,3,3.126487394859822,73.24754396703206,4.010489183459255,23,1,7,7,37.76742416887572,2,3.7862261749295847,No
36,14,Technology,5.644057370210109,3.422221711680976,11.29432599002688,1.9567724681015084,3,2.514849618712014,77.04515540520994,3.5999285834836114,23,1,6,4,36.810177205489225,5,3.3361836153411604,Yes
23,16,Sales,4.282400104003396,2.937483941936929,11.84769615661815,2.1352933737303506,3,2.31545672876072,82.8498857288868,2.989665905661784,12,0,6,4,36.19384504035588,2,4.117257003007805,Yes
51,17,Sales,2.64941021229576,1.2518234899933671,6.192069638866293,0.8049765345158357,4,3.391672065972568,49.03485942900185,4.216447540368684,10,0,7,4,33.28711070826754,4,2.8815871598686806,No
32,15,Sales,9.960431773347675,9.960431773347675,14.72855098978343,1.7402074532003309,3,1.4108642675185972,50.41736440347962,2.4058600567000776,7,0,10,3,45.15549418764454,3,3.588852377060851,Yes
30,15,Finance,15.478547331360508,8.8613108597388,24.754442453995132,3.5143384326257605,2,3.117404058161587,48.237922199113946,2.5024324213633338,19,1,10,6,30.672716168829883,5,4.2001305746005775,No
36,16,Technology,1.2489250441361677,0.3,6.146258185956647,0.7526221636902459,4,3.9907243424303447,37.66109651868013,4.402096834040961,39,0,6,5,18.32379289486746,3,4.461866904429325,No
29,15,Sales,1.6581330717297578,1.6581330717297578,5.264831321511693,0.6510520576696036,3,2.710210710591996,43.38076545983726,2.539594240658207,20,0,5,1,18.301750001260213,2,4.0698026030382275,No
44,15,Technology,2.687738027518245,2.687738027518245,14.72365908725844,2.865241612712733,4,2.1947525844545446,48.291744017107305,3.8090503814302354,29,1,7,6,24.285338407161014,3,1.5474794287147793,No
44,14,Technology,5.441802645450892,5.441802645450892,11.917230218357037,1.1106915250362361,3,5,74.67936453802103,3.092717808420248,46,0,11,4,34.762761536551565,3,2.727235910294793,No
