Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
31,14,Operations,2.341952331567284,2.341952331567284,12.300273972392187,1.6916141749382032,4,2.1085318430447946,83.25498644221494,2.90575983696554,27,1,8,3,17.767414899183432,5,2.646553992249529,Yes
44,19,Finance,8.530852919091506,3.750382137398634,10.645500264547866,1.7348068912352086,3,3.531110453413132,57.98732745398207,4.4843374208063524,35,0,8,3,19.125060324658204,3,3.5411772236308683,No
23,18,Operations,1.4927827357238361,1.4927827357238361,8.882060684853716,1.6310157995484575,2,3.892645411782144,45.68137418661,1.5879153316611885,27,0,5,7,19.085409401234763,3,2.908637652057186,No
30,15,Sales,1.933775265186636,0.31927330007151117,14.084434702293407,2.2278152033851835,3,2.45142536391024,80.48123871677781,3.705602459591535,43,0,9,1,41.76539348559956,3,3.0554503691144617,Yes
21,13,Finance,4.308648359945557,3.003122236066592,14.763781123950011,2.4353494329850975,4,4.09851138853712,28.315015710445707,1.7042277028066783,36,0,7,8,25.926108965239422,4,3.4844834798379423,No
39,13,Technology,23.316970158958906,10.959182827923739,24.27806182511707,2.0335725590369647,5,3.7028066462796265,73.70904976482096,3.888000444429102,35,0,10,4,3.131955862909024,2,2.592521242149542,No
28,15,Sales,5.341147746410803,1.3234166846629278,9.95971982559881,1.884107888706227,3,3.49748838356055,45.69203136382956,3.189925501756253,23,0,6,3,53.05537586381508,4,3.2181422967176787,No
33,16,Finance,0.8159068214509511,0.8159068214509511,8.101765460989835,0.4091582625276482,4,3.585640702372386,76.94612423854056,1.7945314272176074,44,0,8,5,48.015339033300926,4,3.540441952530056,Yes
29,16,Sales,4.152347026664513,1.0733178616202708,10.625002948345164,0.6226638147856334,4,4.206421216829062,50.06886593288827,2.00664289442986,29,1,10,8,16.30880659037498,3,3.4570221386835174,No
50,16,Technology,1.9987502064940939,1.9987502064940939,10.049741628690361,1.6216232800466306,3,2.2734072033095343,48.219376820757795,3.1754429054181936,43,1,9,4,21.957413483060094,1,4.764903388083582,No
36,15,HR,5.979325071914838,5.832397604444735,8.029970940037707,1.4449430679127029,2,3.7990288028592634,65.05995515280111,2.1068678290328124,44,0,10,5,34.29642513173305,2,2.2375706828525725,No
32,17,Operations,7.835691649637237,6.442092877235791,9.473551958346068,1.1861676785430573,4,2.7008639750013956,39.82063451692134,3.111620088595287,32,1,7,3,40.33609928825916,3,3.882592300574079,No
37,17,Technology,11.230085841581804,8.62923726931626,8.195801616403443,0.8700828781500609,4,3.669892907317535,54.244197659844794,3.5280433503695847,40,0,10,6,16.618409850453997,5,3.5179799666521028,No
46,15,Marketing,9.089658424890704,1.5470538022086626,20.39051255799598,2.844497166731922,4,3.9043043476999917,75.85477365346402,2.2056732504410874,35,1,8,2,12.216149974711172,2,2.700064917193178,No
33,16,Marketing,0.42694094230866914,0.42694094230866914,10.273116266635501,1.3881640240219986,4,3.815300421093528,56.4689719806005,3.9693463137772165,89,0,13,7,13.050575038683505,4,3.6058596447234215,No
39,18,Sales,8.134816563695262,0.3,15.85095211098838,1.0763932967379373,3,3.531918084086507,58.30605105035334,2.188386219289787,19,0,9,3,46.6161571786566,4,3.204801115641786,Yes
35,16,Operations,4.377569960898866,4.377569960898866,9.62420006564939,1.1144353434357157,2,3.2096970772475633,59.52719818498591,3.267502125839403,49,0,10,3,38.31418561332123,1,3.1393743662082745,No
33,12,Marketing,1.699155231923087,1.3956983673317596,9.784611296747885,1.4935133553962336,3,1.999973950013222,88.13986333125533,3.412946166523567,60,0,13,3,53.276638363720586,3,3.3768783694976654,Yes
44,16,HR,0.7504542628568721,0.3,11.059777852557897,0.7019126678767971,5,3.1797281938004955,50.271248005829925,4.97968738860577,31,0,8,6,45.79260379545799,5,2.179488457814844,No
21,16,Technology,4.23199582157312,3.01772006982591,10.159801401435082,1.0348111059858818,3,4.197057195752018,61.20959977589053,4.001895473711217,11,0,4,5,55.71020015808226,4,3.780712415690726,Yes
38,14,Sales,25,7.783767188552487,31.22533861251213,4.128407060968958,2,2.4192820563288966,47.42651996661301,3.203785098107505,55,1,11,3,63.82202836020402,2,2.9735458626537765,No
30,14,Sales,7.45362680462413,1.2730566528129876,9.285782834143832,0.6240501712370704,3,2.6022800480871835,63.10550339287457,2.9304724294401527,60,1,12,4,26.03221047847886,4,3.5337369249453032,No
38,14,Technology,1.5948618677245658,1.5948618677245658,8.5105637167458,1.4884154269037295,4,2.00254260806023,84.33377247698321,3.9613718973789522,32,0,7,6,33.28389076292004,4,3.250034447081412,Yes
32,17,Operations,0.3,0.3,8.182068394733816,1.3423419419371938,3,5,57.56066693665746,1.6646066378126503,20,0,8,5,67.15544804919547,1,1.3980262076372805,No
40,12,Marketing,0.3,0.3,9.291082855870457,1.7710966401813557,4,3.792247437810013,63.58184037092934,2.6958976863814423,69,0,11,5,35.18500347439143,2,3.0087667689807094,No
31,15,Operations,24.269930384757572,5.909024821630378,39.58082525769446,3.2583310028637777,3,3.812739027283096,44.21386661635543,3.702055897355049,17,0,9,4,18.873026091204395,1,4.004905374895589,No
40,19,Sales,10.613438480748044,1.8595568761463632,16.868545016252288,3.358706109145857,3,2.7044631676852027,58.52252793393071,4.089157703690802,44,0,11,2,43.122912200759814,3,2.6511959159766767,No
25,18,Operations,25,8.997397251306976,25.220206189525825,2.5781013448756855,4,4.701217874988343,46.4508766036569,3.279796137967804,47,0,15,7,29.571705062426048,4,2.9519807412318233,No
32,16,Finance,4.6635261099231,4.6635261099231,14.499475847985073,2.173003758563468,5,1.9992591547713403,80.08604640265058,3.9106136520237897,50,0,11,5,14.860656362017062,5,2.594064385831627,Yes
22,18,HR,14.613374786028087,2.2942703669248448,18.24559870925029,2.7450888567060105,4,2.8909832197746264,85.44252829240041,3.5092501025914884,23,1,10,5,9.381468519092428,5,1.9947629040843446,No
36,18,Marketing,6.552324836289195,6.552324836289195,10.381862551672093,0.7254215071133214,4,3.3961574099117255,55.564285260578735,3.40938512393185,48,0,7,5,35.457469752639994,3,3.721488516894777,No
