Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
27,18,Technology,15.040456200424076,5.259764337248066,21.598148935711606,2.1573782009270235,2,3.1913862827888946,69.69173454537163,3.0826300662426136,59,0,10,6,23.581679525191053,3,2.9883705555718105,No
21,12,Sales,0.3087795864281586,0.3087795864281586,7.785566469568721,1.0390156347290391,5,3.512644643462106,42.334019500642974,2.5120107065634274,22,0,6,4,14.493115340905717,3,3.9371408476862255,No
47,19,Marketing,3.2551970304728117,3.2551970304728117,12.299463202994504,0.9427410847989885,4,1.9767067647577885,62.77646642126783,2.794968433206476,38,0,11,3,11.595545908528093,0,4.952944805564987,No
35,12,Sales,0.4999295845507829,0.4999295845507829,8.770537212729742,0.4826232650681246,3,3.6909241797863097,69.99957470825807,3.3782578882999177,26,0,8,4,23.311141909001087,3,3.922661759444226,Yes
24,17,Sales,18.186404735761837,4.779197832569569,24.218056604052897,3.026520187953398,4,2.815673433465236,59.854737746415346,2.6004432685510976,17,1,8,2,60.85702816657195,1,4.785254435947338,No
43,16,Technology,7.527756041092923,0.40438097857105276,10.600329117079053,1.9049489462643976,3,4.107109885539416,75.81617574337287,3.3974193123193976,52,1,11,5,14.074238963780987,1,2.3338460570407373,No
37,17,Sales,2.511122692481422,0.3,11.868075937889838,1.3958353057463415,5,4.397528618814978,74.53591944415703,2.6930256606104614,57,0,10,3,27.39358809253711,0,5,No
45,12,Finance,7.651078756195067,4.808218869490626,11.922509656812373,0.7140164051355529,4,3.0361277725484115,71.06941752841966,3.199530239521753,17,0,7,3,33.1180472002567,5,3.574029812818935,No
28,17,HR,6.4039256943727985,5.993653836525441,11.655316500152336,1.463762847040945,4,4.888521068325188,50.72003083878221,3.7905468797096513,39,0,7,3,18.1209941119852,4,3.756498322661144,No
48,13,Finance,3.2207346151396816,3.2207346151396816,15.269443762836932,1.6648940754374413,3,4.976790359189866,39.953581312661086,2.8939526520308734,31,1,7,5,25.69911272751808,5,4.992948814812996,No
27,17,Operations,0.5407241898512724,0.40201905882905237,7.4763945796910845,1.4736186866184808,4,2.6917546459010833,57.74536676733789,3.110865372091239,31,1,9,5,18.572074060846084,2,2.9158180374402574,No
53,16,HR,5.233654441035382,3.825706519549617,8.917807664951509,1.408421868409278,3,4.005515436405049,86.056022292227,2.3853853673217076,45,1,8,5,18.39030549757042,4,4.461634858248237,No
48,18,Operations,1.4942851864908622,0.3804434882670522,7.830463384910159,0.6867946962223155,5,2.886261410754,65.38516650207147,3.404139630066664,24,0,9,8,27.936720169666994,4,5,No
52,17,Sales,5.652230746230502,4.181799975462654,14.296038465478695,1.4984753254136223,3,4.691188413359229,80.42634949252405,2.893011793327005,52,1,10,6,67.16692464698306,0,3.3784617249479574,Yes
37,16,Technology,1.7657973032615297,1.7657973032615297,10.888320822930568,0.5901071045912302,4,3.41767743159025,37.16653337758816,4.287397224564617,32,1,7,1,9.369951795456148,3,3.5364693046530027,No
31,15,Technology,7.413367748122691,0.3,14.020687482490834,1.7174267851839395,4,3.4830948717888757,54.24039632974234,4.87686808820374,41,0,9,3,30.17851656902178,2,2.88080731085639,No
48,17,Technology,6.024467635799816,2.191190198923864,10.183300640431401,1.9474990106478418,3,3.3014744365384354,57.403521951377726,4.005536952574382,8,0,4,6,27.08186275965571,1,3.9493508392626677,No
33,16,Technology,25,8.714356909085776,30.244076200948992,4.589373014273961,4,3.1013764654345963,42.92170776428327,4.709574460030804,36,0,9,5,42.20299041034276,4,2.7696975887779147,No
37,17,HR,4.499337456732385,3.4109902216492123,13.313480750673607,0.7826837386160286,5,4.407335485564636,85.30570867130433,3.093897671404003,61,0,11,0,20.78528089332031,3,4.037214501442399,No
36,13,Technology,9.586030326851786,1.767058191377283,18.47909804039622,1.8017086680998753,4,4.117480424645567,50.25905320225574,2.398389868676445,50,0,8,3,11.847872273160592,1,3.3226892441919023,No
39,14,HR,2.0140843565205375,2.0140843565205375,13.399638903628997,2.3359821960101934,4,3.994835286720442,64.70940659703145,2.6199772023544736,19,0,4,5,29.49255860621987,2,4.035999265476976,Yes
47,17,Finance,0.6185543845330512,0.6185543845330512,7.7368938601019,1.3050861929300648,2,4.011214176006293,49.42338240430977,3.5792984730382966,29,0,6,2,14.584214916530213,4,4.337531032837686,Yes
43,17,Finance,3.6240375514076253,1.5773236882622244,8.781265875121203,0.8231782162160476,3,3.112772145738779,49.42758329498667,3.799381552311674,12,1,6,3,36.916692988153855,4,3.2167619109430943,No
39,18,Sales,8.060561738110543,0.3625318300865385,16.04463160751248,1.0702256070910845,3,3.5146675731674084,58.4823621993299,2.224118091677768,19,0,9,3,45.88499562082867,4,3.2238064345219053,Yes
32,16,Operations,2.0784480996130803,1.795582133220944,10.948679049587305,1.3250225174155523,4,2.795723605015858,81.68247511351456,2.390161250765067,22,1,7,4,24.604346915614137,4,4.132514731673505,Yes
47,18,HR,11.672487004511018,2.975627822969715,17.943972818492945,1.8771706962057566,5,2.8082880759551028,48.27230883073938,3.225943682644941,27,0,11,6,16.766741320711038,1,2.8986152739062394,No
26,17,Operations,1.3216674881355852,0.3490964167526369,6.872838833954341,0.8576746660156694,3,4.187007367404051,45.9735039909838,2.4186492392403798,49,1,8,0,30.214079777069177,0,3.0255232399543477,No
24,15,Finance,4.39193067971635,4.39193067971635,11.828382228626548,2.3562644307833356,4,3.3022776504156766,47.44621457682339,2.915954538030363,51,0,9,8,20.299880221853464,0,3.294081538293089,No
21,18,Sales,15.769961024947746,3.743335072086541,27.24263427657497,3.5759067576019103,4,4.923521409544931,63.390754931418314,4.087424609811108,42,1,12,5,30.456412728955893,0,3.7635451465030796,No
33,14,Sales,1.0780948218518032,1.0780948218518032,5.634630153397327,0.5993801053788665,4,3.475805700835214,79.01043476780642,2.4750602891786437,26,0,7,5,44.246041773477785,4,2.7784601917638567,Yes
32,17,Operations,2.436553741769469,1.3105507001206267,9.813289995148821,0.6535652047418067,5,3.5003623985777166,16.63430121201687,4.409127018015215,13,0,6,7,18.375851742051342,5,3.1537110295335027,No
43,20,Operations,5.287133312473067,2.9927355203735484,17.48589113786045,1.1361830736749947,3,4.30516629196088,89.35357214382195,3.4092758544263617,39,0,9,5,31.675301851436142,0,2.1356573380667827,No
31,17,Sales,1.8519698685346355,1.8519698685346355,7.740374742071058,0.7998883459776672,3,3.5838872603506875,53.46251887470019,2.598246560751519,21,0,7,7,48.807440578822884,2,3.27889669373373,Yes
