Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
30,17,3.497397906101656,2.223976489815842,6.070629781522409,6.735714505598255,0.9375621868073998,0.6352256078614652,3,10,4,3.5948897165756533,52.38455575562875,8,7,0,Sales,99.9011204627395
45,18,4.590965568347399,2.397281727759742,11.621709242184311,7.781775584654051,1.133968724530586,0.9582621430052458,5,26,4,3.5886532024486826,54.54806979524372,8,7,3,Operations,84.11544061365232
34,16,4.462688969685717,3.0979735035352687,8.527532545092612,10.689484795505752,1.7028118205108922,1.4351961261561186,5,38,3,3.4961997033125414,67.84402557282979,3,6,2,Finance,100
34,15,5.665313933133685,2.077542456691225,8.7313994980067,8.53495895235421,1.4676073878579474,0.9139013695260136,4,14,5,4.18709367392861,51.92633317344152,4,5,0,Finance,99.99383838354237
36,15,11.247067272754276,4.138421553959653,14.570868618093963,10.360787957694534,1.6252397000277572,1.2763335475004427,5,35,4,3.4050051366965257,43.759365076047516,6,8,2,Technology,99.85997880970103
39,20,3.3672317361076183,2.333030552743168,7.17135602816279,5.0446338602827465,0.9394211120236822,0.6353086803893927,4,47,3,3.3202305205612244,49.477579173439494,3,6,1,Operations,99.86570413111724
29,17,9.201314975664351,4.21401973804019,13.937485225757761,6.538477748237947,1.0917160978326594,0.7773115240653582,2,38,3,3.001365028017639,56.21398409005144,6,9,4,Marketing,99.76069143675922
29,17,5.182649364331018,3.846424616906305,8.637652001872478,6.858868820385577,1.114194414997703,1.1663713689208421,4,58,4,3.48350871760675,64.80811772693188,4,6,4,Finance,100
36,16,6.085676117759318,2.51803852590369,12.581726075030607,11.163726888081237,1.7100559137782283,1.4020371873603377,5,36,4,4.1948753249002735,47.43247724384928,5,4,3,Technology,100
32,17,8.280713552058643,2.687661068216586,8.790138625641687,7.421978558643385,1.4073691116611255,1.0919581593180916,5,31,3,1.9945862040265787,83.3469360985204,1,3,2,Operations,99.57304884084185
33,17,6.467815587961837,3.1980299592459493,10.360646511254933,15.079459388409092,2.3596269693935517,1.903516375164915,6,17,4,3.99475103385408,67.62803323996572,3,6,5,Sales,87.79277954797735
32,17,6.119684422743149,2.8326922030241404,6.119684422743149,8.55897304750182,1.3576194573247689,0.86210716782306,5,23,3,4.086619919504644,49.09288705642417,3,4,4,Sales,95.43558973106623
31,12,3.0791749472803907,1.5026062377644636,6.375717696053955,10.888528446279578,1.8211382969574832,1.6060283922086165,6,28,3,4.131659670810506,85.10878293591462,4,6,1,Sales,89.76875833261387
27,19,6.554496832952634,2.879070697810462,11.84562766506171,14.506717476572708,2.1344784494981983,2.127188651906133,6,59,4,2.796227054550575,46.1230550038181,7,10,5,Marketing,99.93040000729327
40,18,4.213784857579656,1.6992427470999119,7.435435907142929,14.913032445737455,1.7567902011525747,1.2484342979677123,5,25,3,2.696516272568594,59.576448202047935,6,4,2,Finance,98.1038062344485
25,17,3.75658385216381,2.0989181467222284,7.373051996768772,8.840258713761894,1.6794195713219902,1.2438980454193032,4,17,5,2.9981679685425484,49.6501750571178,5,4,1,Technology,96.04733118399224
34,12,6.509238199980129,4.181556683760819,13.699067254438802,11.145784830257796,1.6843272113605543,1.2153477997910214,5,33,4,2.5685830518404518,68.19534442386805,9,5,2,Sales,92.97053200547589
48,18,9.98150905332393,3.5091361272460344,13.274884477675894,15.434379430822267,2.2327020897712595,1.9827014650981447,7,54,3,3.703568747045894,78.91077237321385,5,8,0,Technology,99.97915681686383
33,18,7.210312382122631,3.2856063142743284,12.78836284116667,15.889850323064739,2.6484036369294284,1.8553808973720187,6,52,4,3.7934111066662726,77.25638161828934,4,6,1,Marketing,99.9593687172632
45,20,3.8859809412961464,1.7933799627777374,8.881055419926506,7.94539931251135,1.4258590339158799,0.8547120803600327,4,24,4,2.8125930886614907,39.07008788823918,6,7,1,Operations,100
35,14,4.814603037740492,2.508573369233553,8.14721289395864,10.31046799274068,1.0483454272323547,1.1022514774704761,4,44,3,3.197229074538187,88.23615439532233,5,7,1,Operations,98.04586667403838
34,12,8.496957241527586,4.273355336233188,12.707348287476611,9.271063438652474,1.5072929010828375,1.317664740284009,4,53,3,4.606090910069485,62.57793369146519,1,4,5,Technology,99.84048093636027
33,13,2.22967862451659,1.476250401607876,3.965540380484044,16.764537771859793,2.6200319952757467,2.30201285695593,6,36,4,3.2042359172624417,45.99656847943617,7,4,5,Sales,99.87072919651006
26,18,6.359854768025561,2.9442565766552797,10.291966075836488,7.534438821820516,1.1688053513871046,0.9539876098909642,3,47,4,2.6887063901985653,65.75280441271623,2,8,2,Operations,96.50474826277667
31,17,5.197805350157045,3.2874818734348112,9.58811714695546,17.977937936995083,3.028911940673194,2.8455949965320975,8,26,3,4.305518392495443,68.3138957829493,3,7,0,Finance,99.08201682015645
48,14,4.706972151249312,2.7653557994555404,6.7416132034211,12.265374562696016,1.7356975844296256,1.4084973828261527,6,39,3,4.090497292696949,39.47178816262821,4,8,2,Operations,99.28413506388848
40,20,9.8981769661031,5.792551157875034,16.006720343067887,21.627685928390758,3.2186684427110253,2.9322845355076437,9,31,4,2.8057272662436126,58.14700633597276,9,7,0,Finance,99.92430170715974
36,15,4.660765799286071,2.014060724504959,7.939497544202652,10.491223675348285,1.2849671698022853,1.0824213956179662,4,18,4,4.101139401099468,45.64676207798989,3,3,3,Finance,91.81240448046809
