Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
35,17,HR,13.176452445000375,8.16828534955602,12.467525352260651,2.2759438860438705,4,4.634938622006965,53.711027844489294,4.589657028202766,26,1,7,6,34.315084188254616,1,3.0532062874320403,No
46,14,Marketing,2.554562225480933,1.2746628586082822,12.369053369084133,1.8611912631811132,3,3.898065454865973,57.3832856278176,3.0874077864327196,18,0,8,4,18.596312202708702,4,4.189716796267415,No
28,17,Sales,1.6701664072310247,1.6701664072310247,9.889112665753133,1.7089557289965824,3,2.286681242819705,72.95704532821976,2.8127440001791277,100,0,14,5,36.098234204420066,0,3.79339470089604,No
37,15,HR,6.221670118337453,3.231308971742354,9.52446743967854,1.5547388535640279,1,5,70.8180556278831,2.3873461403777783,36,0,8,1,21.27366009947913,4,2.3529658796670936,No
39,19,Technology,0.7461401167935328,0.7461401167935328,10.82678403341441,1.34730282852918,4,2.605128391608577,42.67884203649947,4.111051732134803,44,0,8,8,52.142581992301366,5,3.372824679197255,No
37,17,Sales,8.507337396280912,1.0787160943011658,16.70643878891535,1.8733261507001921,3,4.106246646960231,41.5332599001997,3.4930154213362528,21,0,9,6,30.603553743780047,1,3.8299667576940113,No
39,15,HR,1.2309801448897102,1.2309801448897102,7.953408508422582,0.5227773111901215,4,2.781615508131092,48.17357756398891,3.3149298727584724,27,1,8,2,47.86051376324538,5,3.0948300307224157,No
24,18,Sales,9.379908123166096,6.358627221499399,14.167013522703478,2.1413529964855647,5,4.886853227672698,32.07807178659305,3.669058479580732,6,0,6,6,6.117017088373965,2,4.46452700674244,No
38,15,Operations,12.452457647369558,2.012101993912836,13.832808264384354,1.6385748150302604,3,3.9141477553159,87.34735168515273,2.6898947884288322,62,0,11,7,25.473889022214188,3,2.9765075092524467,No
36,20,Finance,0.411985617155186,0.411985617155186,9.248029137383826,1.7929441529345804,4,4.198006717649021,53.02658865917154,2.582722817133957,38,0,7,6,52.662296519833575,4,3.9540310894341517,No
