Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
28,13,6.103789208921469,2.105723260103907,10.353229896736337,16.114089208125417,2.2656172862741775,2.1641152397994876,7,44,4,4.698420443854591,94.31903733291999,3,8,3,Finance,100
36,19,7.839888663941642,3.372670159673659,13.170198257779063,5.230370991858567,0.7282018756309965,0.5980173388147172,2,69,4,3.193572262694267,50.861780344023806,2,9,4,Sales,99.86081826197828
22,17,4.798628075169201,3.5873745146814846,9.786123597365167,10.205374877566017,1.5968359458537638,1.312256648819671,5,16,4,2.8904444899217063,70.76241392676779,0,5,0,Technology,96.69713428845743
44,18,8.531175062229641,3.803091707297003,15.956366069085464,11.901943665962222,1.965888925023571,1.5419830678920388,5,58,3,3.923830116697836,66.19005639098198,5,9,1,Finance,100
45,19,6.298073218872615,4.331947959441932,17.153196301988604,14.014835626695506,1.6008739308355344,1.7648717848239888,5,5,5,3.320043946197959,56.52203472230312,4,5,5,Technology,86.80080654468759
26,16,10.507521539613641,4.866413644507038,15.952864399098901,8.867982883686853,1.26766112513495,1.0864582125511741,5,53,4,4.099946477494716,46.054746951078215,2,7,4,Sales,99.91531060165491
34,16,4.532818349065476,3.1148670944109624,8.528527627045968,10.52679883854077,1.7036760823182096,1.409812985172992,5,39,3,3.499469411773892,68.32578291127675,3,6,2,Finance,100
28,18,4.481603855899053,3.0556162501887894,9.265079431371658,8.511045065388592,1.3875035635314865,1.0795810946595057,4,35,4,4.185446240603207,74.38383304440612,5,6,2,HR,99.90137324291781
37,18,8.154886914359391,3.683757185012412,15.084179612813614,9.073418521216842,1.1854686415906261,0.9026686875503389,5,29,3,3.01270126864251,62.23945050021132,6,6,4,Sales,85.16782440999269
29,14,5.664158230218084,2.5228976137202865,7.356622840993695,13.86959056363287,1.9943158937631862,1.8941648725242213,6,24,2,3.1988046197057356,72.14027291291468,1,7,5,Technology,99.91729239414333
39,19,9.147644203243262,4.51614367053691,18.210805592419693,7.927983409064168,1.5520125731022854,0.9213727161907858,3,5,5,2.793433588265281,25.624395062886897,6,4,4,Finance,79.59667320460825
50,16,9.975025403485768,4.116200249465347,17.972002156576295,10.602738743102687,1.619604542782192,1.2560500131717545,5,50,2,3.605663014189507,35.98366604882024,3,4,5,Operations,99.83582402722881
37,13,5.7589566316967185,2.6193423653492305,8.429571254868176,5.209310719177909,0.8275533730857305,0.6546099785983645,2,41,3,4.392220847563725,73.24918635467138,4,10,1,Marketing,99.96162145968178
47,15,4.977156862545238,2.411336370321494,5.781032966185613,8.762491694966412,1.520253004059714,1.3586457813691626,6,16,4,4.414136539564845,37.03590054423746,4,9,4,Finance,100
49,15,7.674721096864958,3.868200623599526,12.769769496128227,12.99263890716091,2.3219204391081183,2.2465208728314936,7,61,4,4.481385771678996,72.62568084154468,2,8,3,Marketing,99.69113781371989
41,15,5.160256867536888,2.956860458684526,8.79344637281167,8.13883139109927,1.495234969791351,1.4186050137487454,5,38,3,2.502938251258203,45.595160170460794,6,10,4,Finance,100
36,15,4.794913554372883,2.275724563758133,12.361395310523983,7.7198658309019255,1.220880062717264,1.199312970827913,5,13,2,4.978957160762879,74.888442147123925,2,7,3,Operations,92.92918616550638
42,18,4.850059591901456,2.6372258166007883,6.181925638910052,7.474560410749103,1.0261798544755332,0.812912028000226,4,29,3,2.696472705755296,56.3111827794338,5,9,0,Marketing,96.67101383202564
38,16,3.7448188058733134,1.742657844396018,6.75483535110979,9.58424074093848,1.4052593887825537,1.065931473626878,5,26,3,2.4916475396433295,82.34518759910334,5,7,5,Marketing,90.43837014660654
29,13,2.602122835632913,0.9726363527944591,3.26806391693967,13.178597097223003,1.8851896841461317,1.7913854879653028,6,30,3,3.1806973003506975,49.61819674020402,3,6,2,Technology,89.0349543312012
35,16,8.192279782701332,3.3739867796464056,10.78087068480697,8.028780626747347,1.0642936006414088,1.089330767273988,5,20,4,2.8314736329857424,66.60855410160045,8,7,3,Technology,79.61058448149001
45,15,5.229866376767731,3.080546576147883,9.02833554704689,7.137782136309259,1.1761473052892688,1.1444253032141423,4,25,3,4.0929359213587,59.94843684174821,6,6,0,Sales,84.46615751303047
39,17,4.945425232690243,3.0506352939756742,7.7339387191116415,12.376093836256413,2.063364609842104,2.099521319855011,7,50,3,4.587467775541588,55.439654316896195,5,6,2,Technology,100
38,17,6.812847885083666,2.761719469564459,12.814422351226346,6.02992021041549,0.9911501165185612,0.8316375620484983,2,47,4,3.497311443584528,47.586288694025946,3,6,3,Marketing,100
48,18,9.526434983329443,3.017757989075554,13.251313237981313,11.634030360406635,1.5759234438505851,1.4720851808108577,6,44,3,3.8957798811602204,47.094408659760624,5,10,4,Marketing,99.93616731477381
43,17,3.966289267198846,2.8245819601829254,8.457299775226009,9.301767360861517,1.623053487088298,1.1992193016245167,5,46,3,4.594670156719144,39.79749111801064,7,6,3,Technology,100
44,13,3.664581546367598,2.246008928805971,7.193618096981878,14.305411029462846,2.116560664142237,2.043370266413752,7,20,3,4.281265969100599,56.75413983762202,2,4,0,Sales,94.9598964599973
45,17,8.016518692573873,3.6841621133509435,14.043360251972931,9.009036533782082,1.3776438089887204,1.0740421474673298,4,29,4,3.6177323847022005,70.95483360218111,1,8,5,Technology,100
31,19,9.32687890097554,4.615988865912618,15.391293206862075,8.566655403067426,1.5218062545116944,1.0131503550904108,4,13,5,4.414112830506957,71.77178422381259,3,6,3,Technology,100
35,17,4.274461111460796,3.09299992861357,9.52023014447126,8.433780512104336,1.391472594825917,1.3370462283564488,4,27,3,3.3770504638686827,77.0093609398181,2,5,3,Sales,97.73305352057561
26,17,5.777624825220201,2.501345389363546,8.385300328181708,14.769524479220179,1.97595999651792,1.9008031295677597,6,40,4,4.088293238767326,55.40703704106586,7,7,1,Operations,99.99499815420754
41,19,4.471433416416584,2.2007016602949463,7.0524771410749665,8.321319500961836,1.2098335846898065,1.022227220982594,4,16,2,2.2013676141013145,51.04645106180934,2,5,1,Sales,81.9603358295796
43,15,5.445399597300343,2.242995869666062,10.519064495875465,14.406258143963623,2.241075327114426,2.0070945356154923,7,24,3,2.812507967873447,57.841163262814774,5,6,2,Technology,99.95228885109981
34,12,4.800737702430683,2.4683046705695224,9.331382498000979,13.30900853620807,2.3338251481062957,1.421645587319767,7,31,4,3.986536112136281,36.72477038212105,4,7,2,Finance,99.88255246055296
34,16,5.017990851910498,3.0921785219435973,13.54882783479708,7.01101537717827,1.1924697706937162,0.8428656986798878,3,22,4,3.3876681698141966,55.77176097942773,2,5,5,Finance,88.4638975042623
40,16,3.6470280078925597,2.383623501868992,6.7958367726661395,8.6241609799993455,1.3134468486046802,0.9704647166628999,4,44,4,4.989649359994438,50.066756999925794,7,6,5,Technology,99.94933873620352
24,12,9.697226445221336,3.7875924516020403,13.654507478993963,4.60589956329887,0.7306192049888448,0.4865087085300241,1,27,4,3.882770005571393,57.318777905078036,1,4,2,Operations,94.10355840412764
