Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
27,14,Sales,6.28604061496752,5.592582918767913,16.203452742031924,2.5166134406057434,3,4.921266579123553,61.15039687294405,2.4799826470399933,15,0,9,5,23.487407106115157,0,3.4636389382160586,No
56,17,Technology,12.716671665017062,5.082950582946221,14.509380456236233,1.6514118715314943,1,5,35.15463244913228,4.7109615523726625,14,1,7,3,20.597633170242894,0,5,No
36,15,Technology,8.6308536947215,4.846338466593501,8.988408710780627,1.5589198268210356,4,3.7920983630082605,47.32366862081845,1.5841549851335588,18,1,6,7,25.14254965079625,5,3.7051272222769014,No
32,15,Sales,8.968961610595334,3.8278862316749382,14.192162953971124,1.7636007772681268,1,3.3859992275126696,67.05460351924637,2.4933066712207004,37,0,9,1,23.615570212110335,0,3.00668361396506,Yes
35,12,Finance,25,8.919576704210469,36.93199773249001,2.8613803062979963,4,2.4027353695676656,75.74991485343311,1.5610344809313657,33,1,12,4,11.18655278822352,2,5,No
27,18,Operations,15.755123881418035,10.916126752458009,21.976189163430707,2.583905260595287,5,2.7841868480588166,65.37875411596721,2.5107809846492457,10,0,8,6,79.96947095693663,2,2.4403827024550373,No
32,13,Sales,6.1565488164784545,2.8769613721978047,10.87032387639972,1.27430252027586,3,4.79711640686623,66.18352571257465,4.589990499753756,29,0,8,4,37.79651151329162,5,2.956083581397356,No
54,18,Sales,7.175717600252987,0.3,8.417968529188292,0.531685020901439,4,3.6017901267642993,61.044246317743465,3.3048972258860636,21,0,7,4,20.034816463867,3,3.355782056660826,No
21,16,Technology,4.006708040585199,2.9457515210218257,10.200338102632358,1.040980368311908,3,4.19909594483177,62.081952243455426,4.011503451762749,10,0,4,5,56.34384020182572,4,3.781014866296702,Yes
37,12,Finance,2.7254344795870598,2.7254344795870598,8.399674648762293,1.5776440500317643,2,3.795225337144029,35.17191538601608,2.9847323786384754,19,1,7,1,15.211133579243436,3,4.384756174678635,No
27,17,Operations,8.848161819231596,6.891699854342095,9.65531537108542,0.9324320105834016,3,4.51058415798004,58.920750614684735,3.1946867719408023,12,0,6,4,53.31895225162702,2,1.643828293389154,No
24,16,Sales,3.997509710037827,1.3074792227593468,9.845257785612977,0.9373505450821444,3,4.030658984219906,44.20046827789636,3.195854109716524,19,0,8,4,29.74643365875409,4,3.3755622561344523,No
32,15,Sales,9.35970614377585,7.067446852850424,10.24615940166923,1.0775538871145973,3,4.7929567042251495,52.83555895519592,3.4084336398469413,47,0,7,7,15.150369833879989,2,2.9203091093526115,No
21,13,Operations,0.9514526785102431,0.35924163426713307,10.300951904107688,1.6405009876080048,4,4.201073114905183,67.81355962635581,3.2867045534777217,85,1,12,2,20.096082547583382,5,2.9878675367496883,No
27,17,Marketing,10.876715110399957,7.374927363809663,13.600520959610906,0.721450335659859,2,4.108017847091255,78.65300947677282,2.5274840383547956,15,0,10,5,46.840942956676585,1,2.2183379814050395,Yes
24,14,Sales,0.3,0.3,9.80000698487083,1.7649684366057439,5,4.596137561779175,36.19489517625121,2.801407984766137,42,0,7,5,45.86201651986888,4,3.4391123153540164,No
42,16,Sales,9.686947414081,7.018072893833982,14.57776976026337,1.1648443648136555,3,4.0052640008275455,48.77421525552981,4.699648956055225,39,0,10,5,42.63417277657114,5,4.575171207915769,No
51,17,Sales,1.6302392724402448,0.3,6.625643579654239,0.7013008849986131,4,2.588720771989703,25.17546043794269,2.723659506912765,22,1,8,5,44.106355548849834,1,1.4808014166359738,No
