Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
23,18,Operations,3.88792785406001,3.88792785406001,12.924019042073091,1.1354294129512095,3,3.395944583584892,69.43984884388999,1.6921522888421556,20,0,5,1,23.383970136006855,3,3.112275084174168,Yes
47,19,Marketing,3.2035447555503587,3.2035447555503587,12.233136440449293,0.9315456913125425,4,2.005436654654585,62.17776657717519,2.7982158650551057,38,0,11,3,12.58298887706875,0,4.958385575660851,No
40,15,Finance,7.318304100863822,2.7778993225670843,6.464030187687194,0.5716321063837192,3,3.1069535489761955,49.938684754792,3.400608821282206,24,1,7,4,47.05966415204113,3,3.8932391632977676,No
31,20,Technology,4.491323347642509,4.273058039887786,7.791153962110104,0.9231362115314878,4,3.0005383745250875,56.349567780602435,2.9804936412936134,28,0,5,3,33.482158988175705,3,2.980676032741595,No
36,20,Finance,0.44818058475080913,0.44818058475080913,9.31754903274566,1.8166977793948702,3,4.190321765488515,53.368730993348194,2.5842521439029844,39,0,7,6,52.4775577391192,4,4.005771483484916,No
44,17,Marketing,1.9139731191075668,0.5963772742148796,7.031148611022624,0.616066415645153,4,3.3073855048508176,51.154525191266536,2.5205872731454435,47,0,10,6,19.203712302213816,3,3.0527886404880973,No
43,12,Sales,1.6873251653101697,1.6873251653101697,8.543296933251048,1.3748653914703777,3,4.4120366974751395,86.08786392621782,1.279200233116673,47,0,9,6,15.112350369889413,1,3.5034546432484777,Yes
33,16,Marketing,3.270813959796705,2.5867021920386057,12.942677148897038,0.6937252863618587,4,3.188397984257946,46.93468360634262,4.518634186562899,60,0,9,6,23.387651240729138,4,2.880207274831944,No
46,17,HR,2.4734848066223765,1.5090007275738913,10.57484593051231,1.4990495344007033,4,3.5937837014961596,57.52526295001316,3.2739303561625057,25,1,6,2,8.267174139214713,1,2.86094786252617,No
46,17,Sales,2.5336266205709617,2.5336266205709617,11.758329992890763,2.211181879864088,3,2.508775804738614,66.27337694345427,1.6966667902181887,37,0,5,1,35.70896466109757,1,3.634638964404014,Yes
33,15,Technology,3.879245413855183,2.8519985320994024,6.983440344744102,1.2514129178912112,2,4.02326633604146,46.01569937122848,3.6227822697398917,28,0,9,5,12.043826965318814,5,3.5257909639985625,No
38,13,Operations,10.793935618461601,8.835268992805316,16.698427842502674,3.2741387844674072,3,4.311556890693119,61.194828579396535,3.3814910704878174,84,1,13,4,7.0487407569211005,0,3.386797404728131,No
21,17,Technology,9.014625206450507,3.802666780943154,10.610736190389408,0.6533478984355591,3,2.702573908697044,15.194904301942467,1.1120382320417792,26,0,10,9,44.4472246039422,4,2.803702051712788,No
