Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
42,12,Sales,0.9834530800671835,0.9834530800671835,8.653368430567896,0.8828182783820434,5,3.883298203863925,62.3166853257943,2.799900549763591,36,1,5,2,35.581611071573924,0,3.336981600938895,No
31,18,Sales,7.5929915196584545,4.057999409611947,14.923008392842512,1.715558635116162,4,4.214543062971256,55.608737117780215,3.007174720260325,26,0,10,4,18.058142309473926,1,4.2662563584057365,No
33,12,Sales,8.537900297349168,7.886012784469795,17.3192559659945,2.515295644174349,4,3.1099173174470676,93.50494332572754,4.99922696924598,35,0,11,7,2.1970763604004864,4,4.109033325202476,No
24,16,Marketing,14.943057254156471,3.8982872676614457,15.685284185118428,2.1682381628921426,4,3.569503006236674,57.40083584105045,3.916041986293446,17,0,9,6,11.430308126126816,1,1.7640965404352795,No
25,18,Operations,10.7379130559134,5.555699047323988,17.51832108267412,1.6963962219457975,2,4.099790579706085,42.988763484385096,4.021490863863542,11,1,6,0,70.2522125729967,3,4.274704512727623,No
45,13,Technology,1.4683605509631892,1.4683605509631892,6.785707605142379,1.269502021234322,3,2.8708710634204797,91.56350059567502,3.2210129948506765,30,0,7,1,28.154891129208494,2,2.080309143969398,Yes
24,18,Sales,15.93635124692291,9.753465962241709,24.4123792063405,3.430919537336341,3,2.527339225865926,70.79411781903595,1.1981634408604973,27,1,8,2,11.705403710495561,3,3.976795454305195,No
35,15,Finance,0.7572404822098714,0.7474947780478111,5.80142129318007,1.1424356218817038,2,3.772268543319238,91.57484281614701,3.183877211037464,58,1,10,5,23.470397789466535,4,3.246903444295805,Yes
47,15,Technology,0.41011474265265113,0.41011474265265113,5.525803583898064,0.7351602344904332,3,4.995196371509315,58.58677799795772,2.796443264060087,33,0,6,2,33.10830436961608,4,1,No
21,12,Finance,2.9689400071699383,0.3,12.08403387373383,1.020818408639952,4,4.275174763764244,47.913829954070785,3.603452970867397,34,0,8,4,16.73149350583343,3,2.9155801941473083,No
46,18,Technology,6.549010866070274,3.0036106668367215,8.258522474901834,0.9154319736489573,2,2.717958063813414,53.98909796802918,3.513864994806297,45,0,12,4,12.234578193968536,1,2.577541860726756,No
36,17,Sales,1.0137774598624285,0.7865829337166725,6.367947425796501,0.44553800362414137,5,2.6005796282810625,77.97489130415545,2.1851992462370773,32,0,11,6,45.184378875113026,3,3.6387844748612346,Yes
45,18,Sales,3.908393949807985,2.2908118325563755,9.114780731654411,0.9032992428441777,4,3.6924210643141864,39.968925227316646,3.5110600198129203,38,0,9,4,38.111092313474174,2,4.718006674162314,No
31,15,Finance,4.085501022981677,4.085501022981677,8.58152504141058,0.9557516146553365,4,3.6874063035691194,66.98094524050623,2.667941359601356,19,1,5,3,45.513075267523476,3,2.4719680669029733,No
25,15,Operations,15.798993838354122,7.914104831746031,24.611350675292616,1.8145681391544397,3,4.192264551749542,82.02399739523085,2.3658201636667053,21,0,7,2,37.21944338699446,5,3.4334466965571937,No
25,17,Sales,5.0748872925962845,2.118234721778937,7.1381094013166155,1.0874211081989649,2,3.311437823790378,46.69187305094034,3.205293564711629,24,0,8,4,33.364312847495846,5,3.2414057541399166,No
31,17,Technology,0.5240344020846449,0.5240344020846449,10.903649872665522,0.6168859681564464,2,3.788688326866089,68.33327360211526,3.8135720279445544,50,1,10,4,21.17631210148067,3,2.935489201904315,No
34,17,HR,0.448734513957711,0.448734513957711,10.407342308098944,1.576470374690233,3,2.909412036633963,47.620753407412934,2.5853928704154527,21,0,11,7,16.79795201189501,5,3.2853761002807538,No
29,17,Technology,2.757941424249328,0.33666669324235293,6.809374933868416,0.5619266799719034,3,3.5166432404823564,52.09313720085341,3.982861626782534,26,0,11,7,19.90264363869694,2,4.170241501460851,No
35,15,Operations,7.165942712871091,3.877538258682709,6.552277969375273,0.7036530809087581,1,3.281471641481016,73.94200161403633,2.8728046134568466,36,0,10,5,48.670999060221476,3,3.847342663198822,Yes
21,12,Finance,0.8478764634879583,0.8478764634879583,10.99605057557895,1.922116692104082,4,2.6835021240379326,61.60693881381818,1.5147217760547131,25,1,8,2,37.421506749865834,0,3.964513560146783,No
39,17,Sales,3.904556875686516,3.0238187260478733,9.237153085380848,1.7083102744729344,3,3.707830526510731,66.9372533422968,4.6033007898797935,48,0,8,6,64.2432270963384,3,3.072416312947896,No
39,16,Technology,3.2839470101087427,3.2839470101087427,11.436195254706147,1.386687834834141,4,2.3188291231721556,45.3111135414146,3.6697695617108748,27,0,9,1,11.222230655924111,1,3.696268704013705,No
34,19,Finance,3.8137534269183333,3.6203981538231957,7.079424297204804,0.3952306237165422,3,3.8006899125598057,72.57076678542796,2.7822021226120346,28,1,8,4,13.440675648922516,4,2.3820205456680883,No
36,15,Sales,10.554434642966374,5.907523604974368,15.588141821386829,2.1223714586234377,1,1.9991592799220224,55.9010512423309,4.9965330920905275,38,0,12,3,27.2605042557107,3,3.1311110367171446,No
21,17,Marketing,2.022922301163894,2.022922301163894,7.7606438189082665,1.4523559038467906,4,2.974817637361414,64.84581663151427,3.572299446736592,35,0,6,6,41.14283665604653,5,4.356728255047475,Yes
38,16,Finance,2.6577696432010622,2.6577696432010622,10.84548691020643,1.1451114834255123,3,3.801636959934348,47.388332797843454,4.777291374507648,35,1,9,6,26.596748366179277,4,3.5571465416731547,No
25,16,Sales,15.837862503682388,4.857723792452035,19.500200765016015,1.20899703193589,3,4.012614776034481,83.63585124945016,3.9102632358761626,13,0,9,5,64.76503011018316,4,2.9687957489163805,Yes
27,14,Sales,6.4878049694075655,5.616878311963772,16.36857351026868,2.5076180685651264,3,4.908453749431,61.642180822726175,2.513012271337203,15,0,9,5,23.285644221108008,0,3.453410532748009,No
34,16,Operations,2.3508980081681226,2.3508980081681226,10.221374846507876,1.2313295663866108,4,4.861678295305288,78.32114719610652,1.991331500893016,13,0,3,2,36.12153630931893,4,4.125365663407096,No
46,16,Operations,3.949537291638933,3.6645954988251828,9.566037947802101,0.6315871666233057,2,1.1895321760924704,67.70884955303991,3.4016311014193166,29,0,9,3,24.066092443885424,0,3.0510423729962355,Yes
36,15,Operations,4.196758776279116,4.196758776279116,8.299265295565148,1.5473113023424545,4,3.8103038482069453,63.26931159710646,2.901191373599837,15,1,7,5,11.705697963014643,2,5,No
26,15,Technology,11.40364436926493,3.8741186086626014,11.321556290398672,1.9527924733136721,2,3.1793721432306494,36.74647653858116,2.5889905284435635,22,0,9,4,13.963795267823647,1,4.348476746613598,No
40,17,Finance,5.419626813053635,5.419626813053635,13.876610979431138,1.1882687149924165,5,3.508771737168998,42.95219002048795,3.2877619060727903,37,0,8,6,25.30288007900137,1,2.288209134151455,No
38,15,Finance,3.0520979824810053,3.0520979824810053,11.653806726733055,0.960726683483917,4,1.875250054140922,56.128558572897546,2.479784049221419,5,1,5,2,16.732274082527695,0,4.160277442005364,No
27,17,Technology,0.4151425531456669,0.321906573004975,6.809614051830768,0.45411121929360804,4,3.8872945553374105,62.02492629162683,4.003593039687149,35,0,7,4,14.555612985567862,5,2.5525717522956093,No
21,16,Technology,4.445859729418764,2.995348166593804,10.100329368830565,1.0353494509723122,3,4.173028792023511,61.91184483110443,3.9997661356741836,11,0,4,5,56.49876930453985,4,3.7862232265211047,Yes
40,17,Technology,1.4429309300709507,0.8022891261908993,8.256859437667563,0.9079983023138044,3,2.38692511398841,43.22764755009279,4.512299336857418,46,0,9,6,35.11365887224752,2,3.889129061190986,No
35,16,Sales,0.8142772807137683,0.8142772807137683,9.708319928763647,1.2417690315098655,3,3.2039560997767724,44.897328480711664,2.307544823860913,13,0,4,4,11.364637120846439,0,3.9960215323814348,No
40,18,Technology,0.48574401136748513,0.3,9.25696025879208,0.6064193271277811,4,3.6039595100353004,36.088293137627396,3.5264261188632227,6,0,7,7,7.933033147962576,4,1.5018125586666724,No
36,16,Finance,2.061179088714566,2.061179088714566,10.749863842604402,1.7584030695523054,5,3.4117675549897934,52.14681063442229,2.478847715436524,47,1,8,5,48.475772667324215,3,3.325520482867339,No
38,16,HR,1.4532376195389378,1.4532376195389378,8.055445657141602,0.40968159594033987,4,5,75.77465563414032,3.6765872037903176,50,0,10,3,10.418915895920364,5,3.3923377952922587,No
37,18,Finance,1.4858338694310342,1.4858338694310342,9.192115562253136,0.82947869478317,2,4.072108551770101,60.463963098424095,2.794640177368404,57,0,10,6,47.578983131751826,4,4.357909249098407,No
25,18,Sales,0.3,0.3,9.885409865445684,1.4071157239985694,4,3.690209803425668,39.432120522853864,2.3766782084016445,25,0,6,4,8.515918529627136,2,3.510745854384248,No
37,14,HR,1.4615699160619262,0.3149347872316091,7.999030893370062,1.225610140365318,3,3.0927308204627892,62.26134065503088,3.806113111014256,40,0,6,1,32.03554755601305,3,1.4777763457462458,Yes
29,15,Technology,4.276218597029731,4.276218597029731,10.07340837943899,0.6777513445089014,3,1.9827194596773086,66.51381576039297,3.084670876798193,27,1,6,6,21.377330185007143,1,3.27231275429823,Yes
54,18,Sales,6.940581334089363,0.3,8.420615386415854,0.5300398984579162,4,3.603628892609219,61.3075682293917,3.331185813618058,20,0,7,4,19.318626092393547,3,3.3708299113498446,No
38,16,Sales,4.254449963034474,4.254449963034474,10.120527991285995,1.0565903141299624,3,3.2699331258187545,43.44410180386103,4.014152961177984,33,1,7,6,26.771201111379423,5,2.6937778835541955,No
34,17,Sales,6.98205830965754,2.633649724447132,16.291417216611933,2.804371184886316,4,3.038732117074966,71.15935193089213,2.90734621937622,11,0,7,2,22.812029290294383,0,4.073768932616501,No
36,19,Operations,4.918339504037583,3.31658648251965,9.561147152583008,1.313170238746517,5,3.2911833317830532,66.88183683398037,2.989322724952775,32,0,9,2,49.42952205427548,1,4.9508768797039915,No
39,14,Operations,7.7123923196969635,5.236002581727784,8.539214536931105,0.5926135931659794,3,3.8132346136913577,22.510580511201983,3.307237120405846,16,0,5,4,22.495871904745364,4,3.6823901094505485,No
30,16,Marketing,2.703971947901411,2.370869597563229,9.038290182440635,1.4295900240915795,2,4.597415470544343,72.74888030074976,3.1218252186242315,51,1,15,6,47.04953233527166,5,3.4755122844281785,No
42,17,Technology,15.64295159032004,7.973206065810361,21.851466916414786,2.4410336595256243,3,3.081550433430003,50.119423688957525,2.8130653408862205,13,1,6,6,29.920268438060972,4,1.8109912859491732,No
35,17,Technology,4.807654953045441,4.807654953045441,7.675371918841718,1.4154900822826568,2,3.205495695649249,71.1763844720938,2.903997334139541,29,0,9,8,53.839445840790546,4,2.9782878443937477,Yes
