Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
27,12,4.495920754005605,1.6032582623243725,5.506810285961613,9.133873549485257,1.4187247469150999,1.7066036534435072,5,46,5,4.492125181492791,53.92745733029949,6,6,2,Sales,100
42,19,5.804806161353444,3.359465131816252,11.884945370057508,9.204266539643047,1.3544601589075418,1.0647094120718752,4,27,3,4.00561236693148,38.11164177634479,6,6,4,Technology,86.26994658981369
45,14,7.649765935122483,3.869805730071935,9.46004167540256,9.423413815437218,1.8630177994803243,1.0881864356507152,4,19,3,2.7169714199456223,43.99245568926553,4,4,2,Technology,100
39,15,6.0356197280477755,2.8570069079629508,9.906228486788057,17.477160639587378,2.216490045938357,2.4322397051284677,7,24,3,3.389309363942989,60.35194465488482,2,6,5,Finance,100
44,16,4.728476374095699,3.296051891914882,14.841607015027552,10.033011443552416,1.619792943515045,1.5753953679545791,5,32,4,4.196287119785226,45.28362011308635,4,5,3,Finance,97.53332314335918
49,15,4.289118059986971,2.883589826044042,7.3199843831334075,21.23591965786685,2.6450661276680534,2.79171063638768,7,24,5,4.097566047937556,59.24841723084872,4,4,5,Sales,99.89958081577853
40,17,8.157964577835271,4.00235954615584,16.357449300160308,5.796712551189342,1.0391446402687183,0.8761661187250686,3,36,4,3.610351375659625,80.73467686001959,3,8,3,Sales,99.91730064971084
36,19,3.319369688479923,2.0120170401953947,7.39777173878308,6.503997115649258,1.2117347824396074,0.8536536336426882,3,29,3,3.7936777288114967,55.98964310055166,7,8,5,Technology,98.99239829635607
36,19,11.65606194380628,4.397461233128515,23.723385462660083,10.915851079941135,1.926713411041833,1.3678024511170406,5,13,4,4.405989330495299,64.46633233805632,1,4,2,Finance,75.93852369248823
41,16,5.639701742950471,2.8909575131537317,8.821763479381888,9.351041224027833,1.3817564118813537,1.0607809338817473,4,28,3,4.0970288414924925,60.8783019205859,3,7,5,Marketing,99.40595507385298
