Age,Education_Years,Department,Tenure_Years,Years_Current_Role,Base_Salary_Lakh,Annual_Bonus_Lakh,Job_Satisfaction,Manager_Support,Workload_Index,Work_Life_Balance,Training_Hours,Promotion_Last_3Y,Projects_Completed,Absenteeism_Days,Overtime_Hours,Remote_Work_Days,Engagement_Score,Attrition
31,18,Finance,3.0390174236843746,3.0390174236843746,9.656116329959483,1.6564491646916042,3,2.9802343097814643,59.735220640800506,3.9099368210841696,42,0,8,3,23.1923680691546,2,1.8168520999171018,No
43,15,Technology,17.57812583350752,5.920693844965251,25.36841120648408,4.049683231093664,3,3.2021050922697403,43.74472054604233,1.9756447632538725,6,0,9,3,18.78651109817264,4,3.994154515365333,No
25,18,Marketing,2.4036258206694527,2.4036258206694527,11.977329154284773,0.6758224778656894,3,2.4062752467481587,89.76435067624334,3.000183887240374,35,1,6,4,23.752393556798733,0,3.124258556387282,Yes
38,16,HR,4.225211475231284,4.225211475231284,9.255588835607423,0.6325225006710217,4,3.07952761716382,70.79606977781181,3.5153223533769618,42,0,10,2,26.272363163088542,0,4.605361701477284,No
33,19,Sales,0.7620307169758428,0.7620307169758428,6.5568647305251,1.1979685160030946,4,3.368957905119336,68.69709525662606,3.789407662223423,71,0,10,8,55.5710738659855,5,3.694664249271613,Yes
32,18,HR,0.3441505875887194,0.3441505875887194,10.488034056163775,1.5232236217362045,2,3.7913715506422525,90.05166806383421,1.9955633209212502,47,0,7,2,62.74455889538234,2,3.3105631277044405,Yes
28,15,Marketing,7.327498124830552,4.133480584808986,12.032913164572815,1.2272425402051905,5,4.206585881262455,65.16121048497705,2.7692420824737534,28,0,9,4,25.14160047499646,3,3.1013620863729403,No
48,14,Finance,18.377618830827306,5.404746962468438,32.25710678354605,4.528844103879405,4,3.783523286409125,57.231872262011926,3.7070349888046814,21,1,9,8,45.249799193157926,4,2.7927751441077873,No
24,20,Sales,5.670320580676055,1.6971575105957197,12.623260121008023,1.7235690726177206,3,4.313942587247912,88.4191492250189,2.610580377129075,12,1,7,4,68.92360445283596,4,3.556518642399149,Yes
21,15,Marketing,4.665708643413835,3.6608011842931782,14.699369286949779,2.933165529634997,4,4.799915637569822,55.932859661233394,3.1036524380945534,65,0,10,5,28.980499051596265,4,4.2939682940107335,No
