Age,Education_Years,Tenure_Years,Years_Current_Role,Career_Experience,Base_Salary_Lakh,Benefits_Value_Lakh,Annual_Bonus_Lakh,Compensation_Band,Training_Hours,Job_Satisfaction,Manager_Support,Workload_Index,Absenteeism_Days,Projects_Completed,Remote_Work_Days,Department,Performance_Score
32,15,5.7797681054827805,3.094865798004049,10.172872270802484,7.746076741015914,1.275710071717923,1.01644375850751,3,40,4,3.6756688594135345,27.058342113133627,2,6,3,Sales,100
39,15,9.826841269508773,4.510655453788818,19.070575063863647,9.842119314126661,1.3230637570349033,1.0994369671761706,5,50,4,3.592275534002395,50.928815124068144,4,7,3,Technology,99.83381559649142
38,16,9.676710097783136,5.289136692199568,21.32023617233753,13.911209025502444,1.7224172046325348,1.32370970006319,6,37,4,4.332992071194542,77.42284062936513,3,8,5,Finance,99.83962981345185
52,17,3.9094241534006042,2.1000575211457537,6.467652203676083,7.897583482247274,1.2925468029604144,0.904645259608219,5,30,4,3.1267074757294613,54.629145304683654,7,7,2,Finance,100
28,19,5.817396889859838,3.081018324239079,11.936451569609922,10.58683236871593,1.5754436284508841,1.176738115340954,5,34,4,4.591549489373412,46.990639703546826,3,4,3,Operations,91.23260471739647
39,16,6.810843674163102,4.086042867154483,15.802890085088903,11.355376022530114,2.3827609768645757,1.8062124363188345,6,14,4,2.818419050388758,37.16204865315173,4,5,5,Marketing,85.53795498997795
30,16,7.7035553088643844,3.7079875229028385,17.88987936898006,11.058396242102786,2.340943515517506,1.5456145871202027,6,26,2,2.5869768017737917,89.76759223858015,9,7,5,Technology,89.15452989006252
43,16,6.446780100419114,3.3222199853891365,10.550362692423851,9.723176311521668,1.5906455120475307,1.0406105198450526,4,40,2,3.693022186932368,45.32966574840463,5,5,5,Sales,99.60545853014347
41,13,4.579269637700814,2.6651380426864955,8.74998050708249,11.921905312132965,1.9313265766667593,1.6729555440986668,6,38,4,3.0950022465206017,41.601395227819,5,5,1,Finance,100
26,20,7.948212738736074,2.619995287743759,14.01958322498027,8.863618354136522,1.1935242503422065,1.109092838758264,5,16,3,3.311146902740032,51.65897107141286,2,7,2,Sales,99.97072241389212
30,19,6.15429163139366,2.8782101119406045,9.897628973163844,7.898103433535621,1.314461999010714,1.1060931184816212,5,23,5,3.5178920046648576,62.08766711336415,2,6,5,Technology,100
48,12,4.495590474015702,2.3282576897220393,8.479132327347354,13.060107820070629,1.8293776064256209,1.235607667919339,5,50,3,3.23093782119276,48.21697669171804,5,4,4,Sales,99.96188486349108
25,16,3.745363850038061,2.2116031944675,6.684216878558317,13.555816366832072,1.9036157315763025,1.428715298029933,6,29,3,3.496954681851572,57.21284777971556,5,5,2,Finance,95.13443438130541
43,15,5.295644440210568,2.4066954466044947,6.880086408753688,7.810629975666723,1.5716176053664894,0.9902044801722194,3,35,4,3.5053332042274916,60.47301020188831,5,9,0,Finance,99.98780475004963
49,12,5.033088203577918,3.090864043811902,8.458014119344814,10.454752169978432,1.9089898858406393,1.666426989619928,5,28,3,2.7036770923554467,47.9868635224022,1,6,4,Marketing,100
55,19,6.970231897730917,4.102252141796384,10.021648559256057,14.798182776409265,2.8359398912757587,1.9351787377212297,7,21,4,4.506570589538106,69.15224615678682,5,7,1,Technology,99.74998168090441
55,15,4.421247654934174,2.754966724059451,8.92869820619427,7.161075733454712,1.4324333466179124,1.03503383692281,3,19,3,2.9982244217151286,65.67942728691368,7,8,2,HR,96.73645346414531
42,15,7.48062941636313,2.7180204918064264,13.913978989415098,13.581738678876901,2.2553516750005236,1.6059465340255283,7,24,4,4.678094693827437,25.977391569942977,4,6,0,Sales,100
27,17,9.073716761208818,4.226404634031349,21.76824230436254,11.835943860077997,2.175059838146987,1.536724872508497,6,13,3,5,42.99647763063898,3,5,4,Marketing,99.83543406589149
47,16,6.058953544575225,2.1750124748018425,8.497616472439686,13.665840215053787,2.369449261584544,1.7157406072660457,6,37,3,4.299923015252125,80.93472854764173,6,6,3,HR,99.9994982289628
39,17,5.758065244180603,2.890679243140212,5.758065244180603,7.945176069133596,1.3151447561421765,1.0446172625678722,4,14,4,4.099561213444478,49.77187673883892,4,4,2,HR,96.52856378519131
31,17,3.5396201676919916,1.3069708903118658,5.240136464701751,8.692169667814492,1.3433534458389012,1.1915062429671623,4,45,3,4.1245180193523465,46.90492836672086,2,7,5,Finance,99.82829815109197
35,13,6.955445186901059,3.885070082017111,16.62841719530226,18.597709410675215,3.4586507201519727,2.7872536101876637,9,38,5,3.386658405468549,60.1259051778859,1,8,3,Operations,96.54378609624071
29,17,5.684572475102733,2.2258380656215864,5.829212600852606,12.322175656476137,1.7574654635508855,1.3943433913060037,5,26,4,2.8913197469483998,64.05430936346258,5,2,0,Finance,99.99088515298462
30,17,7.312073888550938,4.095695324629563,10.154711470623774,9.707423985947921,1.8092245050438829,1.3674636010168326,5,51,3,2.91256571920103,45.17162391758179,3,7,1,Finance,99.98535112305795
31,16,8.369061849484078,3.7798227324185394,16.017169428149163,14.992515216931226,1.777832151521006,1.767472100523155,5,38,2,3.3028108269721073,62.88754549340448,3,5,5,HR,99.99399290774898
34,18,3.8448842320451946,2.2917834857820067,7.279464585176042,14.08796924552475,2.369879051075023,1.884868661629536,6,40,4,2.902025751161982,80.60816448725939,3,6,2,HR,99.8007409089332
51,12,8.819044545965253,5.506478767230778,18.211200191828542,8.09098495928823,1.3523209500169426,1.3169525834245648,4,19,5,2.399138524038186,75.65517610606403,3,6,5,Sales,91.26642737069966
45,17,10.537888284170368,5.490570298914484,15.13208037100628,8.688274706131475,1.7053295592803603,1.1899022496525626,5,28,4,4.404824765646192,58.451807087957725,3,6,5,HR,100
26,12,2.9348485458570908,2.9220584190337062,5.001149742465366,8.601129141059928,1.7413152653604207,1.1536060357399975,5,27,4,3.697294335894471,66.39583989003995,0,2,0,Marketing,98.12541325458263
44,17,9.616052939505318,4.362598157911306,20.19812667113836,9.076382458099026,1.6833914527968035,1.2711579260608703,4,57,4,2.610815991907109,44.4400922427598,2,5,1,Marketing,99.92010397289987
34,18,5.3097155555155195,3.5781162149628405,7.362889604559093,10.993767615005941,2.0108630685908135,1.6051425330826845,6,32,3,3.4969302477101665,74.52309586865958,1,6,0,Technology,100
36,18,5.898298474114967,2.8800884687818122,8.324666339408402,8.283606350767657,1.5410009140029712,1.3288124555046434,5,56,4,3.6091359198337165,61.20279601662168,2,8,1,Operations,99.9605502868755
26,17,5.735573056346602,3.3945822194323934,9.110189734972693,10.533583821529884,1.815915616357051,1.218341948216979,6,20,3,3.3926071956563177,35.92670828789835,3,6,0,Technology,93.80954480974998
35,14,7.5835909911484904,3.730110568862693,10.331059195075527,7.893257998140268,1.3732212072767427,0.9554443725944389,4,15,2,3.1889898889090587,50.311816207972946,3,7,2,Technology,87.85967174977745
